t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
4.711,21470.46,10816.46,14098.35,323.4,PULSE,open,
4.759,21249.23,10419.37,13696.82,313.1,PULSE,open,
4.804,20997.17,10109.42,13361.46,302.8,PULSE,open,
4.853,20780.88,9906.20,13120.99,298.3,PULSE,open,
4.900,20528.60,9595.38,12774.91,291.3,PULSE,open,
4.947,20318.21,9558.19,12674.77,288.6,PULSE,open,
5.009,20025.86,9400.53,12447.19,286.5,PULSE,open,
5.041,19864.61,9307.16,12316.94,285.1,PULSE,open,
5.086,19659.98,9172.80,12135.38,281.5,PULSE,open,
5.133,19441.74,8915.96,11846.81,272.9,PULSE,open,
5.181,19218.44,8747.47,11632.48,268.9,PULSE,open,
5.228,18976.64,8623.95,11456.25,263.7,PULSE,open,
5.274,18779.79,8549.14,11332.43,261.4,PULSE,open,
5.320,18570.02,8513.73,11238.45,264.2,PULSE,open,
5.366,18378.79,8485.74,11149.60,264.3,PULSE,open,
5.415,18142.28,8456.74,11054.77,265.5,PULSE,open,
5.475,17888.72,8421.15,10938.49,262.3,PULSE,open,
5.507,17727.18,8401.80,10872.70,261.4,PULSE,open,
5.556,17522.48,8356.02,10765.39,260.0,PULSE,open,
5.601,17328.10,8332.10,10685.38,261.7,PULSE,open,
5.664,17086.84,8308.06,10583.31,266.3,PULSE,open,
5.694,16959.58,8287.37,10526.48,265.4,PULSE,open,
5.743,16750.50,8266.16,10442.52,264.9,PULSE,open,
5.804,16520.71,8247.70,10342.22,266.8,PULSE,open,
5.853,16319.63,8230.44,10260.34,269.9,PULSE,open,
5.913,16099.41,8217.88,10168.17,272.3,PULSE,open,
5.947,15971.87,8195.49,10105.39,272.0,PULSE,open,
6.006,15766.69,8162.02,9979.55,275.9,PULSE,open,
6.054,15608.82,8116.59,9871.30,277.9,PULSE,open,
6.086,15497.49,8077.35,9791.37,278.5,PULSE,open,
6.148,15296.62,7981.39,9628.82,277.3,PULSE,open,
6.181,15194.78,7946.57,9539.32,276.0,PULSE,open,
6.241,14987.92,7883.32,9384.38,275.2,PULSE,open,
6.274,14890.07,7858.65,9293.23,274.5,PULSE,open,
6.377,14569.40,7775.91,9050.19,271.0,PULSE,open,
6.409,14474.57,7761.16,8982.17,270.3,PULSE,open,
6.438,14373.98,7753.76,8915.51,268.9,PULSE,open,
6.492,14245.41,7751.97,8818.18,269.5,PULSE,open,
6.535,14097.39,7725.90,8743.83,267.3,PULSE,open,
6.583,13977.28,7671.52,8678.51,267.7,PULSE,open,
6.632,13836.99,7627.08,8621.17,267.7,PULSE,open,
6.681,13712.25,7570.17,8563.45,267.3,PULSE,open,
6.713,13619.79,7537.11,8521.92,265.3,PULSE,open,
6.771,13451.58,7502.81,8457.10,263.1,PULSE,open,
6.820,13331.71,7496.27,8413.90,260.8,PULSE,open,
6.851,13240.86,7485.75,8390.96,261.2,PULSE,open,
6.912,13109.11,7448.56,8351.52,260.2,PULSE,open,
6.949,13004.56,7419.41,8335.12,261.0,PULSE,open,
7.007,12875.15,7347.91,8306.84,260.0,PULSE,open,
7.040,12776.88,7310.23,8287.46,257.3,PULSE,open,
7.097,12662.89,7269.68,8257.19,257.4,PULSE,open,
7.146,12520.59,7175.21,8180.16,252.6,PULSE,open,
7.180,12440.72,7140.89,8129.65,250.4,PULSE,open,
7.241,12296.26,7088.47,8042.63,247.0,PULSE,open,
7.288,12175.21,6977.58,7862.91,240.5,PULSE,open,
7.322,12101.97,6887.11,7752.98,235.3,PULSE,open,
7.380,11945.96,6812.52,7664.04,231.8,PULSE,open,
7.413,11867.74,6753.06,7592.70,228.6,PULSE,open,
7.478,11707.96,6644.92,7454.79,222.5,PULSE,open,
7.511,11628.54,6575.27,7360.91,219.3,PULSE,open,
7.569,11454.56,6408.68,7164.49,209.7,PULSE,open,
7.603,11381.79,6437.14,7175.58,211.2,PULSE,open,
7.666,11201.20,6309.96,7060.44,206.3,PULSE,open,
7.711,11105.25,6231.41,6998.53,202.9,PULSE,open,
7.775,10916.09,6175.63,6961.64,200.0,PULSE,open,
7.815,10825.31,6115.70,6910.41,198.6,PULSE,open,
7.857,10683.26,6073.98,6882.34,196.9,PULSE,open,
7.898,10577.69,5947.80,6782.58,192.6,PULSE,open,
7.958,10386.14,5827.84,6651.55,186.6,PULSE,open,
8.014,10269.71,5759.83,6579.80,184.7,PULSE,open,
8.054,10122.86,5694.11,6514.40,181.7,PULSE,open,
8.096,10013.59,5626.35,6453.35,180.2,PULSE,open,
8.136,9902.94,5565.47,6390.45,178.4,PULSE,open,
8.193,9757.26,5486.18,6314.30,176.0,PULSE,open,
8.234,9644.10,5459.45,6288.14,175.9,PULSE,open,
8.275,9532.63,5410.56,6239.41,175.1,PULSE,open,
8.333,9400.11,5293.38,6110.06,170.5,PULSE,open,
8.368,9313.98,5263.98,6078.11,168.8,PULSE,open,
8.420,9209.94,5206.44,6002.63,167.8,PULSE,open,
8.472,9095.73,5162.00,5945.70,165.6,PULSE,open,
8.513,9006.26,5123.08,5904.94,163.9,PULSE,open,
8.568,8917.01,5098.44,5875.49,164.0,PULSE,open,
8.607,8827.68,5063.65,5852.39,162.3,PULSE,open,
8.648,8757.74,5023.22,5828.09,163.7,PULSE,open,
8.708,8662.86,4923.60,5764.80,159.8,PULSE,open,
8.749,8590.54,4926.04,5764.33,160.8,PULSE,open,
8.800,8508.53,4890.93,5732.91,160.5,PULSE,open,
8.840,8461.40,4860.28,5695.11,158.0,PULSE,open,
8.896,8368.58,4761.99,5606.24,155.0,PULSE,open,
8.937,8317.93,4655.00,5510.82,151.2,PULSE,open,
8.993,8248.89,4640.62,5466.63,151.9,PULSE,open,
9.034,8183.15,4633.45,5422.53,152.0,PULSE,open,
9.082,8127.05,4630.70,5378.67,150.2,PULSE,open,
9.127,8068.69,4631.02,5349.12,158.6,PULSE,open,
9.169,8016.72,4573.90,5298.04,156.5,PULSE,open,
9.210,7981.13,4544.35,5257.07,154.7,PULSE,open,
9.268,7901.68,4523.34,5196.64,150.4,PULSE,open,
9.310,7870.84,4506.40,5168.12,151.5,PULSE,open,
9.363,7798.24,4420.13,5102.47,147.1,PULSE,open,
9.402,7755.46,4357.69,5049.36,142.9,PULSE,open,
9.456,7677.97,4246.80,4911.43,140.1,PULSE,open,
9.497,7627.34,4138.56,4792.18,134.2,PULSE,open,
9.552,7568.53,4113.49,4742.49,134.7,PULSE,open,
9.591,7514.59,4093.44,4704.06,133.1,PULSE,open,
9.642,7451.67,4056.51,4630.38,133.1,PULSE,open,
9.683,7391.98,4064.93,4608.97,134.4,PULSE,open,
9.739,7334.63,4053.71,4572.72,135.1,PULSE,open,
9.780,7271.44,4042.43,4551.85,136.2,PULSE,open,
9.831,7215.05,4009.58,4498.39,133.1,PULSE,open,
9.868,7151.25,3871.52,4368.18,125.6,PULSE,open,
9.923,7077.25,3727.19,4245.45,118.0,PULSE,open,
9.975,7008.22,3686.85,4194.18,115.6,PULSE,open,
10.020,6927.34,3637.09,4122.15,113.2,PULSE,open,
10.058,6862.37,3624.13,4097.79,114.6,PULSE,open,
10.111,6772.84,3610.33,4083.28,114.5,PULSE,open,
10.153,6715.86,3604.29,4085.71,116.7,PULSE,open,
10.207,6630.53,3598.20,4072.11,118.5,PULSE,open,
10.246,6576.86,3589.03,4054.04,121.3,PULSE,open,
10.298,6481.28,3571.46,4012.49,120.2,PULSE,open,
10.338,6441.57,3563.95,4003.66,123.8,PULSE,open,
10.392,6342.25,3561.79,3995.08,125.8,PULSE,open,
10.432,6300.24,3556.27,3984.96,124.0,PULSE,open,
10.484,6212.13,3539.75,3976.40,123.8,PULSE,open,
10.523,6160.72,3518.65,3978.03,123.0,PULSE,open,
10.577,6085.44,3502.40,3958.55,116.1,PULSE,open,
10.617,6023.70,3507.96,3944.95,117.1,PULSE,open,
10.673,5944.15,3505.85,3931.13,121.6,PULSE,open,
10.719,5880.04,3514.09,3932.18,121.5,PULSE,open,
10.766,5821.20,3502.28,3918.13,118.9,PULSE,open,
10.812,5723.59,3395.92,3740.16,107.3,PULSE,open,
10.852,5688.42,3381.73,3705.13,102.5,PULSE,open,
10.905,5569.20,3304.39,3601.00,101.3,PULSE,open,
10.952,5537.36,3326.70,3613.93,104.1,PULSE,open,
11.000,5435.53,3327.29,3628.22,102.8,PULSE,open,
11.047,5376.30,3201.29,3503.75,96.3,PULSE,open,
11.088,5304.35,3233.82,3514.47,96.5,PULSE,open,
11.139,5220.17,3167.84,3451.99,94.6,PULSE,open,
11.243,5053.47,3012.34,3261.14,86.7,PULSE,open,
11.275,5010.64,3009.67,3237.14,86.8,PULSE,open,
11.373,4870.61,2919.45,3122.16,84.1,PULSE,open,
11.434,4756.75,2891.19,3068.82,84.5,PULSE,open,
11.483,4714.30,2896.22,3042.36,87.3,PULSE,open,
11.525,4633.02,2907.23,3022.22,92.5,PULSE,open,
11.575,4602.67,2915.73,3003.97,94.7,PULSE,open,
11.624,4514.56,2922.08,2993.65,92.8,PULSE,open,
11.668,4492.88,2939.02,2991.10,94.2,PULSE,open,
11.710,4427.46,2935.55,2981.42,95.1,PULSE,open,
11.760,4390.72,2922.89,2970.62,95.6,PULSE,open,
11.808,4324.05,2906.87,2954.44,92.1,PULSE,open,
11.861,4281.13,2889.41,2939.57,90.9,PULSE,open,
11.906,4225.28,2873.21,2930.19,86.1,PULSE,open,
11.957,4173.37,2860.92,2932.80,85.9,PULSE,open,
12.003,4121.05,2834.64,2940.67,81.9,PULSE,open,
12.051,4074.79,2842.17,2975.06,80.4,PULSE,open,
12.091,4038.67,2823.28,2976.55,79.9,PULSE,open,
12.141,3981.91,2816.40,3013.16,81.0,PULSE,open,
12.193,3956.28,2819.61,2998.93,81.4,PULSE,open,
12.232,3911.57,2826.14,2980.02,80.6,PULSE,open,
12.278,3860.16,2816.69,2898.59,76.4,PULSE,open,
12.328,3797.87,2827.95,2863.07,78.7,PULSE,open,
12.377,3768.70,2813.94,2817.06,78.1,PULSE,open,
12.423,3718.19,2776.49,2773.63,77.9,PULSE,open,
12.465,3680.89,2764.60,2724.55,75.4,PULSE,open,
12.511,3641.72,2748.36,2685.90,77.3,PULSE,open,
12.556,3595.82,2730.97,2651.48,75.8,PULSE,open,
12.608,3570.67,2746.34,2613.80,77.7,PULSE,open,
12.648,3509.56,2743.12,2571.63,78.4,PULSE,open,
12.699,3499.99,2728.86,2537.10,79.2,PULSE,open,
12.753,3426.34,2711.00,2512.81,78.4,PULSE,open,
12.790,3424.27,2715.05,2495.03,80.3,PULSE,open,
12.842,3357.36,2706.84,2481.69,76.0,PULSE,open,
12.888,3341.40,2698.63,2471.58,75.4,PULSE,open,
12.938,3278.50,2722.74,2464.50,76.4,PULSE,open,
12.987,3261.61,2664.00,2448.56,74.5,PULSE,open,
13.036,3202.26,2578.62,2434.31,70.1,PULSE,open,
13.080,3178.28,2561.45,2425.12,68.5,PULSE,open,
13.128,3139.63,2546.59,2412.98,69.6,PULSE,open,
13.170,3091.23,2503.68,2396.05,67.0,PULSE,open,
13.212,3077.11,2482.88,2383.76,67.1,PULSE,open,
13.263,2933.55,2421.48,2318.75,63.0,PULSE,open,
13.311,2818.73,2382.40,2258.58,58.5,PULSE,open,
13.352,2853.51,2379.23,2261.00,61.4,PULSE,open,
13.401,2723.88,2375.71,2240.83,58.1,PULSE,open,
13.450,2566.14,2364.27,2166.44,53.4,PULSE,open,
13.493,2547.02,2379.83,2145.35,53.1,PULSE,open,
13.541,2458.17,2378.89,2095.83,52.2,PULSE,open,
13.589,2322.54,2349.62,2023.87,47.0,PULSE,open,
13.635,2296.97,2357.83,2011.59,46.4,PULSE,open,
13.682,2222.32,2353.17,1978.58,45.5,PULSE,open,
13.727,2220.37,2352.45,1956.19,45.6,PULSE,open,
13.775,2122.56,2359.76,1926.13,43.8,PULSE,open,
13.820,2101.49,2361.72,1908.74,43.3,PULSE,open,
13.868,2052.68,2357.66,1894.91,44.4,PULSE,open,
13.920,1979.23,2364.37,1869.44,41.8,PULSE,open,
13.968,1983.98,2367.28,1860.66,42.0,PULSE,open,
14.011,1919.56,2369.78,1850.47,40.8,PULSE,open,
14.062,1913.11,2374.09,1846.58,40.7,PULSE,open,
14.109,1876.69,2369.40,1841.38,41.5,PULSE,open,
14.151,1861.67,2368.26,1837.59,40.5,PULSE,open,
14.211,1785.57,2365.76,1827.43,39.0,PULSE,open,
14.247,1762.56,2359.99,1826.37,38.6,PULSE,open,
14.289,1750.10,2362.27,1829.45,39.2,PULSE,open,
14.336,1728.98,2359.25,1827.78,39.9,PULSE,open,
14.390,1690.65,2358.79,1827.49,39.2,PULSE,open,
14.434,1660.66,2351.27,1806.86,38.7,PULSE,open,
14.490,1634.39,2350.03,1821.96,41.1,PULSE,open,
14.523,1621.04,2353.68,1815.47,41.7,PULSE,open,
14.577,1586.75,2325.35,1807.81,45.3,PULSE,open,
14.617,1567.02,2334.05,1801.91,45.1,PULSE,open,
14.666,1542.66,2332.32,1788.51,46.0,PULSE,open,
14.713,1523.35,2330.25,1776.46,45.0,PULSE,open,
14.760,1505.14,2326.59,1771.45,45.5,PULSE,open,
14.815,1476.91,2345.80,1751.67,46.2,PULSE,open,
14.872,1455.50,2338.78,1743.10,48.2,PULSE,open,
14.922,1451.17,2321.22,1741.15,51.5,PULSE,open,
14.965,1435.38,2322.52,1726.85,49.9,PULSE,open,
15.016,1438.00,2322.48,1714.40,50.2,PULSE,open,
15.074,1409.79,2326.31,1705.65,50.8,PULSE,open,
15.122,1407.89,2328.64,1696.74,52.7,PULSE,open,
15.162,1395.12,2334.43,1682.02,52.7,PULSE,open,
15.199,1401.83,2334.50,1660.47,53.0,PULSE,open,
15.250,1384.53,2342.73,1657.37,53.6,PULSE,open,
15.291,1383.74,2333.16,1657.75,52.0,PULSE,open,
15.343,1378.25,2344.27,1649.72,49.9,PULSE,open,
15.384,1370.19,2363.25,1637.17,51.0,PULSE,open,
15.476,1367.00,2386.99,1587.30,49.6,PULSE,open,
15.523,1368.72,2401.73,1548.12,48.9,PULSE,open,
15.568,1348.94,2406.20,1474.15,46.4,PULSE,open,
15.616,1350.66,2411.33,1475.04,44.5,PULSE,open,
15.663,1332.53,2413.16,1463.70,47.2,PULSE,open,
15.711,1329.78,2410.70,1435.21,45.5,PULSE,open,
15.757,1311.96,2406.49,1425.11,45.0,PULSE,open,
15.803,1304.94,2407.27,1418.71,45.1,PULSE,open,
15.836,1302.65,2424.30,1415.85,45.9,PULSE,open,
15.893,1276.61,2435.29,1410.81,45.4,PULSE,open,
15.940,1281.91,2428.82,1405.77,44.0,PULSE,open,
15.982,1264.55,2426.76,1398.02,41.5,PULSE,open,
16.028,1220.10,2438.91,1378.10,39.5,PULSE,open,
16.073,1126.50,2458.79,1322.19,34.9,PULSE,open,
16.118,1130.11,2442.61,1318.03,36.5,PULSE,open,
16.165,1044.64,2444.09,1297.05,33.2,PULSE,open,
16.212,1049.87,2440.00,1291.28,33.4,PULSE,open,
16.258,1026.39,2441.21,1298.79,33.6,PULSE,open,
16.305,930.14,2443.76,1272.06,30.7,PULSE,open,
16.449,874.18,2413.22,1295.42,34.4,PULSE,open,
16.496,904.64,2396.88,1311.95,35.5,PULSE,open,
16.542,846.50,2355.39,1350.53,40.0,PULSE,open,
16.587,878.72,2332.63,1360.92,43.4,PULSE,open,
16.636,812.63,2297.45,1377.79,46.1,PULSE,open,
16.681,885.44,2274.34,1395.84,51.2,PULSE,open,
16.727,791.92,2265.85,1417.04,53.6,PULSE,open,
16.781,867.21,2251.58,1443.86,58.0,PULSE,open,
16.827,801.54,2251.41,1502.78,61.3,PULSE,open,
16.875,859.20,2261.42,1554.58,61.4,PULSE,open,
16.921,822.65,2259.68,1586.56,58.7,PULSE,open,
16.966,813.62,2265.26,1598.20,57.3,PULSE,open,
17.009,825.82,2263.40,1607.30,58.2,PULSE,open,
17.055,792.46,2264.95,1617.23,54.5,PULSE,open,
17.102,815.54,2267.96,1632.44,52.8,PULSE,open,
17.149,779.17,2264.57,1652.31,52.6,PULSE,open,
17.194,814.37,2264.61,1632.11,46.8,PULSE,open,
17.242,756.74,2265.23,1600.92,48.7,PULSE,open,
17.290,798.21,2263.31,1547.28,44.5,PULSE,open,
17.335,760.92,2269.14,1465.43,39.0,PULSE,open,
17.386,654.62,2291.33,1338.91,32.4,PULSE,open,
17.432,570.88,2314.10,1294.54,26.6,PULSE,open,
17.483,482.31,2338.80,1269.63,20.9,REFRACTORY,open,
17.532,446.28,2339.66,1252.39,12.6,REFRACTORY,open,
17.578,429.99,2339.89,1237.70,11.5,REFRACTORY,open,
17.621,429.32,2332.04,1233.86,8.5,REFRACTORY,open,
17.665,435.55,2321.85,1225.32,6.4,REFRACTORY,open,
17.719,421.64,2314.42,1219.25,4.7,REFRACTORY,open,
17.764,439.16,2323.47,1220.96,3.8,REFRACTORY,open,
17.807,405.33,2336.56,1225.40,3.6,REFRACTORY,open,
17.860,440.06,2336.98,1228.51,3.1,REFRACTORY,open,
17.903,406.96,2340.59,1233.06,2.8,REFRACTORY,open,
17.945,422.40,2342.96,1231.07,3.4,REFRACTORY,open,
18.003,374.50,2344.40,1229.34,11.5,REFRACTORY,open,
18.044,388.44,2340.08,1226.62,15.5,REFRACTORY,open,
18.086,389.20,2346.45,1237.41,10.9,REFRACTORY,open,
18.146,392.37,2339.03,1228.83,12.5,REFRACTORY,open,
18.189,375.26,2334.31,1235.73,15.2,REFRACTORY,open,
18.231,387.77,2326.24,1232.71,12.1,REFRACTORY,open,
18.285,384.76,2310.48,1219.37,8.1,REFRACTORY,open,
18.326,385.64,2295.21,1212.72,8.1,REFRACTORY,open,
18.373,398.35,2289.14,1234.00,7.9,REFRACTORY,open,
18.415,388.61,2267.15,1255.81,8.0,REFRACTORY,open,
18.473,400.03,2251.38,1261.17,9.8,REFRACTORY,open,
18.514,418.30,2267.63,1304.56,12.3,REFRACTORY,open,
18.563,410.17,2270.79,1337.06,18.2,REFRACTORY,open,
18.605,414.39,2278.50,1360.86,18.8,REFRACTORY,open,
18.657,395.89,2293.08,1423.51,21.1,REFRACTORY,open,
18.697,407.16,2297.59,1439.56,20.7,REFRACTORY,open,
18.749,384.13,2337.00,1498.73,22.4,REFRACTORY,open,
18.789,390.59,2356.29,1533.82,24.5,REFRACTORY,open,
18.842,369.49,2390.53,1532.93,27.8,REFRACTORY,open,
18.884,378.80,2398.16,1497.62,28.6,REFRACTORY,open,
18.939,363.91,2369.36,1456.22,31.2,REFRACTORY,open,
18.980,364.58,2367.77,1421.83,32.1,REFRACTORY,open,
19.029,358.91,2388.18,1383.22,31.5,REFRACTORY,open,
19.075,355.07,2392.54,1346.96,32.9,REFRACTORY,open,
19.126,347.21,2395.07,1308.70,32.2,REFRACTORY,open,
19.172,341.91,2410.21,1268.55,31.2,REFRACTORY,open,
19.217,345.65,2410.48,1236.76,32.1,REFRACTORY,open,
19.266,328.71,2447.90,1193.82,32.3,REFRACTORY,open,
19.311,330.16,2489.54,1166.95,32.8,REFRACTORY,open,
19.354,316.48,2523.68,1127.96,33.2,REFRACTORY,open,
19.402,319.50,2587.67,1102.02,31.2,REFRACTORY,open,
19.446,303.68,2575.61,1079.48,28.2,REFRACTORY,open,
19.494,300.36,2561.80,1070.99,27.4,REFRACTORY,open,
19.541,291.11,2567.19,1072.24,27.5,REFRACTORY,open,
19.592,285.05,2568.71,1071.39,24.0,REFRACTORY,open,
19.637,277.66,2563.36,1073.95,24.9,REFRACTORY,open,
19.680,271.12,2558.81,1078.69,26.1,REFRACTORY,open,
19.730,272.72,2490.09,1079.30,30.2,REFRACTORY,open,
19.775,276.77,2426.81,1073.23,37.7,REFRACTORY,open,
19.823,286.84,2367.83,1083.74,44.7,REFRACTORY,open,
19.868,288.82,2323.40,1090.60,53.3,REFRACTORY,open,
19.920,300.32,2298.68,1107.92,61.0,REFRACTORY,open,
19.967,315.47,2305.09,1134.54,69.0,REFRACTORY,open,
20.011,326.42,2311.75,1167.85,75.1,REFRACTORY,open,
20.057,363.16,2319.29,1216.01,83.1,REFRACTORY,open,
20.107,378.45,2340.95,1276.82,91.8,REFRACTORY,open,
20.154,425.51,2371.21,1348.30,100.8,REFRACTORY,open,
20.199,450.73,2393.30,1413.43,107.5,REFRACTORY,open,
20.248,498.11,2421.13,1489.42,110.0,REFRACTORY,open,
20.290,518.26,2446.12,1559.83,106.8,REFRACTORY,open,
20.338,561.41,2465.16,1610.90,100.9,REFRACTORY,open,
20.384,595.08,2481.15,1624.64,93.5,REFRACTORY,open,
20.433,628.88,2487.79,1523.10,84.9,REFRACTORY,open,
20.477,662.49,2491.76,1393.34,78.1,REFRACTORY,open,
20.523,727.20,2395.02,1185.74,63.2,REFRACTORY,open,
20.575,759.05,2224.80,1055.02,50.1,REFRACTORY,open,
20.617,790.80,2170.33,876.03,36.7,REFRACTORY,open,
20.663,751.91,2109.83,894.81,17.2,REFRACTORY,open,
20.710,765.45,2094.60,927.20,5.7,REFRACTORY,open,
20.761,690.97,2074.46,956.67,11.6,REFRACTORY,open,
20.805,694.80,2075.94,895.76,22.1,REFRACTORY,open,
20.851,620.86,2104.76,885.84,29.2,REFRACTORY,open,
20.901,658.32,2052.73,887.26,36.3,REFRACTORY,open,
20.946,580.14,2008.84,887.41,40.8,REFRACTORY,open,
20.991,616.18,1983.72,883.10,40.7,REFRACTORY,open,
21.039,561.24,1968.67,877.91,40.5,REFRACTORY,open,
21.088,563.83,1954.84,872.41,38.2,REFRACTORY,open,
21.148,507.04,1949.43,869.34,33.7,REFRACTORY,open,
21.208,536.17,1959.15,855.37,26.9,REFRACTORY,open,
21.241,482.26,1939.11,841.35,29.0,REFRACTORY,open,
21.305,487.86,1945.90,837.12,26.0,REFRACTORY,open,
21.404,456.72,1951.31,818.57,23.0,REFRACTORY,open,
21.457,408.94,1962.94,816.55,19.3,REFRACTORY,open,
21.492,416.75,1962.34,808.23,17.8,REFRACTORY,open,
21.550,372.81,1981.21,822.64,12.2,REFRACTORY,open,
21.601,370.83,1979.14,834.36,9.9,REFRACTORY,open,
21.634,375.55,1954.64,866.76,7.9,REFRACTORY,open,
