t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
3.972,2969.87,3512.85,2043.78,58.0,PULSE,open,
4.000,3053.74,3519.84,2048.09,60.1,PULSE,open,
4.037,3045.80,3519.83,2046.16,59.5,PULSE,open,
4.083,3044.50,3497.50,2031.50,56.3,PULSE,open,
4.132,2986.97,3490.02,2025.10,53.9,PULSE,open,
4.180,2980.94,3490.77,2013.01,54.7,PULSE,open,
4.242,2921.53,3515.58,2013.46,53.9,PULSE,open,
4.303,2910.70,3509.97,2003.68,55.5,PULSE,open,
4.350,2863.82,3481.38,1969.45,52.6,PULSE,open,
4.397,2859.87,3454.64,1938.96,50.9,PULSE,open,
4.443,2812.19,3431.58,1910.67,49.0,PULSE,open,
4.489,2805.84,3408.94,1889.29,49.6,PULSE,open,
4.539,2759.92,3399.43,1878.24,47.6,PULSE,open,
4.581,2747.54,3366.33,1839.17,46.3,PULSE,open,
4.626,2708.72,3337.69,1815.67,44.9,PULSE,open,
4.675,2687.25,3313.14,1792.40,44.1,PULSE,open,
4.721,2658.08,3305.55,1779.49,44.6,PULSE,open,
4.767,2629.59,3311.86,1767.99,46.5,PULSE,open,
4.812,2605.45,3304.44,1754.94,44.0,PULSE,open,
4.863,2568.96,3289.16,1732.75,42.1,PULSE,open,
4.905,2558.84,3273.86,1722.48,41.9,PULSE,open,
4.952,2509.91,3265.52,1710.22,41.8,PULSE,open,
5.001,2504.18,3257.43,1695.02,41.1,PULSE,open,
5.048,2459.70,3241.93,1686.70,41.1,PULSE,open,
5.093,2447.00,3241.21,1683.57,40.6,PULSE,open,
5.139,2416.97,3242.42,1684.61,42.3,PULSE,open,
5.190,2394.85,3229.97,1679.49,41.7,PULSE,open,
5.231,2367.09,3226.62,1677.16,43.0,PULSE,open,
5.279,2340.40,3227.29,1675.65,42.3,PULSE,open,
5.328,2323.40,3224.95,1673.00,39.9,PULSE,open,
5.376,2289.38,3234.96,1677.96,42.1,PULSE,open,
5.420,2283.75,3235.92,1673.78,42.0,PULSE,open,
5.469,2245.96,3245.81,1669.08,40.4,PULSE,open,
5.517,2234.07,3235.53,1663.96,38.4,PULSE,open,
5.560,2200.92,3219.73,1662.90,37.5,PULSE,open,
5.607,2189.57,3231.03,1660.21,39.4,PULSE,open,
5.655,2163.61,3284.07,1654.62,41.4,PULSE,open,
5.701,2152.73,3283.19,1643.76,42.2,PULSE,open,
5.747,2132.19,3263.19,1638.22,42.6,PULSE,open,
5.794,2117.83,3265.86,1640.39,43.6,PULSE,open,
5.843,2103.88,3279.78,1652.53,42.7,PULSE,open,
5.887,2081.46,3277.99,1635.11,42.2,PULSE,open,
5.932,2075.83,3271.07,1628.29,42.6,PULSE,open,
5.981,2051.13,3314.66,1621.64,42.0,PULSE,open,
6.027,2043.65,3318.55,1613.32,44.1,PULSE,open,
6.073,2021.12,3328.67,1605.58,45.7,PULSE,open,
6.121,2012.61,3331.49,1597.29,43.3,PULSE,open,
6.171,1993.46,3331.77,1589.45,42.2,PULSE,open,
6.215,1977.20,3317.15,1580.08,41.2,PULSE,open,
6.262,1960.13,3355.39,1567.46,38.4,PULSE,open,
6.310,1945.37,3350.68,1554.26,40.9,PULSE,open,
6.355,1926.63,3348.33,1547.14,41.1,PULSE,open,
6.402,1913.55,3346.44,1539.03,41.6,PULSE,open,
6.449,1892.54,3345.81,1527.47,42.8,PULSE,open,
6.501,1874.51,3341.98,1511.85,40.5,PULSE,open,
6.543,1857.97,3322.20,1501.81,37.9,PULSE,open,
6.590,1832.03,3290.60,1466.42,35.2,PULSE,open,
6.638,1818.93,3282.96,1458.36,35.2,PULSE,open,
6.686,1802.17,3281.15,1448.22,35.6,PULSE,open,
6.731,1778.69,3272.85,1432.37,36.7,PULSE,open,
6.778,1760.32,3262.52,1418.69,35.7,PULSE,open,
6.828,1746.49,3258.00,1406.21,36.7,PULSE,open,
6.870,1726.53,3249.50,1394.82,35.8,PULSE,open,
6.915,1715.26,3247.91,1393.36,36.4,PULSE,open,
6.965,1698.69,3246.55,1398.37,37.9,PULSE,open,
7.022,1684.73,3238.98,1393.50,38.0,PULSE,open,
7.056,1672.65,3236.58,1395.07,40.2,PULSE,open,
7.104,1655.49,3229.68,1390.61,37.3,PULSE,open,
7.154,1641.58,3226.20,1387.10,36.2,PULSE,open,
7.198,1628.14,3223.57,1377.10,34.6,PULSE,open,
7.246,1607.17,3195.93,1348.83,32.0,PULSE,open,
7.293,1592.17,3183.45,1336.01,32.5,PULSE,open,
7.339,1577.43,3164.43,1318.80,29.8,PULSE,open,
7.385,1557.74,3150.59,1311.86,29.2,PULSE,open,
7.433,1544.11,3148.46,1309.41,30.8,PULSE,open,
7.482,1524.13,3141.44,1302.17,28.5,PULSE,open,
7.526,1514.51,3137.82,1294.24,31.1,PULSE,open,
7.574,1494.26,3163.81,1333.77,29.1,PULSE,open,
7.621,1482.76,3176.17,1348.35,29.5,PULSE,open,
7.665,1467.45,3162.00,1350.23,27.6,PULSE,open,
7.712,1443.65,3144.06,1342.48,26.8,PULSE,open,
7.758,1424.58,3156.82,1341.61,25.7,PULSE,open,
7.809,1411.60,3147.26,1337.72,26.3,PULSE,open,
7.853,1395.49,3146.89,1336.98,28.0,PULSE,open,
7.902,1381.73,3144.63,1329.16,27.9,PULSE,open,
7.947,1370.13,3148.21,1328.80,28.3,PULSE,open,
7.991,1352.46,3167.77,1333.46,29.1,PULSE,open,
8.040,1348.55,3166.10,1325.08,28.1,PULSE,open,
8.086,1322.64,3159.44,1320.22,27.4,PULSE,open,
8.136,1315.43,3144.96,1309.86,26.0,PULSE,open,
8.179,1297.19,3137.46,1298.42,24.9,PULSE,open,
8.229,1280.28,3069.25,1216.04,18.8,REFRACTORY,open,
8.275,1264.34,3094.19,1215.23,17.4,REFRACTORY,open,
8.321,1248.94,3081.28,1203.86,17.3,REFRACTORY,open,
8.366,1227.80,3093.05,1213.01,17.7,REFRACTORY,open,
8.412,1213.21,3096.67,1211.17,16.8,REFRACTORY,open,
8.463,1195.17,3082.54,1194.85,15.8,REFRACTORY,open,
8.507,1183.18,3079.57,1192.07,16.5,REFRACTORY,open,
8.554,1164.85,3076.37,1187.92,15.0,REFRACTORY,open,
8.602,1152.89,3064.79,1173.66,15.1,REFRACTORY,open,
8.648,1134.76,3064.69,1163.51,15.9,REFRACTORY,open,
8.694,1131.21,3075.41,1186.00,17.1,REFRACTORY,open,
8.742,1111.99,3067.69,1186.89,18.1,REFRACTORY,open,
8.791,1105.84,3071.45,1187.48,20.4,REFRACTORY,open,
8.835,1090.71,3053.65,1183.80,20.3,REFRACTORY,open,
8.883,1083.79,3080.77,1192.99,22.0,REFRACTORY,open,
8.968,1067.27,3128.26,1185.95,22.7,REFRACTORY,open,
8.995,1063.58,3123.52,1179.85,21.9,REFRACTORY,open,
9.037,1051.47,3139.48,1177.41,20.2,REFRACTORY,open,
9.083,1041.53,3162.20,1169.66,19.2,REFRACTORY,open,
9.145,1026.03,3171.63,1156.50,17.8,REFRACTORY,open,
9.179,1020.30,3178.71,1151.81,18.3,REFRACTORY,open,
9.227,1006.13,3178.49,1144.67,17.7,REFRACTORY,open,
9.288,996.78,3183.91,1148.29,21.2,REFRACTORY,open,
9.322,987.62,3178.99,1141.57,22.1,REFRACTORY,open,
9.380,981.81,3181.79,1143.17,23.3,REFRACTORY,open,
9.429,969.48,3182.87,1144.24,22.8,REFRACTORY,open,
9.460,964.13,3193.12,1147.66,23.6,REFRACTORY,open,
9.508,960.41,3199.70,1146.38,25.3,REFRACTORY,open,
9.566,950.68,3199.27,1141.71,25.9,REFRACTORY,open,
9.615,949.80,3208.48,1140.73,26.6,REFRACTORY,open,
9.648,939.84,3223.70,1137.19,25.7,REFRACTORY,open,
9.707,936.52,3223.53,1143.13,26.2,REFRACTORY,open,
9.756,925.02,3244.35,1142.04,27.6,REFRACTORY,open,
9.792,920.57,3251.69,1139.98,25.7,REFRACTORY,open,
9.848,908.44,3270.98,1109.79,24.1,REFRACTORY,open,
9.884,906.82,3270.69,1104.47,25.4,REFRACTORY,open,
9.943,890.69,3293.40,1090.68,23.9,REFRACTORY,open,
9.975,888.21,3290.01,1092.02,26.5,REFRACTORY,open,
10.037,873.47,3263.70,1076.66,26.0,REFRACTORY,open,
10.071,869.08,3250.64,1080.09,25.4,REFRACTORY,open,
10.128,859.78,3225.23,1062.62,24.4,REFRACTORY,open,
10.174,851.20,3208.65,1062.56,25.8,REFRACTORY,open,
10.210,848.43,3199.51,1051.84,24.8,REFRACTORY,open,
10.269,833.25,3193.48,1051.29,23.5,REFRACTORY,open,
10.316,831.78,3188.50,1047.63,25.0,REFRACTORY,open,
10.350,814.87,3173.73,1023.18,22.1,REFRACTORY,open,
10.406,817.55,3172.55,1023.98,22.6,REFRACTORY,open,
10.452,796.04,3174.36,1027.26,22.1,REFRACTORY,open,
10.499,803.10,3173.80,1028.08,23.2,REFRACTORY,open,
10.546,781.71,3173.32,1031.84,22.1,REFRACTORY,open,
10.594,781.05,3164.97,1037.02,21.7,REFRACTORY,open,
10.642,766.59,3135.26,1032.67,20.1,IDLE,open,
10.686,763.33,3138.26,1040.45,20.3,IDLE,open,
10.735,759.99,3133.53,1038.91,20.4,IDLE,open,
10.782,745.33,3127.12,1034.17,19.8,IDLE,open,
10.828,746.79,3126.45,1037.30,21.4,IDLE,open,
10.875,729.52,3127.67,1035.85,21.9,IDLE,open,
10.925,733.54,3111.74,1024.87,18.7,IDLE,open,
10.971,713.81,3110.37,1023.18,19.9,IDLE,open,
11.014,715.46,3108.07,1026.46,19.2,IDLE,open,
11.064,693.61,3100.94,1023.43,17.3,IDLE,open,
11.107,696.58,3093.88,1015.08,17.9,IDLE,open,
11.155,674.58,3092.19,1012.24,16.7,IDLE,open,
11.201,675.87,3084.54,1003.30,16.3,IDLE,open,
11.250,659.11,3102.30,1040.07,15.4,IDLE,open,
11.298,658.55,3118.02,1070.31,16.8,IDLE,open,
11.342,650.64,3125.01,1071.10,16.4,IDLE,open,
11.390,640.21,3128.08,1073.89,17.0,IDLE,open,
11.433,641.03,3144.95,1099.32,16.5,IDLE,open,
11.479,628.23,3147.45,1101.76,17.8,IDLE,open,
11.526,630.83,3139.51,1094.51,16.1,IDLE,open,
11.575,613.31,3146.22,1103.81,16.3,IDLE,open,
11.624,614.47,3131.60,1087.53,14.9,IDLE,open,
11.668,598.53,3111.65,1068.14,12.9,IDLE,open,
11.715,599.40,3111.89,1066.80,13.0,IDLE,open,
11.761,591.47,3108.40,1064.99,12.6,IDLE,open,
11.808,584.28,3108.60,1062.76,14.3,IDLE,open,
11.853,581.09,3113.94,1066.33,13.6,IDLE,open,
11.902,571.19,3115.12,1067.23,14.2,IDLE,open,
11.949,564.87,3122.17,1069.02,10.9,IDLE,open,
11.993,557.92,3124.92,1059.96,11.5,IDLE,open,
12.042,535.87,3116.63,1052.95,10.6,IDLE,open,
12.087,509.62,3110.59,1050.95,9.7,IDLE,open,
12.134,496.16,3111.48,1045.66,8.7,IDLE,open,
12.179,475.96,3097.79,1033.07,8.6,IDLE,open,
12.227,453.53,3082.76,1028.27,6.5,IDLE,open,
12.275,474.38,3101.00,1017.61,8.6,IDLE,open,
12.318,449.05,3113.08,1017.55,11.9,IDLE,open,
12.367,469.46,3120.51,1012.64,12.3,IDLE,open,
12.413,446.64,3124.38,1010.88,12.6,IDLE,open,
12.460,462.10,3129.18,1006.83,12.0,IDLE,open,
12.507,453.69,3135.47,1000.90,12.4,IDLE,open,
12.555,461.51,3145.13,999.86,14.4,IDLE,open,
12.603,461.49,3146.35,992.49,12.8,IDLE,open,
12.647,466.91,3150.60,989.27,14.7,IDLE,open,
12.696,454.86,3157.11,987.10,14.9,IDLE,open,
12.742,468.15,3154.48,979.23,15.8,IDLE,open,
12.788,465.79,3170.71,977.50,15.1,IDLE,open,
12.835,462.11,3189.30,977.96,15.5,IDLE,open,
12.883,466.47,3202.67,980.61,16.2,IDLE,open,
12.931,458.54,3206.54,986.99,17.3,IDLE,open,
12.975,461.05,3203.04,984.36,15.0,IDLE,open,
13.039,456.68,3212.19,970.55,14.1,IDLE,open,
13.083,455.58,3204.57,968.93,14.3,IDLE,open,
13.133,451.45,3204.33,970.47,14.7,IDLE,open,
13.192,450.25,3208.34,965.51,13.2,IDLE,open,
13.240,449.06,3208.57,963.78,13.4,IDLE,open,
13.286,449.65,3197.67,958.18,12.2,IDLE,open,
13.331,443.50,3197.85,958.15,11.6,IDLE,open,
13.367,446.86,3192.27,956.53,10.0,IDLE,open,
13.426,435.16,3175.83,944.88,10.3,IDLE,open,
13.460,421.18,3162.40,948.48,8.7,IDLE,open,
13.519,413.08,3146.27,949.59,9.0,IDLE,open,
13.554,410.11,3138.84,948.12,8.1,IDLE,open,
13.614,394.00,3126.88,951.73,8.4,IDLE,open,
13.648,381.73,3122.68,952.34,8.2,IDLE,open,
13.705,352.15,3108.59,949.93,7.7,IDLE,open,
13.753,371.87,3106.10,947.40,8.2,IDLE,open,
13.801,329.00,3088.33,950.40,6.3,IDLE,open,
13.838,333.12,3088.98,954.13,5.4,IDLE,open,
13.893,325.40,3084.52,957.95,8.0,IDLE,open,
13.980,326.42,3073.75,958.20,9.3,IDLE,open,
14.006,306.07,3075.88,959.72,10.1,IDLE,open,
14.042,311.24,3078.40,964.39,10.9,IDLE,open,
14.096,304.86,3081.38,970.09,12.0,IDLE,open,
14.135,299.77,3084.71,970.92,12.7,IDLE,open,
14.192,303.07,3088.42,981.22,14.3,IDLE,open,
14.239,297.09,3108.71,971.36,14.5,IDLE,open,
14.274,311.51,3125.41,970.86,15.9,IDLE,open,
14.331,292.05,3144.72,971.06,17.0,IDLE,open,
14.367,307.85,3152.79,977.90,17.1,IDLE,open,
14.424,282.29,3158.40,976.31,14.8,IDLE,open,
14.459,297.50,3165.79,968.06,14.1,IDLE,open,
14.520,536.01,3432.22,1230.39,183.5,PULSE,open,
14.559,666.06,3708.93,1498.79,399.5,PULSE,open,
14.612,661.06,3956.03,1732.29,277.7,PULSE,open,
14.651,871.11,3813.73,1878.39,232.5,PULSE,open,
14.703,643.73,1742.65,1134.94,55.3,PULSE,open,
14.750,991.56,1847.03,1285.36,111.7,PULSE,open,
14.795,830.06,2031.84,1468.58,206.0,PULSE,open,
14.844,1224.98,2367.73,1733.02,273.3,PULSE,open,
14.892,1090.78,2597.87,1958.12,282.3,PULSE,open,
14.935,1335.83,3116.33,2350.83,254.5,PULSE,open,
14.984,1315.62,3153.80,2419.83,196.2,PULSE,open,
15.030,1408.71,2273.02,2423.75,131.1,PULSE,open,
15.078,1421.17,1608.05,1874.30,82.5,PULSE,open,
15.125,1324.35,1071.76,1387.57,46.9,PULSE,open,
15.163,1524.35,720.14,1093.73,21.9,REFRACTORY,close,close
15.224,1290.19,735.21,1079.64,8.4,REFRACTORY,close,
15.267,1524.43,663.24,1054.10,19.2,REFRACTORY,close,
15.316,1258.82,674.99,1066.34,29.8,REFRACTORY,close,
15.362,1563.15,677.29,1141.59,36.0,REFRACTORY,close,
15.407,1275.84,717.15,1248.95,40.0,REFRACTORY,close,
15.455,1569.25,751.43,1292.76,43.5,REFRACTORY,close,
15.503,1344.68,817.66,1356.65,45.5,REFRACTORY,close,
15.551,1553.87,866.52,1394.42,47.7,REFRACTORY,close,
15.595,1440.89,999.61,1394.53,48.5,REFRACTORY,close,
15.642,1480.35,1060.87,1381.51,50.7,REFRACTORY,close,
15.689,1546.43,1095.20,1420.30,51.0,REFRACTORY,close,
15.736,1456.09,1097.97,1414.07,51.5,REFRACTORY,close,
15.780,1674.23,1025.04,1406.96,49.8,REFRACTORY,close,
15.829,1413.30,1027.84,1426.21,46.0,REFRACTORY,close,
15.878,1707.07,1022.56,1442.13,40.9,REFRACTORY,close,
15.922,1409.21,966.30,1420.40,34.2,REFRACTORY,close,
15.971,1728.10,835.51,1297.20,24.3,REFRACTORY,close,
16.017,1429.58,750.98,1274.41,13.4,REFRACTORY,close,
16.066,1683.15,783.45,1315.47,10.8,REFRACTORY,close,
16.111,1482.82,807.14,1326.86,21.8,REFRACTORY,close,
16.164,1702.60,852.98,1358.57,42.2,REFRACTORY,close,
16.209,1604.00,974.85,1395.36,63.0,REFRACTORY,close,
16.252,1647.76,1127.31,1425.71,82.7,REFRACTORY,close,
16.301,1807.28,1222.33,1511.25,104.2,REFRACTORY,close,
16.345,1708.71,1326.04,1597.99,121.9,REFRACTORY,close,
16.392,2009.24,1341.50,1670.45,135.3,REFRACTORY,close,
16.438,1780.82,1379.24,1772.19,146.3,REFRACTORY,close,
16.488,2151.22,2833.49,2760.98,151.8,REFRACTORY,close,
16.536,1912.89,3233.87,2816.99,151.9,REFRACTORY,close,
16.579,2220.70,3022.35,2617.56,146.0,REFRACTORY,close,
16.625,2071.19,2905.28,2507.15,134.2,REFRACTORY,close,
16.670,2255.27,2896.61,2507.06,122.3,REFRACTORY,close,
16.717,2245.90,3487.42,3198.12,104.3,REFRACTORY,close,
16.763,2197.88,4287.96,2918.70,81.6,REFRACTORY,close,
16.811,2340.50,3786.25,2427.14,57.5,REFRACTORY,close,
16.859,2132.88,3281.76,1953.26,35.9,REFRACTORY,close,
16.903,2405.49,2893.51,1552.51,17.8,REFRACTORY,close,
16.952,2114.42,2639.59,1303.05,14.1,REFRACTORY,close,
16.997,2411.16,2460.20,1117.93,24.7,REFRACTORY,close,
17.045,2149.50,2356.83,1023.50,39.4,REFRACTORY,close,
17.092,2402.79,2314.99,994.69,44.1,REFRACTORY,close,
17.138,2242.58,2319.83,1002.56,48.3,REFRACTORY,close,
17.186,2381.46,2347.86,1056.24,51.7,REFRACTORY,close,
17.230,2344.05,2442.31,1109.73,55.0,REFRACTORY,close,
17.279,2345.95,2475.38,1213.00,55.6,REFRACTORY,close,
17.323,2440.32,2492.22,1242.66,54.7,REFRACTORY,close,
17.370,2275.72,2492.57,1268.45,57.7,REFRACTORY,close,
17.419,2546.53,2503.81,1298.66,60.5,REFRACTORY,close,
17.469,2313.23,2507.27,1319.56,59.9,REFRACTORY,close,
17.517,2593.76,2496.28,1320.04,53.2,REFRACTORY,close,
17.561,2330.54,2474.44,1316.06,43.1,REFRACTORY,close,
17.609,2611.18,2416.56,1248.03,36.8,REFRACTORY,close,
17.654,2393.65,2383.57,1223.07,37.6,REFRACTORY,close,
17.699,2572.97,2367.73,1219.08,43.7,REFRACTORY,close,
17.745,2475.56,2340.31,1197.62,47.1,REFRACTORY,close,
17.793,2546.79,2327.86,1186.02,51.4,REFRACTORY,close,
17.841,2613.91,2307.06,1158.48,55.0,REFRACTORY,close,
17.884,2508.33,2288.98,1155.90,59.7,REFRACTORY,close,
17.934,2737.64,2290.07,1170.14,65.0,REFRACTORY,close,
17.979,2545.73,2292.28,1188.72,67.0,REFRACTORY,close,
18.026,2861.68,2323.07,1242.32,71.6,REFRACTORY,close,
18.072,2606.92,2408.85,1306.12,69.0,REFRACTORY,close,
18.120,2922.83,2619.16,1607.93,69.9,REFRACTORY,close,
18.165,2680.16,2845.45,1944.48,73.2,REFRACTORY,close,
18.212,2920.92,3067.07,2281.63,75.5,REFRACTORY,close,
18.261,2781.64,3313.77,2396.93,78.0,REFRACTORY,close,
18.306,2914.95,3543.18,2371.21,77.3,REFRACTORY,close,
18.353,2905.93,3738.06,2318.58,76.6,REFRACTORY,close,
18.400,2898.75,3896.63,2228.63,72.0,REFRACTORY,close,
18.449,3018.92,3968.03,2137.82,69.2,REFRACTORY,close,
18.498,2874.25,3862.28,2061.81,68.9,REFRACTORY,close,
18.544,3132.84,3700.27,1938.56,66.2,REFRACTORY,close,
18.591,2822.91,3591.78,1838.55,66.6,REFRACTORY,close,
18.637,2813.77,3474.27,1726.89,67.1,REFRACTORY,close,
18.683,2617.26,3365.95,1618.03,66.7,REFRACTORY,close,
18.730,2655.35,3277.12,1535.49,63.8,REFRACTORY,close,
18.780,2627.20,3202.26,1460.44,65.3,REFRACTORY,close,
18.829,2613.97,3156.53,1418.29,65.4,REFRACTORY,close,
18.873,2510.98,3135.08,1394.69,65.9,REFRACTORY,close,
18.923,2411.97,3127.71,1397.74,63.6,REFRACTORY,close,
18.992,2243.59,3295.18,1623.37,58.1,REFRACTORY,close,
19.019,2224.85,3306.45,1615.28,55.3,REFRACTORY,close,
19.061,2184.51,3247.75,1522.32,48.5,REFRACTORY,close,
19.109,2144.84,3246.45,1534.01,48.1,REFRACTORY,close,
19.154,2152.20,3221.40,1528.92,48.2,REFRACTORY,close,
19.200,2141.06,3180.51,1506.28,47.6,REFRACTORY,close,
19.249,2174.13,3137.74,1470.06,46.6,REFRACTORY,close,
19.297,2200.03,3105.50,1437.22,44.8,REFRACTORY,close,
19.342,2196.61,3063.20,1393.65,41.5,REFRACTORY,close,
19.389,2209.44,3050.08,1378.12,43.6,REFRACTORY,close,
19.437,2204.55,3025.26,1349.68,41.9,REFRACTORY,close,
19.482,2212.60,3009.73,1336.36,41.1,REFRACTORY,close,
19.528,2188.05,2960.71,1294.40,38.7,REFRACTORY,close,
19.576,2200.52,2927.16,1259.04,35.2,REFRACTORY,close,
19.623,2177.72,2913.93,1248.25,34.9,REFRACTORY,close,
19.667,2183.98,2969.72,1337.18,35.3,REFRACTORY,close,
19.713,2186.91,3004.00,1391.39,37.2,REFRACTORY,close,
19.763,2164.88,3036.03,1441.84,35.7,REFRACTORY,close,
19.807,2169.31,3055.20,1473.09,32.8,REFRACTORY,close,
19.855,2143.62,3078.51,1527.06,30.9,REFRACTORY,close,
19.904,2148.63,3071.84,1537.13,26.4,REFRACTORY,close,
19.953,2131.71,3088.35,1567.10,26.2,REFRACTORY,close,
19.997,2138.33,3068.45,1547.31,23.6,REFRACTORY,close,
20.043,2123.95,3053.41,1523.41,21.3,REFRACTORY,close,
20.092,2141.91,3058.28,1527.47,20.7,REFRACTORY,close,
20.135,2140.05,3091.18,1538.02,20.1,REFRACTORY,close,
20.181,2138.03,3086.01,1511.91,19.2,REFRACTORY,close,
20.230,2126.47,3065.66,1489.63,17.3,REFRACTORY,close,
20.280,2092.75,3039.94,1459.21,16.2,IDLE,close,
20.322,2070.25,3019.39,1447.59,14.6,IDLE,close,
20.369,2014.70,3017.12,1442.65,14.1,IDLE,close,
20.418,1969.55,2991.40,1419.09,11.4,IDLE,close,
20.463,1902.14,2988.69,1411.00,11.2,IDLE,close,
20.511,1847.05,2984.22,1403.28,11.6,IDLE,close,
20.559,1748.69,2973.32,1377.57,10.4,IDLE,close,
20.607,1708.78,2961.97,1360.39,10.5,IDLE,close,
20.649,1603.12,2943.94,1334.82,8.5,IDLE,close,
20.695,1530.68,2929.10,1312.62,6.3,IDLE,close,
20.744,1497.59,2954.07,1279.41,9.8,IDLE,close,
20.789,1431.85,2948.36,1262.59,5.8,IDLE,close,
20.838,1413.13,2952.18,1264.48,5.1,IDLE,close,
20.886,1371.89,2948.19,1245.41,4.0,IDLE,close,
20.935,1378.29,2957.95,1230.61,2.9,IDLE,close,
20.978,1368.86,2971.03,1218.00,2.8,IDLE,close,
