t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
6.005,49.56,3194.74,1019.50,7.1,IDLE,open,
6.044,52.03,3189.28,1019.68,6.4,IDLE,open,
6.095,54.79,3190.09,1026.83,6.8,IDLE,open,
6.141,45.57,3195.23,1028.13,4.9,IDLE,open,
6.180,50.39,3188.79,1018.56,4.6,IDLE,open,
6.234,49.17,3190.42,1031.22,5.5,IDLE,open,
6.284,53.54,3189.92,1035.67,6.0,IDLE,open,
6.330,57.30,3185.54,1024.64,6.9,IDLE,open,
6.378,53.90,3181.61,1024.79,6.1,IDLE,open,
6.421,51.43,3179.47,1031.42,4.1,IDLE,open,
6.467,49.78,3168.24,1031.40,3.3,IDLE,open,
6.515,54.12,3156.80,1033.64,4.9,IDLE,open,
6.562,47.65,3154.45,1036.19,3.6,IDLE,open,
6.611,57.77,3153.00,1048.71,6.7,IDLE,open,
6.661,48.38,3154.67,1050.76,6.6,IDLE,open,
6.706,60.68,3163.48,1056.08,6.7,IDLE,open,
6.749,56.96,3170.66,1055.01,6.5,IDLE,open,
6.797,58.39,3179.86,1053.84,6.4,IDLE,open,
6.843,56.10,3180.09,1048.71,5.5,IDLE,open,
6.889,57.78,3179.17,1052.48,7.6,IDLE,open,
6.939,62.22,3178.24,1068.19,7.0,IDLE,open,
6.983,62.61,3176.16,1064.19,8.1,IDLE,open,
7.032,62.28,3180.47,1065.42,6.6,IDLE,open,
7.078,62.04,3170.40,1059.86,5.5,IDLE,open,
7.124,60.34,3166.92,1059.77,4.4,IDLE,open,
7.173,61.78,3165.71,1063.48,4.4,IDLE,open,
7.219,60.30,3163.99,1066.92,2.8,IDLE,open,
7.267,58.87,3169.74,1072.92,4.3,IDLE,open,
7.319,61.25,3166.22,1067.44,3.6,IDLE,open,
7.351,57.96,3175.43,1080.62,3.0,IDLE,open,
7.406,78.04,3176.58,1077.92,3.8,IDLE,open,
7.452,84.85,3175.66,1076.25,4.4,IDLE,open,
7.498,82.61,3171.67,1071.94,4.5,IDLE,open,
7.547,84.12,3169.62,1068.91,4.3,IDLE,open,
7.596,76.84,3171.02,1067.96,4.5,IDLE,open,
7.644,89.47,3172.30,1051.73,7.4,IDLE,open,
7.690,72.89,3174.63,1049.54,6.4,IDLE,open,
7.733,83.73,3172.02,1050.41,6.9,IDLE,open,
7.779,70.63,3182.67,1052.27,5.0,IDLE,open,
7.827,77.50,3191.25,1052.97,4.6,IDLE,open,
7.875,69.80,3193.31,1055.08,4.0,IDLE,open,
7.924,69.38,3188.93,1060.29,3.0,IDLE,open,
7.973,68.14,3187.20,1073.22,4.5,IDLE,open,
8.019,63.97,3184.95,1080.59,3.1,IDLE,open,
8.064,71.18,3181.84,1077.72,4.3,IDLE,open,
8.110,59.32,3183.55,1078.35,4.7,IDLE,open,
8.158,71.57,3181.91,1076.36,3.4,IDLE,open,
8.231,62.20,3186.58,1083.42,5.4,IDLE,open,
8.263,67.61,3187.76,1070.87,5.2,IDLE,open,
8.291,56.51,3178.06,1069.01,5.6,IDLE,open,
8.349,61.19,3174.26,1072.38,3.9,IDLE,open,
8.393,54.79,3175.61,1072.03,4.4,IDLE,open,
8.442,55.64,3179.61,1074.84,3.2,IDLE,open,
8.488,51.02,3181.37,1074.61,3.0,IDLE,open,
8.537,52.41,3183.67,1073.28,3.7,IDLE,open,
8.586,51.09,3192.99,1075.64,4.0,IDLE,open,
8.631,48.09,3185.27,1072.10,3.6,IDLE,open,
8.680,53.36,3186.12,1058.11,6.8,IDLE,open,
8.726,45.21,3194.36,1064.67,4.7,IDLE,open,
8.774,63.17,3198.23,1069.18,4.4,IDLE,open,
8.819,45.31,3198.44,1069.66,4.8,IDLE,open,
8.883,55.49,3188.77,1056.24,6.8,IDLE,open,
8.928,53.14,3194.06,1056.68,8.9,IDLE,open,
8.991,61.69,3189.89,1061.57,7.9,IDLE,open,
9.037,60.15,3186.14,1065.36,8.6,IDLE,open,
9.085,70.82,3186.49,1084.29,8.3,IDLE,open,
9.118,59.64,3165.22,1071.74,7.0,IDLE,open,
9.163,63.29,3153.60,1069.27,5.4,IDLE,open,
9.212,65.09,3155.84,1054.03,8.2,IDLE,open,
9.259,66.94,3163.76,1049.37,8.5,IDLE,open,
9.307,76.45,3168.17,1044.84,10.2,IDLE,open,
9.358,68.13,3170.02,1046.56,8.3,IDLE,open,
9.400,82.85,3171.89,1044.26,9.1,IDLE,open,
9.449,72.92,3166.73,1047.51,11.0,IDLE,open,
9.494,87.10,3157.13,1048.57,8.9,IDLE,open,
9.541,76.68,3151.87,1047.41,8.1,IDLE,open,
9.588,64.94,3143.47,1051.00,6.3,IDLE,open,
9.638,69.98,3138.93,1046.81,6.4,IDLE,open,
9.682,66.79,3146.13,1046.41,7.3,IDLE,open,
9.729,60.58,3145.50,1055.86,7.2,IDLE,open,
9.776,69.36,3144.97,1061.37,7.4,IDLE,open,
9.819,61.22,3153.70,1067.74,7.0,IDLE,open,
9.868,59.88,3141.87,1068.52,4.9,IDLE,open,
9.914,48.29,3141.57,1070.14,5.1,IDLE,open,
9.961,57.80,3127.40,1074.61,2.2,IDLE,open,
10.008,43.42,3127.99,1078.87,3.3,IDLE,open,
10.053,51.39,3125.24,1077.19,3.1,IDLE,open,
10.102,48.45,3125.64,1074.21,3.7,IDLE,open,
10.148,43.89,3124.21,1072.12,3.6,IDLE,open,
10.195,45.57,3128.13,1075.86,2.0,IDLE,open,
10.240,40.19,3128.37,1074.90,2.8,IDLE,open,
10.289,46.12,3129.11,1078.24,2.9,IDLE,open,
10.348,39.63,3126.20,1071.34,2.6,IDLE,open,
10.404,48.67,3127.85,1052.64,5.2,IDLE,open,
10.434,40.61,3135.50,1062.14,5.2,IDLE,open,
10.490,50.19,3135.51,1055.56,4.4,IDLE,open,
10.539,41.11,3134.61,1050.34,4.6,IDLE,open,
10.571,51.88,3134.94,1049.05,3.9,IDLE,open,
10.631,36.13,3138.53,1049.92,3.7,IDLE,open,
10.675,50.63,3129.25,1042.46,3.8,IDLE,open,
10.727,41.82,3138.20,1044.64,4.7,IDLE,open,
10.788,53.82,3143.07,1035.48,4.8,IDLE,open,
10.851,45.65,3150.22,1015.93,8.2,IDLE,open,
10.885,63.78,3153.22,1020.77,7.2,IDLE,open,
10.944,46.66,3147.72,1013.96,6.4,IDLE,open,
10.977,58.14,3138.48,1017.79,4.2,IDLE,open,
11.035,49.18,3146.71,1038.47,3.9,IDLE,open,
11.070,98.81,2942.76,1053.36,22.0,IDLE,open,
11.131,655.76,3641.76,1723.74,570.8,PULSE,open,
11.183,459.91,3786.07,2001.70,366.3,PULSE,open,
11.234,846.77,3749.63,2214.01,226.5,PULSE,open,
11.284,490.79,1256.50,1231.60,44.9,PULSE,open,
11.335,980.87,1373.37,1329.47,90.1,PULSE,open,
11.383,738.06,1618.63,1558.56,244.7,PULSE,open,
11.433,1271.31,1899.99,1826.03,292.2,PULSE,open,
11.482,1020.63,2246.77,2167.23,306.7,PULSE,open,
11.532,1541.57,2443.23,2393.31,291.4,PULSE,open,
11.582,1260.57,2659.95,2609.21,250.4,PULSE,open,
11.628,1677.72,2892.09,2786.05,200.2,PULSE,open,
11.674,1460.90,2353.77,2870.48,153.7,PULSE,open,
11.718,1619.99,1790.45,2728.08,108.9,PULSE,open,
11.764,1651.21,1340.09,2167.37,70.9,PULSE,open,
11.811,1551.35,910.87,1745.87,35.4,PULSE,open,
11.857,1731.58,660.63,1526.69,14.7,REFRACTORY,close,close
11.906,1468.04,602.82,1521.10,6.0,REFRACTORY,close,
11.953,1797.53,463.88,1494.14,15.8,REFRACTORY,close,
11.999,1419.04,399.85,1497.85,24.3,REFRACTORY,close,
12.046,1836.07,439.84,1514.94,30.1,REFRACTORY,close,
12.093,1459.70,550.14,1613.74,36.5,REFRACTORY,close,
12.139,1841.11,597.13,1649.23,37.1,REFRACTORY,close,
12.185,1557.72,677.79,1716.94,37.6,REFRACTORY,close,
12.230,1735.67,727.09,1738.59,36.4,REFRACTORY,close,
12.277,1732.99,859.37,1725.16,36.1,REFRACTORY,close,
12.326,1664.71,879.46,1722.10,27.6,REFRACTORY,close,
12.374,1772.40,823.41,1694.30,17.2,REFRACTORY,close,
12.419,1564.81,767.84,1610.48,9.9,REFRACTORY,close,
12.464,1872.91,641.82,1559.28,6.6,REFRACTORY,close,
12.512,1515.59,508.36,1538.59,13.8,REFRACTORY,close,
12.558,1885.59,488.46,1557.87,26.7,REFRACTORY,close,
12.604,1557.51,536.43,1591.15,40.8,REFRACTORY,close,
12.648,1885.26,661.12,1712.64,55.1,REFRACTORY,close,
12.691,1731.88,767.59,1802.80,67.2,REFRACTORY,close,
12.736,1750.08,962.50,1820.82,79.4,REFRACTORY,close,
12.781,1995.52,1089.83,1856.73,92.5,REFRACTORY,close,
12.827,1741.89,1102.53,1888.85,101.4,REFRACTORY,close,
12.871,2148.09,1036.63,1962.39,110.7,REFRACTORY,close,
12.914,1825.44,1026.71,2044.81,119.2,REFRACTORY,close,
12.958,2208.01,1163.13,2214.42,123.3,REFRACTORY,close,
13.004,2023.40,1346.08,2402.08,124.2,REFRACTORY,close,
13.047,2170.10,1745.83,2759.55,125.2,REFRACTORY,close,
13.090,2308.28,3605.78,3330.31,125.8,REFRACTORY,close,
13.138,2132.74,3298.26,3025.27,121.0,REFRACTORY,close,
13.180,2483.67,2830.38,2520.70,115.3,REFRACTORY,close,
13.280,2577.54,2582.30,2272.86,102.3,REFRACTORY,close,
13.320,2233.00,3931.18,3456.74,95.3,REFRACTORY,close,
13.373,2631.36,4838.54,3264.74,90.2,REFRACTORY,close,
13.416,2345.92,4567.19,2996.67,85.2,REFRACTORY,close,
13.465,2646.55,4280.73,2722.31,89.5,REFRACTORY,close,
13.511,2516.37,4026.38,2482.86,96.6,REFRACTORY,close,
13.557,2582.48,3791.69,2259.33,102.0,REFRACTORY,close,
13.604,2706.26,3580.99,2060.69,112.4,REFRACTORY,close,
13.650,2608.14,3442.95,1938.92,120.2,REFRACTORY,close,
13.697,2919.30,3349.75,1858.72,122.8,REFRACTORY,close,
13.743,2641.91,3278.47,1800.32,114.2,REFRACTORY,close,
13.793,3046.58,3241.36,1773.28,102.9,REFRACTORY,close,
13.840,2685.12,3166.81,1638.11,87.2,REFRACTORY,close,
13.886,3083.55,2943.63,1423.02,71.2,REFRACTORY,close,
13.934,2749.66,2742.41,1196.60,55.1,REFRACTORY,close,
13.980,3077.91,2598.40,1063.09,43.8,REFRACTORY,close,
14.028,2827.00,2549.65,1027.22,40.4,REFRACTORY,close,
14.072,3011.57,2455.85,949.82,35.5,REFRACTORY,close,
14.120,2985.47,2342.32,840.74,28.7,REFRACTORY,close,
14.168,2934.57,2256.16,761.27,20.7,REFRACTORY,close,
14.212,3110.24,2158.79,663.29,14.6,REFRACTORY,close,
14.262,2867.36,2134.95,647.68,19.5,REFRACTORY,close,
14.308,3168.70,2155.98,681.25,47.4,REFRACTORY,close,
14.357,2863.76,2197.50,736.86,68.6,REFRACTORY,close,
14.403,3271.19,2265.12,835.35,79.2,REFRACTORY,close,
14.452,2919.15,2322.75,896.85,87.2,REFRACTORY,close,
14.498,3348.21,2481.39,1014.26,97.3,REFRACTORY,close,
14.541,3041.93,2672.32,1240.19,105.2,REFRACTORY,close,
14.591,3390.24,2919.01,1553.76,116.4,REFRACTORY,close,
14.637,3219.73,3129.92,1824.84,124.1,REFRACTORY,close,
14.685,3415.85,3365.80,2157.77,133.5,REFRACTORY,close,
14.730,3433.94,3586.00,2466.78,137.8,REFRACTORY,close,
14.778,3386.44,3780.78,2744.88,141.0,REFRACTORY,close,
14.825,3641.33,3970.46,2916.94,136.7,REFRACTORY,close,
14.870,3396.85,4072.03,3022.75,131.5,REFRACTORY,close,
14.918,3852.38,4145.89,3114.18,135.6,REFRACTORY,close,
14.963,3531.72,4222.94,3194.53,146.7,REFRACTORY,close,
15.013,3989.95,4305.11,3232.29,155.0,REFRACTORY,close,
15.057,3719.62,4382.47,3270.07,159.0,REFRACTORY,close,
15.105,4140.72,4460.79,3299.63,160.3,REFRACTORY,close,
15.152,3924.54,4523.80,3318.09,154.7,REFRACTORY,close,
15.197,3698.99,4535.54,3337.96,151.4,REFRACTORY,close,
15.245,3680.33,4532.42,3334.26,149.0,REFRACTORY,close,
15.290,3597.43,4526.16,3298.32,150.2,REFRACTORY,close,
15.338,3703.08,4538.09,3277.85,152.5,REFRACTORY,close,
15.384,3712.17,4550.23,3242.40,150.8,REFRACTORY,close,
15.432,3702.13,4595.95,3228.72,151.5,REFRACTORY,close,
15.479,3596.01,4599.79,3202.69,150.9,REFRACTORY,close,
15.525,3551.19,4531.16,3186.49,145.5,REFRACTORY,close,
15.574,3432.25,4401.15,3137.90,139.7,REFRACTORY,close,
15.619,3402.22,4284.22,3089.86,135.9,REFRACTORY,close,
15.667,3315.01,4091.85,3004.84,129.7,REFRACTORY,close,
15.713,3333.78,3993.48,2905.31,129.5,REFRACTORY,close,
15.762,3312.44,3850.84,2822.02,126.8,REFRACTORY,close,
15.809,3351.86,3684.56,2746.91,120.7,REFRACTORY,close,
15.853,3367.67,3450.52,2667.33,110.4,REFRACTORY,close,
15.901,3389.88,3227.05,2427.81,98.5,REFRACTORY,close,
15.947,3448.68,3076.68,2279.64,90.7,REFRACTORY,close,
15.996,3477.32,2954.39,2158.16,83.1,REFRACTORY,close,
16.041,3499.49,2843.01,2050.58,76.0,REFRACTORY,close,
16.090,3527.93,2765.09,1980.96,71.3,REFRACTORY,close,
16.138,3522.54,2708.21,1934.90,67.8,REFRACTORY,close,
16.182,3548.13,2662.03,1902.02,63.7,REFRACTORY,close,
16.232,3536.02,2608.63,1845.72,58.2,REFRACTORY,close,
16.277,3566.39,2819.70,2227.67,54.5,REFRACTORY,close,
16.325,3539.95,2906.17,2465.04,50.7,REFRACTORY,close,
16.372,3572.56,2902.71,2544.70,43.7,REFRACTORY,close,
16.421,3549.18,2889.80,2598.59,36.5,REFRACTORY,close,
16.468,3561.16,2858.16,2622.21,28.2,REFRACTORY,close,
16.513,3598.31,2862.14,2674.46,20.4,REFRACTORY,close,
16.564,3592.33,2906.42,2726.04,15.3,REFRACTORY,close,
16.608,3584.07,2942.97,2711.66,12.7,REFRACTORY,close,
16.657,3544.66,2969.50,2696.78,8.9,REFRACTORY,close,
16.701,3532.25,2964.49,2678.45,9.2,REFRACTORY,close,
16.750,3491.97,2954.72,2654.59,9.0,REFRACTORY,close,
16.796,3413.33,2915.67,2630.17,4.7,REFRACTORY,close,
16.841,3410.86,2902.79,2605.99,2.5,REFRACTORY,close,
16.889,3336.92,2954.64,2579.72,4.7,REFRACTORY,close,
16.936,3305.12,3082.27,2555.58,6.2,REFRACTORY,close,
16.984,3234.41,3168.61,2506.90,10.1,REFRACTORY,close,
17.030,3208.77,3174.65,2468.15,11.4,REFRACTORY,close,
17.078,3148.15,3178.06,2422.70,14.9,REFRACTORY,close,
17.126,3117.16,3182.74,2376.50,19.5,REFRACTORY,close,
17.172,3065.54,3177.04,2334.69,21.7,REFRACTORY,close,
17.221,3021.43,3191.10,2285.72,19.9,REFRACTORY,close,
17.264,3002.61,3215.06,2241.15,20.1,REFRACTORY,close,
17.314,2940.43,3219.09,2183.94,22.6,REFRACTORY,close,
17.360,2939.72,3222.50,2131.62,25.7,REFRACTORY,close,
17.407,2875.54,3221.35,2071.74,28.1,REFRACTORY,close,
17.454,2870.23,3216.50,2012.35,26.3,REFRACTORY,close,
17.499,2828.25,3215.28,1951.82,26.9,REFRACTORY,close,
17.549,2815.31,3217.61,1892.53,29.5,REFRACTORY,close,
17.594,2777.62,3224.96,1840.43,30.4,REFRACTORY,close,
17.642,2758.36,3231.27,1791.96,31.5,REFRACTORY,close,
17.687,2711.09,3242.21,1751.58,31.1,REFRACTORY,close,
17.736,2682.01,3238.37,1705.54,32.1,REFRACTORY,close,
17.783,2640.06,3236.58,1664.40,33.6,REFRACTORY,close,
17.828,2598.50,3230.10,1630.97,33.3,REFRACTORY,close,
17.876,2591.70,3230.15,1559.81,34.5,REFRACTORY,close,
17.921,2540.45,3240.27,1495.35,34.7,REFRACTORY,close,
17.971,2562.52,3246.11,1430.41,32.8,REFRACTORY,close,
18.016,2510.00,3254.70,1369.06,31.7,REFRACTORY,close,
18.065,2543.08,3269.44,1303.72,30.6,REFRACTORY,close,
18.111,2503.02,3284.67,1255.34,31.0,REFRACTORY,close,
18.156,2540.36,3303.98,1202.75,29.0,REFRACTORY,close,
18.249,2552.64,3237.38,1125.17,30.8,REFRACTORY,close,
18.271,2556.24,3221.96,1113.34,30.7,REFRACTORY,close,
18.312,2559.03,3178.03,1086.38,31.6,REFRACTORY,close,
18.358,2566.23,3140.11,1059.16,30.7,REFRACTORY,close,
18.406,2540.25,3107.93,1038.94,32.9,REFRACTORY,close,
18.456,2530.27,3081.05,1023.71,32.0,REFRACTORY,close,
18.500,2497.60,3060.28,1017.75,29.2,REFRACTORY,close,
18.546,2468.85,3047.50,1021.36,29.4,REFRACTORY,close,
18.592,2442.32,3026.77,1031.89,28.0,REFRACTORY,close,
18.639,2390.88,3020.36,1043.77,28.6,REFRACTORY,close,
18.686,2360.54,3020.29,1046.64,29.4,REFRACTORY,close,
18.735,2307.49,3017.23,1060.89,29.3,REFRACTORY,close,
18.784,2257.02,3017.21,1079.99,28.3,REFRACTORY,close,
18.830,2208.59,3021.36,1084.65,28.8,REFRACTORY,close,
18.875,2160.62,3031.89,1088.81,28.3,REFRACTORY,close,
18.922,2118.20,3035.98,1092.44,32.0,REFRACTORY,close,
18.969,2072.43,3053.56,1091.72,29.6,REFRACTORY,close,
19.014,2017.47,3057.15,1095.33,28.2,REFRACTORY,close,
19.063,1953.18,3048.55,1104.96,24.8,REFRACTORY,close,
19.111,1899.58,3045.37,1106.70,21.6,REFRACTORY,close,
19.157,1824.84,3033.79,1090.42,20.5,REFRACTORY,close,
19.201,1776.24,3028.11,1085.99,18.8,REFRACTORY,close,
19.248,1710.32,3029.27,1094.15,19.4,REFRACTORY,close,
19.294,1646.80,3034.80,1113.57,17.4,REFRACTORY,close,
19.340,1591.22,3043.95,1127.96,17.0,REFRACTORY,close,
19.389,1522.23,3051.82,1130.98,16.8,REFRACTORY,close,
19.439,1467.16,3050.53,1129.08,17.0,REFRACTORY,close,
19.483,1394.24,3056.29,1138.81,17.8,REFRACTORY,close,
19.529,1335.10,3066.21,1155.41,17.5,REFRACTORY,close,
19.576,1264.64,3056.68,1130.00,14.4,REFRACTORY,close,
19.622,1212.90,3051.95,1122.85,13.8,REFRACTORY,close,
19.670,1126.11,3025.93,1098.42,9.9,REFRACTORY,close,
19.717,1096.14,3050.47,1097.90,10.9,REFRACTORY,close,
19.766,963.01,3050.13,1094.85,7.5,REFRACTORY,close,
19.812,917.49,3050.36,1084.79,5.9,REFRACTORY,close,
19.856,861.36,3045.26,1078.47,6.7,REFRACTORY,close,
19.901,806.12,3042.40,1061.64,9.0,REFRACTORY,close,
19.950,779.52,3024.57,1060.95,8.7,REFRACTORY,close,
19.996,729.85,3020.05,1048.75,9.7,REFRACTORY,close,
20.044,701.38,3021.18,1039.44,11.7,IDLE,close,
20.094,666.77,3026.58,1036.62,13.6,IDLE,close,
20.137,637.84,3032.53,1032.67,12.4,IDLE,close,
20.181,613.21,3056.19,1039.64,11.2,IDLE,close,
20.229,584.98,3051.11,1044.32,6.6,IDLE,close,
20.276,548.95,3043.79,1046.28,6.5,IDLE,close,
20.324,534.77,3041.56,1045.17,7.2,IDLE,close,
20.374,513.32,3039.88,1043.73,7.4,IDLE,close,
20.421,487.18,3027.46,1042.84,5.1,IDLE,close,
20.471,482.00,3024.50,1040.66,6.7,IDLE,close,
20.512,465.28,3040.70,1052.03,7.8,IDLE,close,
20.560,464.78,3033.80,1052.37,7.7,IDLE,close,
20.607,457.53,3032.81,1048.98,7.8,IDLE,close,
20.656,456.33,3031.42,1038.82,7.0,IDLE,close,
20.704,463.70,3028.93,1029.72,7.5,IDLE,close,
20.752,444.59,3027.60,1021.38,6.5,IDLE,close,
20.797,462.38,3028.36,1014.63,7.1,IDLE,close,
20.843,448.55,3013.95,1018.85,5.2,IDLE,close,
20.889,451.11,3061.39,1011.14,6.1,IDLE,close,
20.936,454.19,3077.13,1000.23,6.0,IDLE,close,
20.983,507.16,3087.21,996.47,5.8,IDLE,close,
21.029,491.47,3110.03,987.54,5.1,IDLE,close,
21.079,501.89,3133.64,982.43,4.3,IDLE,close,
21.125,482.42,3124.45,982.58,3.8,IDLE,close,
21.170,499.96,3118.59,968.00,5.2,IDLE,close,
21.217,480.89,3124.52,962.17,6.6,IDLE,close,
21.263,483.90,3123.51,960.48,5.8,IDLE,close,
