t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
10.776,1410.60,741.60,1471.57,31.3,REFRACTORY,open,
10.822,1278.08,762.44,1498.73,45.1,REFRACTORY,open,
10.865,1411.58,894.79,1479.27,65.1,REFRACTORY,open,
10.915,1523.01,925.04,1514.33,84.9,REFRACTORY,open,
10.958,1442.57,966.49,1636.84,77.9,REFRACTORY,open,
11.006,1550.79,2534.11,2226.91,54.1,REFRACTORY,open,
11.059,1395.00,2558.31,2203.25,22.8,REFRACTORY,open,
11.104,1551.13,2128.95,1566.07,13.0,REFRACTORY,open,
11.160,1441.08,2649.02,2211.56,50.2,REFRACTORY,open,
11.196,1582.40,3814.58,2189.52,67.1,REFRACTORY,open,
11.248,1458.21,3611.66,2003.72,84.5,REFRACTORY,open,
11.288,1612.37,3455.57,1797.97,91.8,REFRACTORY,open,
11.338,1498.94,3235.80,1581.85,108.6,REFRACTORY,open,
11.394,1744.64,2991.71,1380.62,132.4,REFRACTORY,open,
11.435,1602.40,2872.12,1249.77,141.7,REFRACTORY,open,
11.474,1742.85,2788.31,1247.89,147.0,REFRACTORY,open,
11.534,1771.34,2762.35,1182.36,138.6,REFRACTORY,open,
11.572,1829.38,2765.40,1232.52,127.5,REFRACTORY,open,
11.617,1969.37,2798.21,1267.21,116.6,REFRACTORY,open,
11.663,1852.08,2649.36,1303.82,105.0,REFRACTORY,open,
11.713,2026.85,2476.54,1353.52,87.7,REFRACTORY,open,
11.769,1907.06,2446.50,1398.37,82.6,REFRACTORY,open,
11.808,2076.55,2458.99,1447.93,86.7,REFRACTORY,open,
11.864,1991.68,2518.56,1566.18,123.3,REFRACTORY,open,
11.904,2175.17,2610.39,1644.62,149.4,REFRACTORY,open,
11.955,2105.08,2709.14,1777.06,158.6,REFRACTORY,open,
11.994,2236.42,2815.98,1877.96,153.1,REFRACTORY,open,
12.102,2321.56,2916.64,2083.03,101.9,REFRACTORY,open,
