t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
3.528,24406.92,19345.34,22553.81,481.8,PULSE,open,
3.570,24565.74,19081.48,22332.84,475.5,PULSE,open,
3.618,24927.31,18809.07,22112.40,470.6,PULSE,open,
3.664,24810.77,18558.02,21892.60,465.2,PULSE,open,
3.714,25424.66,18292.24,21650.72,460.2,PULSE,open,
3.757,25153.77,18041.16,21432.70,454.7,PULSE,open,
3.803,25812.14,17841.17,21219.82,450.2,PULSE,open,
3.854,25646.52,17593.57,20983.48,445.9,PULSE,open,
3.896,26131.08,17413.46,20773.33,441.2,PULSE,open,
3.942,26154.35,17298.45,20570.91,441.7,PULSE,open,
3.990,26449.11,17095.42,20346.65,437.7,PULSE,open,
4.042,26610.89,16919.58,20125.60,432.4,PULSE,open,
4.085,26359.45,16770.73,19929.24,429.9,PULSE,open,
4.132,26122.02,16605.68,19733.20,425.2,PULSE,open,
4.214,25705.26,16345.14,19388.60,418.3,PULSE,open,
4.236,25570.74,16260.76,19280.12,414.5,PULSE,open,
4.291,25284.60,16117.79,19044.49,410.4,PULSE,open,
4.337,25051.32,15998.41,18854.40,406.3,PULSE,open,
4.383,24797.48,15882.88,18646.64,402.4,PULSE,open,
4.433,24547.48,15761.44,18438.52,398.6,PULSE,open,
4.481,24317.71,15650.69,18250.73,394.9,PULSE,open,
4.524,24102.87,15545.08,18066.80,393.0,PULSE,open,
4.571,23873.55,15443.62,17883.70,390.6,PULSE,open,
4.611,23679.11,15317.68,17720.69,386.7,PULSE,open,
4.664,23420.45,15200.95,17506.45,384.4,PULSE,open,
4.710,23200.84,15095.94,17334.85,382.2,PULSE,open,
4.760,22971.19,14950.35,17144.44,377.7,PULSE,open,
4.808,22758.15,14831.70,16975.89,373.3,PULSE,open,
4.851,22550.44,14723.78,16809.82,372.2,PULSE,open,
4.898,22320.79,14588.77,16628.50,369.2,PULSE,open,
4.944,22118.99,14465.62,16467.34,366.1,PULSE,open,
4.992,21889.01,14312.48,16287.99,360.4,PULSE,open,
5.039,21697.40,14187.70,16131.12,359.2,PULSE,open,
5.090,21464.76,14031.01,15956.32,353.5,PULSE,open,
5.136,21257.16,13880.20,15784.24,352.5,PULSE,open,
5.179,21078.83,13753.08,15646.81,346.9,PULSE,open,
5.227,20862.60,13594.57,15476.17,344.1,PULSE,open,
5.274,20652.44,13433.10,15308.52,340.4,PULSE,open,
5.322,20465.88,13285.06,15162.11,339.9,PULSE,open,
5.357,20318.07,13180.19,15048.90,337.8,PULSE,open,
5.422,20053.58,12978.72,14836.56,331.3,PULSE,open,
5.469,19859.47,12840.38,14690.69,328.3,PULSE,open,
5.502,19718.03,12736.79,14578.97,324.8,PULSE,open,
5.559,19479.72,12557.92,14392.65,322.4,PULSE,open,
5.606,19299.60,12434.78,14256.03,321.0,PULSE,open,
5.669,19043.65,12254.14,14065.24,317.7,PULSE,open,
5.714,18876.98,12133.44,13937.15,317.2,PULSE,open,
5.761,18703.26,12010.85,13808.12,312.0,PULSE,open,
5.807,18527.27,11892.49,13682.27,310.3,PULSE,open,
5.859,18328.09,11692.53,13528.87,305.8,PULSE,open,
5.904,18153.85,11519.17,13405.11,302.6,PULSE,open,
5.948,17992.35,11362.45,13279.70,300.3,PULSE,open,
5.995,17826.42,11190.90,13152.40,295.9,PULSE,open,
6.042,17667.35,11050.97,13028.71,294.5,PULSE,open,
6.089,17484.52,10887.40,12891.22,291.5,PULSE,open,
6.124,17365.25,10792.70,12795.82,290.5,PULSE,open,
6.187,17130.48,10568.58,12619.09,285.1,PULSE,open,
6.232,16979.74,10398.72,12496.90,280.3,PULSE,open,
6.276,16816.98,10247.65,12376.07,276.1,PULSE,open,
6.324,16662.07,10126.93,12256.38,274.1,PULSE,open,
6.372,16495.43,10044.68,12127.74,273.7,PULSE,open,
6.419,16341.31,9939.90,12013.13,272.3,PULSE,open,
6.452,16229.44,9869.54,11924.89,271.1,PULSE,open,
6.516,16009.79,9730.73,11764.93,269.3,PULSE,open,
6.561,15865.47,9615.28,11652.45,265.4,PULSE,open,
6.604,15735.22,9553.10,11554.42,264.4,PULSE,open,
6.652,15574.11,9476.19,11437.37,264.0,PULSE,open,
6.700,15415.74,9349.37,11313.90,259.6,PULSE,open,
6.761,15230.10,9232.29,11168.42,256.2,PULSE,open,
6.809,15090.67,9164.91,11061.71,255.1,PULSE,open,
6.843,14984.82,9080.66,10977.18,251.9,PULSE,open,
6.902,14797.80,8950.87,10831.25,247.8,PULSE,open,
6.953,14653.84,8854.85,10711.32,244.0,PULSE,open,
6.999,14519.33,8782.28,10606.32,244.6,PULSE,open,
7.043,14385.09,8676.42,10502.03,242.3,PULSE,open,
7.090,14245.73,8565.58,10388.84,239.7,PULSE,open,
7.138,14109.96,8422.38,10283.59,236.2,PULSE,open,
7.184,13971.53,8297.92,10169.37,232.8,PULSE,open,
7.247,13795.23,8146.02,10031.70,229.2,PULSE,open,
7.281,13699.71,8090.81,9955.48,227.8,PULSE,open,
7.328,13563.48,8009.11,9843.03,225.7,PULSE,open,
7.373,13440.55,7935.45,9742.19,224.7,PULSE,open,
7.420,13317.73,7878.77,9645.85,224.1,PULSE,open,
7.467,13184.88,7767.12,9538.58,220.8,PULSE,open,
7.512,13059.98,7698.78,9444.08,218.4,PULSE,open,
7.575,12910.07,7637.69,9321.39,218.5,PULSE,open,
7.621,12777.87,7543.41,9215.27,215.4,PULSE,open,
7.656,12689.18,7486.64,9140.51,212.4,PULSE,open,
7.701,12591.70,7427.58,9057.81,210.3,PULSE,open,
7.748,12464.46,7363.03,8951.24,208.3,PULSE,open,
7.796,12353.61,7309.78,8854.85,206.8,PULSE,open,
7.841,12236.51,7253.66,8718.26,205.5,PULSE,open,
7.889,12123.59,7187.78,8566.05,201.8,PULSE,open,
7.938,12005.39,7100.16,8367.66,197.5,PULSE,open,
7.986,11890.37,7064.41,8279.81,198.8,PULSE,open,
8.030,11774.64,7023.34,8184.33,196.8,PULSE,open,
8.077,11680.01,6973.16,8073.13,193.9,PULSE,open,
8.125,11552.48,6909.30,7959.25,192.9,PULSE,open,
8.172,11455.33,6878.61,7898.48,193.0,PULSE,open,
8.218,11356.59,6823.75,7802.84,191.7,PULSE,open,
8.270,11229.44,6773.46,7720.72,192.3,PULSE,open,
8.315,11144.69,6706.10,7610.43,188.0,PULSE,open,
8.359,11031.25,6623.36,7488.77,184.6,PULSE,open,
8.406,10936.15,6579.47,7419.67,183.5,PULSE,open,
8.452,10836.31,6540.04,7346.31,182.9,PULSE,open,
8.497,10747.82,6494.07,7260.07,180.4,PULSE,open,
8.544,10633.47,6441.23,7158.72,178.5,PULSE,open,
8.595,10534.02,6386.27,7059.59,174.9,PULSE,open,
8.641,10432.54,6350.93,6998.75,174.6,PULSE,open,
8.703,10316.08,6283.19,6884.88,171.2,PULSE,open,
8.750,10201.73,6240.54,6812.90,169.7,PULSE,open,
8.811,10083.72,6187.63,6722.75,167.1,PULSE,open,
8.843,10007.97,6140.46,6670.66,165.6,PULSE,open,
8.902,9893.65,6094.90,6613.91,164.6,PULSE,open,
8.948,9793.81,6038.68,6561.31,163.6,PULSE,open,
8.995,9704.92,5975.77,6501.19,160.9,PULSE,open,
9.042,9608.63,5903.28,6431.39,157.8,PULSE,open,
9.076,9538.96,5872.90,6395.21,158.0,PULSE,open,
9.138,9425.67,5812.11,6330.92,157.0,PULSE,open,
9.220,9268.67,5713.37,6224.46,153.6,PULSE,open,
9.242,9224.68,5691.97,6195.36,152.6,PULSE,open,
9.290,9135.96,5649.89,6142.53,151.6,PULSE,open,
9.337,9043.62,5603.55,6083.40,148.9,PULSE,open,
9.386,8950.42,5567.82,6029.98,149.8,PULSE,open,
9.436,8863.07,5525.66,5982.92,147.1,PULSE,open,
9.468,8802.03,5478.40,5931.68,145.0,PULSE,open,
9.537,8689.27,5417.74,5855.31,142.2,PULSE,open,
9.574,8615.47,5400.89,5807.91,142.8,PULSE,open,
9.608,8546.73,5382.85,5766.38,143.3,PULSE,open,
9.668,8449.80,5357.52,5696.18,142.3,PULSE,open,
9.715,8352.84,5310.06,5627.17,138.2,PULSE,open,
9.765,8274.56,5285.21,5561.51,136.6,PULSE,open,
9.798,8218.91,5266.45,5522.45,135.5,PULSE,open,
9.854,8120.54,5245.00,5445.16,136.4,PULSE,open,
9.906,8027.13,5225.19,5382.78,135.1,PULSE,open,
9.934,7977.98,5214.64,5345.96,133.8,PULSE,open,
9.996,7885.04,5190.53,5272.62,132.1,PULSE,open,
10.042,7797.87,5170.83,5209.53,131.0,PULSE,open,
10.093,7732.78,5153.74,5156.67,131.1,PULSE,open,
10.125,7666.74,5136.41,5118.70,129.9,PULSE,open,
10.182,7583.36,5094.94,5047.54,129.4,PULSE,open,
10.231,7500.37,5061.67,4989.15,126.6,PULSE,open,
10.275,7447.64,5022.25,4930.45,125.1,PULSE,open,
10.322,7354.05,4967.54,4872.07,123.2,PULSE,open,
10.369,7299.41,4895.26,4812.52,118.3,PULSE,open,
10.420,7214.90,4868.60,4757.50,118.3,PULSE,open,
10.452,7161.11,4849.36,4712.51,118.8,PULSE,open,
10.511,7075.15,4794.46,4637.76,116.6,PULSE,open,
10.551,7016.76,4756.29,4596.11,114.9,PULSE,open,
10.605,6940.01,4690.49,4534.52,111.6,PULSE,open,
10.651,6859.02,4667.00,4472.05,111.5,PULSE,open,
10.699,6795.69,4628.84,4416.01,109.9,PULSE,open,
10.750,6708.70,4595.40,4352.59,109.0,PULSE,open,
10.782,6673.88,4580.94,4313.07,108.7,PULSE,open,
10.839,6579.86,4562.63,4255.05,109.4,PULSE,open,
10.890,6515.11,4539.51,4202.10,108.9,PULSE,open,
10.935,6445.91,4503.07,4136.05,107.6,PULSE,open,
10.982,6395.17,4484.14,4092.20,107.4,PULSE,open,
11.029,6322.98,4466.80,4043.86,108.9,PULSE,open,
11.077,6263.21,4450.91,4000.51,107.8,PULSE,open,
11.123,6209.80,4430.15,3952.18,107.0,PULSE,open,
11.170,6139.75,4417.11,3909.05,108.2,PULSE,open,
11.221,6087.14,4406.86,3869.02,109.3,PULSE,open,
11.262,6028.83,4392.19,3791.53,106.4,PULSE,open,
11.310,5971.47,4371.53,3721.39,102.2,PULSE,open,
11.372,5895.84,4357.98,3689.73,105.2,PULSE,open,
11.418,5843.41,4346.40,3653.96,104.5,PULSE,open,
11.465,5785.44,4338.02,3623.54,102.2,PULSE,open,
11.497,5752.19,4340.95,3586.71,102.4,PULSE,open,
11.558,5675.97,4332.45,3537.15,102.0,PULSE,open,
11.592,5636.51,4326.01,3515.25,100.9,PULSE,open,
11.657,5563.73,4310.69,3470.91,100.8,PULSE,open,
11.700,5514.98,4295.50,3388.29,97.2,PULSE,open,
11.747,5459.05,4277.23,3343.27,95.6,PULSE,open,
11.808,5388.04,4221.74,3238.31,90.9,PULSE,open,
11.856,5331.15,4204.85,3215.32,90.6,PULSE,open,
11.903,5280.64,4178.91,3176.79,89.7,PULSE,open,
11.954,5227.30,4157.32,3144.59,88.5,PULSE,open,
12.011,5162.32,4137.02,3112.75,88.8,PULSE,open,
12.049,5127.90,4120.90,3085.12,87.5,PULSE,open,
12.105,5057.64,4086.30,3038.47,86.1,PULSE,open,
12.139,5029.90,4058.93,3002.23,84.1,PULSE,open,
12.202,4952.20,4024.42,2957.76,82.2,PULSE,open,
12.237,4921.94,4007.10,2936.85,81.9,PULSE,open,
12.291,4855.41,3980.63,2916.24,82.4,PULSE,open,
12.326,4823.64,3970.43,2900.70,83.3,PULSE,open,
12.388,4756.79,3951.07,2867.01,80.4,PULSE,open,
12.422,4726.08,3937.04,2870.31,80.2,PULSE,open,
12.479,4663.48,3904.69,2854.92,82.0,PULSE,open,
12.529,4616.33,3895.94,2835.87,81.3,PULSE,open,
12.573,4573.82,3867.17,2814.53,78.7,PULSE,open,
12.608,4532.82,3845.78,2791.77,76.7,PULSE,open,
12.665,4485.43,3815.08,2743.80,75.2,PULSE,open,
12.715,4433.11,3800.84,2718.33,74.0,PULSE,open,
12.758,4396.90,3801.30,2703.65,75.2,PULSE,open,
12.805,4345.69,3795.41,2684.45,73.8,PULSE,open,
12.856,4305.66,3781.54,2655.94,73.2,PULSE,open,
12.899,4260.52,3780.71,2645.30,73.1,PULSE,open,
12.947,4224.63,3776.20,2633.17,72.9,PULSE,open,
12.994,4172.67,3758.56,2597.74,71.2,PULSE,open,
13.045,4134.86,3750.66,2571.75,71.0,PULSE,open,
13.077,4104.77,3744.62,2559.93,70.8,PULSE,open,
13.135,4053.48,3720.83,2505.96,69.0,PULSE,open,
13.186,4003.78,3702.24,2465.23,66.8,PULSE,open,
13.216,3977.62,3712.99,2457.85,67.0,PULSE,open,
13.275,3932.05,3690.51,2419.91,65.9,PULSE,open,
13.321,3889.71,3701.47,2405.64,66.2,PULSE,open,
13.372,3849.09,3699.57,2386.94,65.7,PULSE,open,
13.415,3815.02,3689.21,2364.94,64.9,PULSE,open,
13.461,3775.51,3679.07,2341.12,65.2,PULSE,open,
13.513,3735.65,3668.09,2320.97,65.8,PULSE,open,
13.550,3701.08,3652.88,2290.77,63.0,PULSE,open,
13.602,3666.32,3638.79,2267.09,61.7,PULSE,open,
13.649,3628.68,3631.00,2254.53,62.7,PULSE,open,
13.700,3582.74,3580.04,2173.91,58.5,PULSE,open,
13.741,3687.67,3732.01,2339.18,137.0,PULSE,open,
13.789,3672.14,3880.50,2480.85,252.1,PULSE,open,
13.840,3567.78,2613.90,2031.58,59.1,PULSE,open,
13.883,3632.60,2691.34,2159.74,41.6,PULSE,open,
13.931,3559.49,2749.49,2221.11,142.1,PULSE,open,
13.978,3689.72,2715.82,2226.24,172.9,PULSE,open,
14.029,3622.66,2856.52,2365.54,200.1,PULSE,open,
14.061,3712.72,2939.34,2489.85,197.3,PULSE,open,
14.118,3655.80,3060.82,2594.52,167.0,PULSE,open,
14.168,3744.40,3174.19,2714.02,146.9,PULSE,open,
14.227,3637.82,3302.41,2774.11,120.2,PULSE,open,
14.259,3690.05,3394.63,2898.67,109.2,PULSE,open,
14.304,3669.56,3503.33,2930.20,94.6,PULSE,open,
14.354,3622.76,3359.21,2892.81,83.9,PULSE,open,
14.397,3650.96,3112.23,2756.81,74.2,PULSE,open,
14.444,3543.56,2991.61,2637.31,65.9,PULSE,open,
14.494,3595.12,2881.90,2530.17,58.0,PULSE,open,
14.543,3476.95,2779.74,2378.01,52.8,PULSE,open,
14.583,3542.03,2779.50,2401.47,49.8,PULSE,open,
14.633,3412.20,2678.75,2216.57,45.3,PULSE,open,
14.684,3476.81,2631.59,2170.21,43.8,PULSE,open,
14.717,3395.76,2605.61,2121.62,41.2,PULSE,open,
14.773,3382.73,2485.76,2058.18,36.7,PULSE,open,
14.822,3315.79,2421.83,1999.03,38.0,PULSE,open,
14.865,3287.06,2374.07,1875.12,35.5,PULSE,open,
14.911,3285.91,2303.97,1776.48,33.8,PULSE,open,
14.959,3181.97,2109.00,1772.97,33.3,PULSE,open,
15.010,3218.78,2102.14,1739.21,30.9,PULSE,open,
15.052,3107.87,1935.52,1731.47,34.7,PULSE,open,
15.099,3183.01,1895.93,1714.65,38.4,PULSE,open,
15.149,3044.13,1832.73,1712.65,42.6,PULSE,open,
15.193,3117.53,1922.21,1723.20,45.7,PULSE,open,
15.239,3013.66,1945.47,1701.80,52.0,PULSE,open,
15.286,3050.27,1965.70,1654.26,55.2,PULSE,open,
15.337,2992.34,1980.96,1634.52,60.3,PULSE,open,
15.374,2976.79,2051.57,1663.21,64.6,PULSE,open,
15.428,2998.83,2083.56,1671.11,69.5,PULSE,open,
15.466,2922.29,1999.93,1813.96,73.4,PULSE,open,
15.523,3003.15,2112.83,1768.66,83.9,PULSE,open,
15.562,2907.52,2085.67,1993.51,89.9,PULSE,open,
15.610,3013.65,2157.77,2038.65,96.9,PULSE,open,
15.666,2913.24,2216.49,2073.04,105.7,PULSE,open,
15.707,3020.63,2577.00,1967.02,110.9,PULSE,open,
15.756,2937.45,2735.02,1977.73,115.2,PULSE,open,
15.797,3003.33,2470.82,1611.29,117.2,PULSE,open,
15.849,2982.74,2474.37,1649.35,118.2,PULSE,open,
15.895,3017.42,3659.01,3121.59,116.4,PULSE,open,
15.942,3030.28,4238.49,3142.21,115.6,PULSE,open,
15.993,3010.25,4389.67,3045.13,110.2,PULSE,open,
16.032,3073.91,4383.44,2913.69,104.8,PULSE,open,
16.083,2995.79,4255.94,2678.01,96.5,PULSE,open,
16.132,3079.03,4024.03,2426.00,90.6,PULSE,open,
16.176,2983.22,3858.93,2259.14,86.0,PULSE,open,
16.224,3087.14,3654.21,2049.88,78.5,PULSE,open,
16.271,2974.04,3486.68,1887.91,73.4,PULSE,open,
16.313,3049.64,3352.67,1759.37,68.9,PULSE,open,
16.366,2971.05,3241.24,1666.64,64.8,PULSE,open,
16.405,3015.18,3175.86,1616.50,69.6,PULSE,open,
16.451,3012.92,3116.64,1581.41,69.4,PULSE,open,
16.499,2956.31,3012.53,1490.09,61.2,PULSE,open,
16.546,2993.95,2775.76,1270.54,45.9,PULSE,open,
16.599,2907.81,2547.97,1059.29,31.1,PULSE,open,
16.640,2954.04,2449.73,987.07,22.7,REFRACTORY,open,
16.692,2829.37,2366.72,909.53,15.8,REFRACTORY,open,
16.739,2865.17,2314.35,858.04,10.6,REFRACTORY,open,
16.780,2729.41,2308.28,837.94,8.2,REFRACTORY,open,
16.827,2759.28,2290.33,824.87,6.9,REFRACTORY,open,
16.873,2669.66,2271.62,821.78,2.6,REFRACTORY,open,
16.921,2676.34,2270.44,813.48,4.8,REFRACTORY,open,
16.977,2596.85,2270.15,815.08,5.1,REFRACTORY,open,
17.015,2595.10,2278.61,849.64,5.2,REFRACTORY,open,
17.068,2574.98,2309.82,905.73,6.9,REFRACTORY,open,
17.118,2544.88,2334.32,953.12,7.3,REFRACTORY,open,
17.154,2569.37,2354.25,1000.07,8.7,REFRACTORY,open,
17.209,2467.21,2407.66,1081.96,13.2,REFRACTORY,open,
17.257,2520.66,2446.92,1143.02,19.0,REFRACTORY,open,
17.295,2427.28,2492.04,1203.26,22.5,REFRACTORY,open,
17.352,2504.75,2566.37,1319.23,30.6,REFRACTORY,open,
17.389,2418.50,2628.68,1371.68,34.6,REFRACTORY,open,
17.451,2482.80,2727.73,1522.10,40.4,REFRACTORY,open,
17.486,2411.38,2826.59,1635.71,43.9,REFRACTORY,open,
17.541,2468.55,2945.35,1796.75,46.5,REFRACTORY,open,
17.588,2408.35,3048.13,1919.47,49.8,REFRACTORY,open,
17.626,2402.62,3139.08,1956.24,49.9,REFRACTORY,open,
17.681,2416.55,3257.13,1944.18,47.4,REFRACTORY,open,
17.727,2382.50,3324.40,1937.86,47.1,REFRACTORY,open,
17.780,2418.50,3396.01,1918.61,48.9,REFRACTORY,open,
17.816,2319.12,3413.21,1919.83,48.5,REFRACTORY,open,
17.871,2233.65,3447.78,1895.55,49.5,REFRACTORY,open,
17.906,2295.54,3469.74,1891.70,48.8,REFRACTORY,open,
17.969,2240.72,3499.79,1803.35,50.8,REFRACTORY,open,
18.000,2222.04,3517.97,1750.53,49.3,REFRACTORY,open,
18.058,2141.85,3513.94,1618.74,44.6,REFRACTORY,open,
18.093,2069.94,3510.61,1482.67,39.7,REFRACTORY,open,
18.153,1991.88,3397.78,1376.76,37.5,REFRACTORY,open,
18.188,1942.25,3286.99,1274.24,33.1,REFRACTORY,open,
18.231,1901.80,3188.37,1182.00,28.5,REFRACTORY,open,
18.281,1851.09,3083.16,1085.78,24.9,REFRACTORY,open,
18.332,1809.32,2947.24,957.01,18.2,REFRACTORY,open,
18.374,1774.57,2859.07,879.06,12.2,REFRACTORY,open,
18.422,1738.63,2771.83,813.36,9.6,REFRACTORY,open,
18.469,1689.90,2704.40,768.93,7.1,REFRACTORY,open,
18.519,1650.89,2635.24,728.85,5.3,REFRACTORY,open,
18.561,1632.84,2600.62,699.26,5.1,REFRACTORY,open,
18.632,1606.53,2568.26,685.99,4.9,REFRACTORY,open,
18.666,1591.97,2553.97,679.22,5.6,REFRACTORY,open,
18.715,1586.37,2551.95,683.14,12.1,REFRACTORY,open,
18.748,1572.07,2551.46,692.99,15.1,REFRACTORY,open,
18.809,1566.47,2562.50,706.66,15.4,REFRACTORY,open,
18.845,1569.56,2575.84,707.10,18.7,REFRACTORY,open,
18.889,1552.68,2588.08,706.51,18.0,REFRACTORY,open,
18.934,1557.93,2601.98,707.07,18.9,REFRACTORY,open,
18.984,1545.86,2619.60,711.74,21.4,REFRACTORY,open,
19.029,1552.83,2647.28,718.98,23.3,REFRACTORY,open,
19.075,1544.36,2658.95,735.35,24.9,REFRACTORY,open,
19.137,1551.19,2701.31,740.68,28.1,REFRACTORY,open,
19.183,1538.94,2753.96,773.24,28.1,REFRACTORY,open,
19.286,1526.87,2898.29,933.30,30.5,REFRACTORY,open,
19.329,1516.64,2976.77,1039.30,32.1,REFRACTORY,open,
19.374,1508.67,3032.13,1115.46,32.4,REFRACTORY,open,
19.421,1487.73,3084.71,1194.36,33.3,REFRACTORY,open,
19.467,1476.69,3144.81,1276.86,31.6,REFRACTORY,open,
19.514,1452.32,3179.71,1324.58,33.7,REFRACTORY,open,
19.562,1432.37,3197.41,1346.01,30.3,REFRACTORY,open,
19.612,1400.54,3215.15,1343.79,30.9,REFRACTORY,open,
19.660,1371.42,3227.44,1313.99,30.8,REFRACTORY,open,
19.704,1336.30,3246.00,1274.83,28.7,REFRACTORY,open,
19.750,1296.92,3279.66,1253.43,29.8,REFRACTORY,open,
19.797,1262.41,3297.12,1225.20,31.4,REFRACTORY,open,
19.844,1220.73,3319.31,1203.52,32.5,REFRACTORY,open,
19.891,1181.73,3329.18,1177.50,33.8,REFRACTORY,open,
19.943,1140.88,3299.86,1159.77,33.9,REFRACTORY,open,
19.989,1106.95,3260.75,1134.20,35.4,REFRACTORY,open,
20.035,1064.15,3227.13,1114.31,35.4,REFRACTORY,open,
20.083,1040.40,3195.51,1094.95,35.4,REFRACTORY,open,
20.129,1002.49,3169.63,1077.41,33.6,REFRACTORY,open,
20.175,983.54,3142.58,1067.39,35.1,REFRACTORY,open,
20.222,951.78,3122.18,1060.16,34.3,REFRACTORY,open,
20.274,934.06,3108.21,1064.88,34.5,REFRACTORY,open,
20.321,910.87,3095.59,1072.53,35.1,REFRACTORY,open,
20.364,893.52,3087.03,1090.62,33.9,REFRACTORY,open,
20.411,884.25,3079.73,1111.40,31.5,REFRACTORY,open,
20.458,860.12,3079.76,1135.22,32.9,REFRACTORY,open,
20.505,847.90,3088.14,1139.49,33.8,REFRACTORY,open,
20.548,831.30,3093.83,1145.40,33.7,REFRACTORY,open,
20.604,827.70,3092.71,1141.14,32.7,REFRACTORY,open,
20.650,822.80,3084.42,1127.25,29.8,REFRACTORY,open,
20.693,832.30,3121.62,1120.11,30.2,REFRACTORY,open,
20.741,834.23,3119.81,1121.09,28.8,REFRACTORY,open,
20.790,839.84,3101.93,1109.95,26.8,REFRACTORY,open,
20.836,847.23,3104.75,1124.28,25.8,REFRACTORY,open,
20.882,854.34,3100.27,1123.14,25.2,REFRACTORY,open,
20.932,856.90,3095.01,1112.59,23.7,REFRACTORY,open,
20.979,870.70,3121.27,1156.42,27.4,REFRACTORY,open,
21.021,885.91,3135.10,1175.47,28.1,REFRACTORY,open,
21.070,887.55,3147.50,1195.19,27.6,REFRACTORY,open,
21.116,923.31,3154.79,1203.43,29.3,REFRACTORY,open,
21.162,941.14,3155.92,1206.38,28.5,REFRACTORY,open,
21.208,967.38,3151.73,1209.03,25.2,REFRACTORY,open,
