t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
4.593,340.02,2947.75,3252.16,8.9,REFRACTORY,open,
4.641,344.63,2933.83,3236.97,8.4,REFRACTORY,open,
4.676,330.04,2924.66,3231.15,7.8,REFRACTORY,open,
4.734,329.49,2913.90,3218.21,8.2,REFRACTORY,open,
4.783,303.61,2917.27,3215.82,6.7,REFRACTORY,open,
4.822,298.37,2918.84,3220.69,5.6,REFRACTORY,open,
4.863,282.37,2914.43,3228.03,5.1,IDLE,open,
4.920,275.26,2910.47,3240.91,4.2,IDLE,open,
4.962,268.60,2905.89,3259.12,3.9,IDLE,open,
5.005,254.92,2903.50,3277.61,3.6,IDLE,open,
5.060,246.62,2900.21,3306.43,2.9,IDLE,open,
5.104,232.59,2899.35,3327.69,2.9,IDLE,open,
5.147,230.85,2891.54,3345.97,3.1,IDLE,open,
5.192,214.06,2891.39,3362.45,3.0,IDLE,open,
5.245,212.09,2888.74,3378.97,4.7,IDLE,open,
5.288,200.87,2883.24,3382.66,6.2,IDLE,open,
5.330,205.06,2877.89,3373.65,8.2,IDLE,open,
5.386,208.58,2804.70,3348.52,12.0,IDLE,open,
5.435,193.97,2703.25,3303.63,16.4,IDLE,open,
5.483,187.94,2605.20,3246.10,20.9,IDLE,open,
5.526,194.33,2516.87,3082.45,25.0,IDLE,open,
5.574,181.36,2430.63,2841.91,29.4,IDLE,open,
5.620,210.29,2359.65,2619.01,35.6,IDLE,open,
5.666,194.10,2286.89,2332.48,41.6,PULSE,open,
5.712,233.81,2297.95,1974.32,50.5,PULSE,open,
5.761,223.14,2310.00,1744.82,57.6,PULSE,open,
5.808,268.03,2321.81,1607.53,62.3,PULSE,open,
5.855,272.67,2336.65,1474.64,66.2,PULSE,open,
5.899,317.62,2355.58,1390.00,70.0,PULSE,open,
5.949,333.05,2365.37,1350.84,71.2,PULSE,open,
5.995,368.30,2373.46,1334.40,71.9,PULSE,open,
6.040,399.87,2371.55,1337.29,71.8,PULSE,open,
6.091,428.37,2315.26,1397.47,66.8,PULSE,open,
6.136,461.91,2237.82,1470.35,61.3,PULSE,open,
6.183,472.76,2154.39,1598.28,54.2,PULSE,open,
6.226,516.83,2066.47,1732.42,47.1,PULSE,open,
6.277,512.16,2047.39,1882.85,38.1,PULSE,open,
6.321,521.86,2059.56,2002.66,30.1,PULSE,open,
6.369,525.32,2080.71,2134.75,22.5,REFRACTORY,open,
6.419,478.60,2101.76,2311.01,12.4,REFRACTORY,open,
6.466,461.40,2118.31,2509.40,7.8,REFRACTORY,open,
6.514,438.34,2131.27,2681.89,12.8,REFRACTORY,open,
6.550,420.94,2099.41,2775.36,20.4,REFRACTORY,open,
6.605,419.39,1996.62,2685.21,32.9,REFRACTORY,open,
6.654,400.88,1962.90,2252.40,44.1,REFRACTORY,open,
6.699,382.44,1961.89,1930.35,52.6,REFRACTORY,open,
6.800,407.62,2012.07,1384.38,75.7,REFRACTORY,open,
6.855,444.15,2051.58,1260.94,84.1,REFRACTORY,open,
6.902,437.17,2097.61,1172.03,92.0,REFRACTORY,open,
6.948,484.19,2141.54,1085.01,98.0,REFRACTORY,open,
6.994,489.27,2198.53,1005.86,105.5,REFRACTORY,open,
7.041,534.81,2261.07,972.76,109.3,REFRACTORY,open,
7.086,554.73,2315.85,997.19,111.5,REFRACTORY,open,
7.133,587.92,2377.72,1075.54,111.0,REFRACTORY,open,
7.180,621.58,2429.32,1102.91,106.9,REFRACTORY,open,
7.232,638.52,2480.81,1155.47,100.8,REFRACTORY,open,
7.277,662.89,2526.07,1233.49,94.1,REFRACTORY,open,
7.320,685.40,2567.69,1295.11,87.9,REFRACTORY,open,
7.370,699.33,2631.45,1371.61,81.2,REFRACTORY,open,
7.417,711.24,2709.54,1416.97,73.8,REFRACTORY,open,
7.464,730.93,2726.72,1470.04,67.0,REFRACTORY,open,
7.511,713.20,2672.52,1517.29,62.4,REFRACTORY,open,
7.561,747.99,2641.81,1550.32,58.8,REFRACTORY,open,
7.606,748.20,2601.19,1579.00,56.2,REFRACTORY,open,
7.650,772.79,2589.62,1599.26,60.5,REFRACTORY,open,
7.700,783.17,2572.98,1613.65,65.3,REFRACTORY,open,
7.745,806.27,2549.88,1651.03,66.3,REFRACTORY,open,
7.791,829.20,2515.35,1689.89,64.3,REFRACTORY,open,
7.838,835.75,2476.75,1737.50,60.3,REFRACTORY,open,
7.887,847.94,2426.05,1742.67,56.9,REFRACTORY,open,
7.935,856.87,2341.13,1785.97,49.0,REFRACTORY,open,
7.978,864.75,2277.31,1843.71,46.2,REFRACTORY,open,
8.027,841.72,2209.09,1875.66,38.9,REFRACTORY,open,
8.074,867.95,2169.17,1944.71,36.8,REFRACTORY,open,
8.120,760.00,2120.45,2061.36,30.7,REFRACTORY,open,
8.168,670.62,2089.30,2208.60,25.9,REFRACTORY,open,
8.221,606.74,2062.75,2377.09,19.4,REFRACTORY,open,
8.263,592.14,2041.62,2515.14,18.4,REFRACTORY,open,
8.300,587.09,2017.56,2603.86,17.3,REFRACTORY,open,
8.353,572.20,2016.11,2689.58,15.2,REFRACTORY,open,
8.399,580.20,2003.09,2736.09,16.3,REFRACTORY,open,
8.446,566.56,2014.27,2773.12,18.0,REFRACTORY,open,
8.494,570.73,2060.76,2811.21,15.6,IDLE,open,
8.544,542.24,2215.52,2832.01,13.0,IDLE,open,
8.590,550.08,2346.49,2851.26,11.9,IDLE,open,
8.635,541.82,2500.65,2889.86,8.9,IDLE,open,
8.683,550.46,2637.02,2958.44,7.5,IDLE,open,
8.728,544.42,2781.40,3001.76,7.2,IDLE,open,
8.776,544.42,2944.97,3036.53,8.1,IDLE,open,
8.822,545.16,3077.17,3072.67,7.6,IDLE,open,
8.873,540.96,3198.38,3105.92,7.1,IDLE,open,
8.918,548.77,3297.96,3141.37,6.5,IDLE,open,
8.963,533.34,3304.28,3174.31,8.6,IDLE,open,
9.013,530.24,3265.73,3200.70,8.9,IDLE,open,
9.057,524.35,3227.18,3214.27,9.3,IDLE,open,
9.104,530.77,3179.03,3221.79,9.3,IDLE,open,
9.150,517.78,3121.38,3217.90,9.9,IDLE,open,
9.199,521.85,3064.14,3206.58,10.7,IDLE,open,
9.256,513.81,2995.42,3186.82,13.5,IDLE,open,
9.295,508.70,2909.58,3150.56,17.2,IDLE,open,
9.337,504.14,2853.82,3109.34,20.8,IDLE,open,
9.384,506.26,2796.14,2969.55,24.5,IDLE,open,
9.432,521.25,2747.47,2797.02,28.6,IDLE,open,
9.479,532.62,2719.72,2683.69,30.4,IDLE,open,
9.530,553.32,2686.32,2518.55,34.0,IDLE,open,
9.577,578.07,2697.52,2479.19,33.6,IDLE,open,
9.621,612.28,2743.67,2410.69,34.8,IDLE,open,
9.670,612.00,2801.65,2351.08,35.0,IDLE,open,
9.715,627.24,2757.79,2312.65,34.9,IDLE,open,
9.762,613.97,2708.12,2280.98,33.8,IDLE,open,
9.809,612.46,2658.05,2267.99,31.8,IDLE,open,
9.858,590.81,2587.17,2265.92,35.1,IDLE,open,
9.904,585.94,2548.51,2278.07,34.9,IDLE,open,
9.947,569.72,2508.56,2289.71,36.2,IDLE,open,
9.995,544.48,2475.31,2303.95,33.1,IDLE,open,
10.040,532.99,2449.72,2314.44,33.1,IDLE,open,
10.085,494.74,2429.01,2322.31,33.8,IDLE,open,
10.131,500.55,2408.96,2322.40,33.8,IDLE,open,
10.180,444.96,2391.31,2318.95,32.0,IDLE,open,
10.226,475.95,2390.60,2314.51,31.6,IDLE,open,
10.272,423.99,2389.39,2340.63,27.4,IDLE,open,
10.318,443.80,2389.47,2383.60,27.1,IDLE,open,
10.364,404.73,2399.34,2425.26,25.9,IDLE,open,
10.409,418.03,2399.08,2448.60,24.9,IDLE,open,
10.459,405.37,2394.58,2470.22,23.8,IDLE,open,
10.509,421.27,2398.48,2524.17,20.9,IDLE,open,
10.556,452.65,2406.43,2583.12,17.9,IDLE,open,
10.600,495.13,2419.20,2634.46,15.6,IDLE,open,
10.648,606.66,2427.76,2672.81,15.7,IDLE,open,
10.696,715.55,2440.18,2712.40,14.5,IDLE,open,
10.742,779.56,2452.92,2736.29,15.3,IDLE,open,
10.790,777.75,2464.88,2783.88,13.0,IDLE,open,
10.839,769.68,2477.49,2825.59,11.9,IDLE,open,
10.885,743.54,2491.98,2877.33,11.1,IDLE,open,
10.929,747.69,2514.18,2921.03,11.4,IDLE,open,
10.979,710.81,2531.47,2975.10,9.5,IDLE,open,
11.025,705.16,2547.70,3016.57,9.1,IDLE,open,
11.071,655.69,2553.27,3046.00,9.6,IDLE,open,
11.116,659.63,2561.10,3068.78,10.3,IDLE,open,
11.167,597.00,2555.30,3075.52,14.4,IDLE,open,
11.212,586.97,2565.84,3078.42,13.1,IDLE,open,
11.257,557.36,2608.44,3080.21,14.5,IDLE,open,
11.306,534.50,2662.06,3075.15,14.9,IDLE,open,
11.352,522.80,2715.35,3065.00,14.1,IDLE,open,
11.397,488.98,2777.30,3057.33,13.0,IDLE,open,
11.444,498.43,2797.28,3048.34,14.1,IDLE,open,
11.494,457.84,2808.16,3031.53,13.6,IDLE,open,
11.540,469.54,2812.06,3019.43,12.1,IDLE,open,
11.584,434.53,2815.89,3015.54,10.3,IDLE,open,
11.633,426.52,2828.21,3022.17,8.7,IDLE,open,
11.680,406.22,2833.25,3037.13,10.0,IDLE,open,
11.728,381.62,2846.93,3052.04,9.8,IDLE,open,
11.809,327.50,2824.14,3100.04,6.3,IDLE,open,
11.869,301.29,2887.38,3152.27,3.4,IDLE,open,
11.915,279.32,2901.33,3188.02,3.0,IDLE,open,
11.964,267.49,2906.33,3233.73,2.5,IDLE,open,
12.012,243.59,2911.53,3269.33,3.7,IDLE,open,
12.057,240.52,2915.42,3300.99,2.9,IDLE,open,
12.104,212.93,2916.24,3321.31,5.3,IDLE,open,
12.153,205.72,2917.39,3334.32,5.5,IDLE,open,
12.196,193.34,2918.35,3343.84,7.4,IDLE,open,
12.243,189.22,2889.18,3342.68,9.9,IDLE,open,
12.292,189.37,2878.99,3331.91,10.2,IDLE,open,
12.338,188.48,2855.91,3311.32,10.8,IDLE,open,
12.381,189.47,2817.66,3281.67,11.8,IDLE,open,
12.429,425.10,2983.35,1314.98,141.1,PULSE,open,
12.474,719.43,3369.80,3166.65,545.6,PULSE,open,
12.522,573.57,3507.36,3899.67,318.9,PULSE,open,
12.571,832.61,2069.67,2522.94,142.2,PULSE,open,
12.621,551.05,1076.08,2602.05,32.0,PULSE,open,
12.670,911.03,1077.69,2415.67,62.5,PULSE,open,
12.712,639.80,1016.08,2164.50,101.9,PULSE,open,
12.765,1083.20,1147.89,2509.56,247.3,PULSE,open,
12.802,951.12,1345.60,3009.60,274.8,PULSE,open,
12.853,1295.10,1624.62,3736.59,323.2,PULSE,open,
12.900,1241.65,1863.80,4627.59,310.7,PULSE,open,
12.946,1405.06,2044.83,4646.40,258.6,PULSE,open,
12.992,1495.26,2208.11,2520.93,189.8,PULSE,open,
13.040,1394.17,1461.07,1663.37,115.0,PULSE,open,
13.085,1573.92,781.96,1699.73,48.9,PULSE,open,
13.136,1339.19,775.98,2022.86,8.9,REFRACTORY,close,close
13.179,1643.67,512.99,2610.13,21.4,REFRACTORY,close,
13.226,1308.52,441.91,3726.28,37.8,REFRACTORY,close,
13.273,1662.13,483.07,3517.49,50.5,REFRACTORY,close,
13.321,1374.95,515.19,3220.36,52.5,REFRACTORY,close,
13.366,1657.95,633.45,3090.67,48.5,REFRACTORY,close,
13.413,1472.23,646.19,2779.79,41.8,REFRACTORY,close,
13.462,1610.53,644.69,2519.08,37.2,REFRACTORY,close,
13.505,1613.50,708.75,2346.26,34.7,REFRACTORY,close,
13.552,1561.12,723.32,2085.47,32.7,REFRACTORY,close,
13.600,1680.38,733.78,2082.45,29.5,REFRACTORY,close,
13.649,1499.23,742.99,2130.81,30.5,REFRACTORY,close,
13.693,1752.58,599.84,2257.42,30.6,REFRACTORY,close,
13.739,1429.41,518.57,2437.22,34.1,REFRACTORY,close,
13.791,1793.44,511.63,2288.94,40.6,REFRACTORY,close,
13.834,1486.30,537.78,1807.62,53.3,REFRACTORY,close,
13.881,1812.76,588.28,1444.33,67.2,REFRACTORY,close,
13.928,1601.00,715.26,1300.47,75.7,REFRACTORY,close,
13.976,1804.83,745.26,1247.94,78.5,REFRACTORY,close,
14.021,1711.04,768.06,1228.46,78.2,REFRACTORY,close,
14.068,1743.58,801.73,1220.33,78.2,REFRACTORY,close,
14.117,1812.88,881.25,1235.14,74.5,REFRACTORY,close,
14.161,1670.35,933.69,1259.65,71.7,REFRACTORY,close,
14.208,1967.74,976.71,1321.61,63.3,REFRACTORY,close,
14.255,1656.70,983.99,1468.54,56.9,REFRACTORY,close,
14.309,1999.53,913.55,1602.26,56.0,REFRACTORY,close,
14.347,1591.04,935.08,1662.68,64.5,REFRACTORY,close,
14.410,2052.28,2207.44,1549.50,75.7,REFRACTORY,close,
14.444,1638.24,2327.04,1451.53,82.7,REFRACTORY,close,
14.503,2095.96,1729.54,1329.97,95.2,REFRACTORY,close,
14.554,1689.81,1514.29,1296.76,99.1,REFRACTORY,close,
14.598,2102.45,1446.43,1277.09,98.4,REFRACTORY,close,
14.645,1811.80,1736.30,1257.37,95.1,REFRACTORY,close,
14.693,2060.00,2512.05,1181.99,77.3,REFRACTORY,close,
14.741,1856.64,3721.74,1264.11,49.8,REFRACTORY,close,
14.786,1710.83,3556.37,1447.95,23.7,REFRACTORY,close,
14.832,1707.46,3319.13,1667.45,9.6,REFRACTORY,close,
14.882,1596.73,3018.56,1913.18,14.2,REFRACTORY,close,
14.925,1812.89,2798.32,2093.94,18.9,REFRACTORY,close,
14.973,1459.96,2568.33,2358.03,14.9,REFRACTORY,close,
15.021,1793.60,2409.15,2605.63,10.0,REFRACTORY,close,
15.068,1416.29,2336.55,2813.71,5.9,IDLE,close,
15.112,1786.88,2305.22,3005.91,12.5,IDLE,close,
15.174,1430.80,2305.02,2334.05,42.6,PULSE,close,
15.212,1803.46,2293.38,1725.60,63.0,PULSE,close,
15.266,1467.44,2340.98,1297.47,87.6,PULSE,close,
15.300,1756.97,2345.45,1264.24,92.5,PULSE,close,
15.361,1612.19,2384.13,1154.96,100.9,PULSE,close,
15.398,1716.60,2400.56,1127.09,104.4,PULSE,close,
15.455,1760.79,2453.68,1100.06,104.7,PULSE,close,
15.492,1704.29,2499.49,1056.45,101.6,PULSE,close,
15.549,1870.97,2527.06,959.03,89.0,PULSE,close,
15.585,1685.63,2576.60,913.03,81.4,PULSE,close,
15.641,1958.01,2610.72,970.49,75.0,PULSE,close,
15.677,1686.76,2646.64,1148.23,70.6,PULSE,close,
15.736,2084.03,2747.57,1379.63,61.2,PULSE,close,
15.772,1740.87,2817.71,1451.48,54.4,PULSE,close,
15.832,2100.04,2943.16,1566.75,47.5,PULSE,close,
15.868,1835.85,2883.19,1691.35,37.9,PULSE,close,
15.924,2072.03,2835.61,1868.02,22.9,REFRACTORY,close,
15.961,1936.06,2825.19,2003.72,14.8,REFRACTORY,close,
16.018,1958.82,2774.95,2308.88,6.6,REFRACTORY,close,
16.056,1947.00,2751.86,2545.72,7.5,REFRACTORY,close,
16.113,1852.51,2700.06,2793.30,11.9,REFRACTORY,close,
16.150,1982.42,2604.51,2901.47,19.7,REFRACTORY,close,
16.195,1673.59,2500.74,2936.33,26.8,REFRACTORY,close,
16.237,2027.68,2418.04,2734.06,31.7,REFRACTORY,close,
16.303,1728.90,2320.43,2288.67,41.8,REFRACTORY,close,
16.340,2067.86,2283.64,1941.06,51.7,REFRACTORY,close,
16.380,1827.30,2261.77,1695.68,61.4,REFRACTORY,close,
16.440,2161.02,2207.19,1509.67,70.8,REFRACTORY,close,
16.476,2002.19,2194.10,1437.44,74.4,REFRACTORY,close,
16.531,1749.46,2133.25,1298.79,79.0,REFRACTORY,close,
16.568,1625.08,2099.49,1230.26,81.2,REFRACTORY,close,
16.628,1657.56,2035.71,1156.18,84.2,REFRACTORY,close,
16.666,1628.42,2008.37,1148.12,84.1,REFRACTORY,close,
16.720,1702.12,1975.81,1177.89,83.4,REFRACTORY,close,
16.820,1589.93,2002.46,1292.01,82.6,REFRACTORY,close,
16.856,1486.85,2033.03,1364.90,82.1,REFRACTORY,close,
16.892,1408.48,2049.61,1394.79,85.0,REFRACTORY,close,
16.930,1314.60,2082.86,1431.87,89.2,REFRACTORY,close,
16.982,1195.09,2115.45,1448.29,87.5,REFRACTORY,close,
17.020,1150.73,2170.51,1467.26,87.9,REFRACTORY,close,
17.076,1130.73,2215.60,1483.96,86.8,REFRACTORY,close,
17.124,1107.37,2463.69,1476.36,85.1,REFRACTORY,close,
17.163,1146.63,2722.64,1477.86,82.6,REFRACTORY,close,
17.216,1211.95,3142.11,1494.28,80.0,REFRACTORY,close,
17.255,1221.21,3218.86,1507.13,76.2,REFRACTORY,close,
17.309,1246.72,3124.27,1530.42,74.2,REFRACTORY,close,
17.351,1239.50,3014.68,1567.63,70.8,REFRACTORY,close,
17.403,1272.06,2916.21,1639.76,70.4,REFRACTORY,close,
17.451,1268.82,2827.84,1650.48,71.0,REFRACTORY,close,
17.488,1296.90,2760.48,1664.78,70.0,REFRACTORY,close,
17.544,1314.54,2657.78,1683.99,71.0,REFRACTORY,close,
17.581,1324.51,2608.39,1692.76,70.1,REFRACTORY,close,
17.638,1354.94,2519.05,1714.40,67.4,REFRACTORY,close,
17.674,1358.52,2467.22,1715.55,64.8,REFRACTORY,close,
17.731,1414.79,2396.03,1725.61,63.6,REFRACTORY,close,
17.782,1503.84,2339.20,1741.90,62.0,REFRACTORY,close,
17.816,1550.14,2297.39,1752.08,60.6,REFRACTORY,close,
17.873,1575.39,2231.60,1774.29,56.4,REFRACTORY,close,
17.911,1568.33,2199.41,1787.71,56.2,REFRACTORY,close,
17.969,1562.72,2174.24,1824.72,53.7,REFRACTORY,close,
18.003,1549.56,2143.83,1862.61,51.3,REFRACTORY,close,
18.051,1543.57,2129.91,1899.36,47.5,REFRACTORY,close,
18.112,1523.22,2177.87,1945.94,44.1,REFRACTORY,close,
18.150,1514.23,2267.22,1983.62,41.4,REFRACTORY,close,
18.202,1387.66,2369.58,2064.02,37.8,REFRACTORY,close,
18.238,1266.10,2424.70,2127.85,33.8,REFRACTORY,close,
18.296,1158.77,2605.51,2245.77,26.4,REFRACTORY,close,
18.332,1103.09,2732.50,2319.02,23.8,REFRACTORY,close,
18.389,1044.17,2881.85,2445.23,21.1,REFRACTORY,close,
18.426,994.69,2987.08,2510.35,17.7,REFRACTORY,close,
18.486,930.10,3073.12,2638.26,10.4,REFRACTORY,close,
18.520,879.69,3119.74,2709.39,9.1,REFRACTORY,close,
18.578,858.45,3165.17,2830.47,7.4,REFRACTORY,close,
18.625,800.69,3173.22,2911.11,5.8,IDLE,close,
18.659,797.37,3198.57,2955.67,3.2,IDLE,close,
18.707,751.76,3215.38,3006.40,3.2,IDLE,close,
18.767,728.39,3235.72,3066.84,6.2,IDLE,close,
18.816,689.42,3251.92,3141.91,6.1,IDLE,close,
18.848,710.08,3252.95,3186.14,7.6,IDLE,close,
18.907,689.70,3213.83,3239.45,10.8,IDLE,close,
18.954,696.64,3188.15,3247.97,13.0,IDLE,close,
18.988,685.81,3171.16,3237.22,14.6,IDLE,close,
19.045,671.46,3127.87,3210.37,15.9,IDLE,close,
19.095,678.30,3091.06,3167.17,19.4,IDLE,close,
19.129,697.50,3069.13,3134.86,17.4,IDLE,close,
19.186,740.46,3054.48,3068.33,17.2,IDLE,close,
19.233,730.75,3041.07,3021.01,16.9,IDLE,close,
19.279,710.85,3006.29,2971.62,20.7,IDLE,close,
19.327,678.46,2998.67,2909.62,21.8,IDLE,close,
19.362,660.32,2998.65,2873.84,20.3,IDLE,close,
19.420,611.24,2979.49,2820.71,22.1,IDLE,close,
19.464,587.25,2973.77,2793.50,21.4,IDLE,close,
19.508,539.81,2961.04,2772.87,20.3,IDLE,close,
19.561,515.88,2953.80,2764.51,17.4,IDLE,close,
19.607,475.76,2946.06,2785.58,12.8,IDLE,close,
19.656,460.99,2942.37,2800.35,13.1,IDLE,close,
19.689,435.29,2936.01,2813.67,12.3,IDLE,close,
19.750,403.89,2941.43,2839.91,11.9,IDLE,close,
19.794,380.99,2936.04,2870.62,11.0,IDLE,close,
19.838,362.11,2938.05,2905.99,11.8,IDLE,close,
19.881,339.57,2937.15,2932.57,13.1,IDLE,close,
19.924,323.42,2908.45,2965.20,12.7,IDLE,close,
19.986,321.33,2857.13,3007.93,12.2,IDLE,close,
20.023,303.66,2830.67,3027.63,13.0,IDLE,close,
20.073,333.54,2789.71,3044.64,13.2,IDLE,close,
20.130,332.03,2757.43,3050.25,11.9,IDLE,close,
20.164,368.56,2733.43,3052.79,12.1,IDLE,close,
20.221,377.78,2705.46,3054.37,12.3,IDLE,close,
20.255,421.12,2688.97,3055.14,11.7,IDLE,close,
20.316,561.62,2674.89,3058.39,11.0,IDLE,close,
20.368,707.17,2660.40,3061.04,11.8,IDLE,close,
20.402,742.69,2647.39,3062.19,12.5,IDLE,close,
20.455,747.60,2640.87,3065.17,11.2,IDLE,close,
20.490,738.01,2647.34,3066.50,11.6,IDLE,close,
20.545,725.17,2646.04,3064.21,14.1,IDLE,close,
20.590,721.47,2641.89,3054.81,15.2,IDLE,close,
20.640,711.51,2645.17,3051.15,12.9,IDLE,close,
20.684,705.27,2644.50,3048.70,12.5,IDLE,close,
20.734,698.23,2645.56,3054.62,10.2,IDLE,close,
20.771,684.69,2646.67,3055.44,10.9,IDLE,close,
20.825,671.86,2658.25,3054.77,11.2,IDLE,close,
20.872,662.20,2669.93,3054.44,12.2,IDLE,close,
20.919,658.85,2689.16,3058.11,11.0,IDLE,close,
20.968,642.17,2727.98,3066.96,9.5,IDLE,close,
21.004,623.69,2734.62,3069.71,11.2,IDLE,close,
21.061,612.01,2759.69,3085.48,10.6,IDLE,close,
21.100,593.34,2764.61,3101.02,9.9,IDLE,close,
21.153,580.23,2762.77,3113.95,10.4,IDLE,close,
21.201,556.71,2772.61,3114.15,12.2,IDLE,close,
21.246,530.28,2799.22,3108.75,11.5,IDLE,close,
21.296,499.39,2791.44,3108.06,11.1,IDLE,close,
21.331,486.99,2779.26,3110.47,10.1,IDLE,close,
