t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
2.698,571.37,2221.77,2329.40,27.9,PULSE,open,
2.751,506.65,2358.60,2403.99,25.1,PULSE,open,
2.793,462.30,2391.03,2478.85,20.9,REFRACTORY,open,
2.837,454.70,2446.63,2552.13,20.1,REFRACTORY,open,
2.884,457.32,2490.54,2590.76,21.3,REFRACTORY,open,
2.929,457.51,2503.52,2608.72,23.3,REFRACTORY,open,
2.979,445.95,2536.50,2642.03,22.5,REFRACTORY,open,
3.024,456.73,2539.97,2654.28,23.2,REFRACTORY,open,
3.074,441.03,2529.54,2556.66,26.8,REFRACTORY,open,
3.115,450.23,2492.98,2390.67,31.0,REFRACTORY,open,
3.162,439.19,2469.71,2269.10,34.8,REFRACTORY,open,
3.209,466.61,2453.11,2031.07,41.7,REFRACTORY,open,
3.255,449.70,2453.02,1800.30,49.7,REFRACTORY,open,
3.303,470.39,2533.08,1627.41,55.3,REFRACTORY,open,
3.347,489.11,2556.98,1506.96,62.0,REFRACTORY,open,
3.400,507.30,2609.42,1440.79,65.1,REFRACTORY,open,
3.443,530.82,2683.37,1349.22,70.6,REFRACTORY,open,
3.489,543.27,2728.99,1303.47,74.7,REFRACTORY,open,
3.538,583.19,2829.68,1258.41,77.6,REFRACTORY,open,
3.584,589.28,2942.56,1244.92,79.7,REFRACTORY,open,
3.632,623.80,3066.77,1261.67,80.6,REFRACTORY,open,
3.677,626.40,3116.33,1297.34,81.1,REFRACTORY,open,
3.727,662.81,3271.02,1349.52,75.8,REFRACTORY,open,
3.769,657.24,3275.57,1390.12,74.3,REFRACTORY,open,
3.817,680.89,3193.72,1479.06,71.2,REFRACTORY,open,
3.864,696.76,3118.09,1531.36,70.5,REFRACTORY,open,
3.910,713.90,3008.14,1620.65,68.2,REFRACTORY,open,
3.961,743.89,2952.72,1649.25,68.2,REFRACTORY,open,
4.004,758.48,2860.87,1678.27,64.6,REFRACTORY,open,
4.058,777.71,2748.27,1694.39,59.9,REFRACTORY,open,
4.097,773.84,2620.64,1732.01,53.2,REFRACTORY,open,
4.144,807.04,2524.36,1811.37,46.9,REFRACTORY,open,
4.191,791.22,2449.28,1906.88,43.4,REFRACTORY,open,
4.238,800.04,2405.31,1999.10,40.6,REFRACTORY,open,
4.285,783.63,2374.74,2083.59,31.3,REFRACTORY,open,
4.329,777.43,2353.28,2178.71,26.6,REFRACTORY,open,
4.383,697.89,2329.53,2314.46,20.0,REFRACTORY,open,
4.437,680.21,2319.81,2507.48,14.5,REFRACTORY,open,
4.489,654.04,2320.28,2678.31,8.9,REFRACTORY,open,
4.519,637.07,2315.73,2736.87,8.0,REFRACTORY,open,
4.577,652.76,2312.19,2834.96,8.1,REFRACTORY,open,
4.623,597.06,2311.94,2914.34,12.5,REFRACTORY,open,
4.669,627.94,2283.26,2951.99,17.3,IDLE,open,
4.718,598.37,2228.42,2932.46,21.3,IDLE,open,
4.763,665.21,2210.61,2823.88,25.2,IDLE,open,
4.815,638.19,2168.81,2695.49,28.1,IDLE,open,
4.846,719.47,2177.98,2672.18,29.4,IDLE,open,
4.904,741.05,2164.93,2504.67,34.6,IDLE,open,
4.950,820.16,2161.67,2429.38,36.3,IDLE,open,
4.996,819.61,2144.34,2317.31,38.3,IDLE,open,
5.045,828.00,2202.00,2242.45,38.4,IDLE,open,
5.088,821.14,2228.37,2153.30,40.0,PULSE,open,
5.139,813.03,2275.22,2067.23,42.2,PULSE,open,
5.182,831.95,2370.58,2055.54,41.6,PULSE,open,
5.229,812.00,2473.28,2058.06,39.8,PULSE,open,
5.276,822.74,2558.04,2080.35,34.4,PULSE,open,
5.324,794.96,2667.67,2129.51,32.6,PULSE,open,
5.376,801.95,2711.89,2189.37,29.8,PULSE,open,
5.416,778.58,2805.27,2241.41,29.4,PULSE,open,
5.467,783.92,2894.46,2303.63,28.8,PULSE,open,
5.510,750.90,2909.73,2352.52,29.8,PULSE,open,
5.556,746.53,2922.61,2405.78,28.3,PULSE,open,
5.603,727.59,2927.26,2479.37,25.7,PULSE,open,
5.648,702.41,2931.85,2529.99,21.9,REFRACTORY,open,
5.699,688.59,2928.48,2547.21,21.5,REFRACTORY,open,
5.743,666.34,2890.83,2547.87,21.8,REFRACTORY,open,
5.793,646.50,2846.56,2582.21,15.6,REFRACTORY,open,
5.835,586.77,2817.02,2627.30,12.6,REFRACTORY,open,
5.882,571.59,2785.09,2707.04,7.5,REFRACTORY,open,
5.927,545.64,2755.13,2791.13,5.6,REFRACTORY,open,
5.975,520.94,2735.12,2880.54,2.5,REFRACTORY,open,
6.026,496.96,2703.31,2956.48,3.4,REFRACTORY,open,
6.068,458.20,2674.49,3017.77,6.0,REFRACTORY,open,
6.119,420.57,2644.12,3079.16,9.9,REFRACTORY,open,
6.163,382.56,2619.90,3117.84,11.1,REFRACTORY,open,
6.209,368.76,2582.82,3149.91,13.3,REFRACTORY,open,
6.255,336.23,2541.85,3169.18,15.6,REFRACTORY,open,
6.301,326.05,2506.15,3170.18,16.2,REFRACTORY,open,
6.351,298.21,2472.65,3152.24,18.3,REFRACTORY,open,
6.395,283.57,2443.88,3101.03,20.0,REFRACTORY,open,
6.443,269.66,2422.08,3045.75,21.8,REFRACTORY,open,
6.488,254.43,2409.16,2944.48,24.0,REFRACTORY,open,
6.532,247.85,2409.40,2862.70,23.9,REFRACTORY,open,
6.594,235.65,2431.24,2722.65,25.0,REFRACTORY,open,
6.636,227.17,2482.08,2687.62,23.9,REFRACTORY,open,
6.680,219.98,2507.00,2603.14,26.2,REFRACTORY,open,
6.726,218.94,2586.16,2562.69,27.2,REFRACTORY,open,
6.771,208.72,2582.63,2524.39,27.4,REFRACTORY,open,
6.818,224.79,2603.76,2378.70,31.5,REFRACTORY,open,
6.878,213.41,2688.00,2363.43,30.8,REFRACTORY,open,
6.916,238.71,2706.16,2356.46,30.8,REFRACTORY,open,
6.969,226.22,2724.57,2359.66,30.2,REFRACTORY,open,
7.005,240.39,2731.66,2361.19,29.8,REFRACTORY,open,
7.062,248.83,2716.02,2377.28,27.7,REFRACTORY,open,
7.114,278.29,2689.12,2383.64,29.6,REFRACTORY,open,
7.147,294.70,2668.19,2389.09,29.8,REFRACTORY,open,
7.206,403.73,2630.12,2403.72,29.4,REFRACTORY,open,
7.241,461.84,2605.35,2415.74,29.4,REFRACTORY,open,
7.356,586.27,2556.93,2431.80,28.5,REFRACTORY,open,
7.404,580.67,2539.88,2423.77,27.8,REFRACTORY,open,
7.439,584.32,2527.93,2419.97,29.2,REFRACTORY,open,
7.498,555.19,2503.89,2420.31,28.2,REFRACTORY,open,
7.533,563.82,2497.43,2423.42,26.8,REFRACTORY,open,
7.590,515.13,2480.89,2443.94,27.0,REFRACTORY,open,
7.639,527.09,2470.87,2450.49,27.0,REFRACTORY,open,
7.675,487.98,2463.66,2461.62,27.1,REFRACTORY,open,
7.730,469.69,2456.85,2474.58,24.3,REFRACTORY,open,
7.777,447.78,2447.11,2497.59,23.3,REFRACTORY,open,
7.824,422.23,2443.01,2515.37,24.6,REFRACTORY,open,
7.873,403.53,2448.72,2531.29,23.3,REFRACTORY,open,
7.916,375.50,2449.92,2554.21,23.7,REFRACTORY,open,
7.965,366.07,2453.27,2562.26,23.3,REFRACTORY,open,
8.012,328.78,2450.31,2568.86,23.5,REFRACTORY,open,
8.057,315.34,2457.24,2578.20,24.4,REFRACTORY,open,
8.103,283.32,2477.34,2580.73,23.4,REFRACTORY,open,
8.152,282.02,2487.86,2580.69,23.4,REFRACTORY,open,
8.201,253.03,2514.84,2592.05,22.1,REFRACTORY,open,
8.246,247.00,2540.02,2593.83,22.7,REFRACTORY,open,
8.296,228.65,2543.31,2602.41,22.9,REFRACTORY,open,
8.331,227.10,2583.70,2612.33,20.5,REFRACTORY,open,
8.388,228.82,2619.51,2630.73,19.6,IDLE,open,
8.432,219.30,2643.86,2650.26,19.9,IDLE,open,
8.480,232.32,2664.08,2659.83,20.2,IDLE,open,
8.530,219.60,2675.17,2674.86,20.1,IDLE,open,
8.572,239.24,2680.57,2695.18,18.5,IDLE,open,
8.623,239.42,2686.14,2717.22,18.0,IDLE,open,
8.666,249.35,2724.45,2740.35,16.3,IDLE,open,
8.713,267.59,2744.39,2765.70,15.5,IDLE,open,
8.760,283.14,2773.31,2785.16,17.2,IDLE,open,
8.808,279.04,2791.93,2802.65,18.4,IDLE,open,
8.858,309.45,2796.96,2810.95,18.0,IDLE,open,
8.903,319.94,2797.08,2814.46,18.7,IDLE,open,
8.952,344.99,2795.67,2828.30,16.1,IDLE,open,
8.986,356.74,2789.16,2839.60,16.0,IDLE,open,
9.042,373.53,2784.48,2858.26,15.8,IDLE,open,
9.090,378.91,2782.46,2865.33,16.5,IDLE,open,
9.135,367.24,2761.31,2863.23,18.9,IDLE,open,
9.186,372.39,2761.68,2853.74,18.2,IDLE,open,
9.228,374.43,2763.13,2854.72,15.2,IDLE,open,
9.279,363.25,2756.86,2856.23,16.8,IDLE,open,
9.323,366.99,2755.51,2866.58,15.9,IDLE,open,
9.369,366.49,2751.26,2873.13,16.1,IDLE,open,
9.416,324.71,2740.66,2884.88,14.7,IDLE,open,
9.464,337.89,2739.02,2892.33,14.6,IDLE,open,
9.514,309.86,2739.38,2894.52,15.3,IDLE,open,
9.557,321.29,2749.08,2896.71,15.3,IDLE,open,
9.606,272.11,2757.93,2911.47,12.3,IDLE,open,
9.650,322.52,2759.15,2927.78,14.1,IDLE,open,
9.695,274.26,2756.91,2938.14,15.0,IDLE,open,
9.742,290.57,2749.88,2947.14,13.3,IDLE,open,
9.788,290.88,2760.45,2958.36,13.7,IDLE,open,
9.839,288.86,2758.23,2963.40,15.0,IDLE,open,
9.882,292.14,2758.50,2970.42,14.3,IDLE,open,
9.933,271.15,2760.40,2969.67,14.9,IDLE,open,
9.976,279.33,2749.58,2970.86,14.4,IDLE,open,
10.022,252.50,2739.14,2970.10,15.2,IDLE,open,
10.069,275.65,2736.89,2962.74,17.8,IDLE,open,
10.117,245.95,2731.69,2946.97,16.9,IDLE,open,
10.166,267.20,2721.53,2937.48,17.2,IDLE,open,
10.209,242.02,2710.97,2933.26,16.0,IDLE,open,
10.260,261.29,2707.88,2923.10,15.5,IDLE,open,
10.303,252.80,2713.91,2914.60,16.8,IDLE,open,
10.350,253.11,2704.47,2910.34,15.5,IDLE,open,
10.398,262.00,2690.02,2896.67,18.6,IDLE,open,
10.444,251.47,2649.82,2875.34,21.2,IDLE,open,
10.496,268.77,2612.77,2839.02,22.5,IDLE,open,
10.538,253.02,2578.96,2743.17,25.2,IDLE,open,
10.588,279.64,2515.62,2595.45,29.1,IDLE,open,
10.633,266.13,2507.02,2535.99,28.9,IDLE,open,
10.678,290.30,2494.74,2516.76,29.4,IDLE,open,
10.726,280.34,2506.57,2497.26,28.8,IDLE,open,
10.774,296.82,2505.74,2470.74,29.7,IDLE,open,
10.823,287.46,2502.84,2451.27,28.3,IDLE,open,
10.866,294.95,2486.73,2431.99,29.2,IDLE,open,
10.917,294.01,2484.58,2426.70,27.0,IDLE,open,
10.958,287.02,2482.87,2436.24,25.7,IDLE,open,
11.006,300.04,2482.20,2442.67,25.2,IDLE,open,
11.052,277.05,2505.47,2483.58,20.7,IDLE,open,
11.099,288.15,2511.86,2532.23,18.3,IDLE,open,
11.150,236.32,2524.76,2592.68,12.9,IDLE,open,
11.192,241.89,2529.39,2650.33,11.5,IDLE,open,
11.243,213.61,2540.46,2727.92,11.0,IDLE,open,
11.287,216.82,2551.03,2781.36,9.7,IDLE,open,
11.332,182.97,2563.55,2849.98,9.8,IDLE,open,
11.384,198.85,2573.29,2908.28,9.2,IDLE,open,
11.428,189.24,2583.31,2957.93,9.2,IDLE,open,
11.479,183.56,2591.62,3014.07,8.9,IDLE,open,
11.521,177.20,2595.89,3068.03,8.6,IDLE,open,
11.570,172.66,2598.19,3114.14,9.3,IDLE,open,
11.618,171.45,2595.58,3144.97,9.9,IDLE,open,
11.664,166.65,2603.42,3153.82,10.7,IDLE,open,
11.709,178.81,2572.85,3149.37,13.2,IDLE,open,
11.752,159.69,2560.82,3136.37,14.9,IDLE,open,
11.804,179.97,2566.10,3120.74,13.1,IDLE,open,
11.848,154.09,2579.28,3104.32,14.6,IDLE,open,
11.896,165.65,2586.63,3095.31,11.0,IDLE,open,
11.940,143.13,2589.44,3094.37,9.5,IDLE,open,
11.986,139.01,2602.09,3106.32,4.8,IDLE,open,
12.033,134.52,2611.42,3121.18,5.6,IDLE,open,
12.095,142.95,2618.72,3119.27,11.6,IDLE,open,
12.132,143.78,2567.17,3096.92,18.5,IDLE,open,
12.189,157.60,2494.14,2879.27,26.2,IDLE,open,
12.225,169.63,2461.87,2736.03,31.1,IDLE,open,
12.318,190.93,2408.81,2483.37,37.1,IDLE,open,
12.354,193.01,2444.99,2380.19,40.4,PULSE,open,
12.386,212.59,2451.94,2322.07,42.1,PULSE,open,
12.426,226.29,2478.46,2264.91,42.1,PULSE,open,
12.473,237.71,2507.73,2125.00,45.2,PULSE,open,
12.519,256.71,2495.34,2026.57,46.6,PULSE,open,
12.569,275.34,2479.86,1958.40,46.1,PULSE,open,
12.628,293.30,2435.66,1930.23,43.1,PULSE,open,
12.678,305.15,2411.08,1960.87,39.3,PULSE,open,
12.735,320.94,2396.91,2048.97,31.1,PULSE,open,
12.772,318.69,2390.18,2111.92,26.9,PULSE,open,
12.828,320.32,2390.12,2260.71,17.6,REFRACTORY,open,
12.878,287.88,2390.83,2412.91,10.8,REFRACTORY,open,
12.912,275.40,2397.32,2537.48,6.0,REFRACTORY,open,
12.967,267.68,2405.25,2726.68,5.4,REFRACTORY,open,
13.004,276.46,2410.67,2818.37,8.0,REFRACTORY,open,
13.062,277.29,2397.03,2922.08,16.2,REFRACTORY,open,
13.099,298.84,2342.67,2946.74,20.2,REFRACTORY,open,
13.157,301.54,2286.76,2779.42,26.7,REFRACTORY,open,
13.189,315.49,2242.93,2594.12,31.8,REFRACTORY,open,
13.251,320.29,2208.85,2456.17,36.0,REFRACTORY,open,
13.317,333.33,2191.59,2327.77,40.7,REFRACTORY,open,
13.377,359.95,2177.06,2191.00,44.2,REFRACTORY,open,
13.411,357.12,2184.48,2078.56,46.2,REFRACTORY,open,
13.469,364.79,2189.93,1891.25,50.1,REFRACTORY,open,
13.516,375.07,2197.23,1820.02,51.3,REFRACTORY,open,
13.563,378.47,2206.11,1787.75,52.1,REFRACTORY,open,
13.609,401.10,2208.67,1768.06,52.5,REFRACTORY,open,
13.646,402.57,2214.46,1778.78,51.9,REFRACTORY,open,
13.703,434.30,2229.73,1778.95,54.7,REFRACTORY,open,
13.754,428.93,2235.32,1793.11,55.6,REFRACTORY,open,
13.788,460.28,2233.30,1786.33,58.4,REFRACTORY,open,
13.845,454.46,2229.04,1810.95,51.3,REFRACTORY,open,
13.880,463.89,2227.61,1840.26,46.2,REFRACTORY,open,
13.935,462.36,2224.49,1905.19,42.2,REFRACTORY,open,
13.973,466.27,2236.12,1955.09,38.9,REFRACTORY,open,
14.030,469.79,2246.17,2035.36,32.6,REFRACTORY,open,
14.078,476.10,2299.36,2152.06,29.1,REFRACTORY,open,
14.114,491.01,2395.18,2233.85,25.1,REFRACTORY,open,
14.169,423.82,2517.24,2409.20,19.1,REFRACTORY,open,
14.206,409.08,2585.72,2524.60,13.9,REFRACTORY,open,
14.263,394.88,2588.85,2681.59,9.6,REFRACTORY,open,
14.314,404.32,2589.18,2764.81,7.6,REFRACTORY,open,
14.348,399.51,2594.73,2829.52,6.1,REFRACTORY,open,
14.407,409.14,2581.94,2928.81,5.2,REFRACTORY,open,
14.444,413.70,2573.57,2980.02,6.5,REFRACTORY,open,
14.496,392.03,2555.77,3035.53,7.1,REFRACTORY,open,
14.532,397.52,2537.38,3069.00,8.0,IDLE,open,
14.590,380.68,2504.75,3120.28,8.6,IDLE,open,
14.641,372.64,2461.41,3175.21,11.0,IDLE,open,
14.687,351.67,2429.22,3203.14,11.5,IDLE,open,
14.733,344.16,2378.18,3201.09,14.5,IDLE,open,
14.769,327.74,2356.99,3185.76,15.4,IDLE,open,
14.824,319.27,2318.67,3150.40,16.1,IDLE,open,
14.870,305.20,2307.77,3108.09,17.8,IDLE,open,
14.917,298.09,2307.87,3062.65,17.0,IDLE,open,
14.968,287.78,2312.61,3022.95,17.2,IDLE,open,
15.004,280.48,2325.33,2988.03,18.6,IDLE,open,
15.063,272.69,2402.80,2938.84,18.6,IDLE,open,
15.098,263.71,2472.07,2907.57,19.6,IDLE,open,
15.155,273.96,2524.99,2868.70,19.7,IDLE,open,
15.192,253.24,2594.39,2843.66,19.5,IDLE,open,
15.249,262.66,2628.44,2806.51,23.4,IDLE,open,
15.284,253.95,2657.34,2782.18,21.5,IDLE,open,
15.343,268.66,2715.61,2761.60,20.1,IDLE,open,
15.376,258.58,2738.36,2758.78,19.7,IDLE,open,
15.435,262.52,2795.19,2752.26,19.3,IDLE,open,
15.481,252.42,2825.83,2714.42,23.8,IDLE,open,
15.518,254.45,2823.64,2719.24,19.4,IDLE,open,
15.574,261.83,2829.20,2710.16,19.6,IDLE,open,
15.625,259.07,2835.10,2719.90,18.1,IDLE,open,
15.658,271.59,2853.49,2732.97,17.2,IDLE,open,
15.720,266.26,2832.91,2742.81,17.4,IDLE,open,
15.757,273.55,2809.78,2757.60,17.8,IDLE,open,
15.810,257.12,2767.08,2786.85,15.9,IDLE,open,
15.846,263.78,2738.34,2794.12,17.3,IDLE,open,
15.903,256.39,2701.73,2818.78,13.9,IDLE,open,
15.940,265.40,2685.17,2837.59,12.9,IDLE,open,
15.997,262.60,2667.44,2880.14,13.1,IDLE,open,
16.038,261.28,2640.33,2901.40,13.5,IDLE,open,
16.088,267.46,2616.31,2920.67,15.0,IDLE,open,
16.136,281.78,2602.59,2940.85,12.2,IDLE,open,
16.183,308.81,2594.14,2958.92,12.1,IDLE,open,
16.231,311.56,2583.98,2971.70,15.6,IDLE,open,
16.284,312.72,2578.89,2974.98,15.2,IDLE,open,
16.318,314.73,2598.47,2980.75,13.7,IDLE,open,
16.374,286.44,2599.66,2998.45,12.1,IDLE,open,
16.417,293.07,2604.81,3006.84,12.1,IDLE,open,
16.464,259.45,2603.53,3008.12,13.1,IDLE,open,
16.510,271.25,2619.07,3017.83,10.0,IDLE,open,
16.557,241.16,2629.82,3035.72,9.1,IDLE,open,
16.607,239.54,2627.22,3049.09,11.3,IDLE,open,
16.650,216.04,2653.30,3058.29,9.7,IDLE,open,
16.702,203.72,2673.24,3070.08,9.4,IDLE,open,
16.739,206.72,2696.43,3086.52,9.1,IDLE,open,
16.792,192.33,2707.41,3121.35,7.4,IDLE,open,
16.838,185.70,2724.93,3140.07,8.7,IDLE,open,
16.884,164.79,2733.86,3152.36,9.0,IDLE,open,
16.934,177.69,2756.47,3166.37,8.6,IDLE,open,
16.977,160.45,2765.90,3177.18,9.4,IDLE,open,
17.029,189.78,2777.96,3180.19,9.1,IDLE,open,
17.069,175.13,2796.92,3176.70,10.3,IDLE,open,
17.116,215.28,2797.78,3180.65,10.1,IDLE,open,
17.162,222.16,2785.23,3180.87,9.8,IDLE,open,
17.210,251.84,2788.16,3179.55,9.4,IDLE,open,
17.327,311.52,2799.53,3176.48,8.2,IDLE,open,
17.359,305.65,2781.82,3179.58,7.8,IDLE,open,
17.396,285.11,2776.41,3184.36,7.4,IDLE,open,
17.444,276.40,2816.99,3188.95,6.9,IDLE,open,
17.489,270.84,2810.41,3195.65,8.6,IDLE,open,
17.536,256.20,2808.61,3204.17,5.8,IDLE,open,
17.586,234.01,2809.97,3229.92,4.0,IDLE,open,
17.632,224.14,2811.55,3254.61,3.2,IDLE,open,
17.679,206.86,2812.12,3276.77,3.7,IDLE,open,
17.726,187.43,2807.05,3292.80,5.3,IDLE,open,
17.775,172.42,2800.67,3305.22,5.0,IDLE,open,
17.822,157.68,2799.42,3313.79,6.8,IDLE,open,
17.867,141.81,2795.97,3312.44,8.5,IDLE,open,
17.914,124.44,2782.49,3305.27,9.4,IDLE,open,
17.960,128.21,2747.86,3284.04,13.2,IDLE,open,
18.007,114.88,2746.04,3265.83,14.2,IDLE,open,
18.058,112.37,2681.42,3219.79,17.4,IDLE,open,
18.104,113.48,2629.98,3165.30,19.4,IDLE,open,
18.145,125.57,2553.08,3059.97,23.4,IDLE,open,
18.190,132.44,2531.60,2955.85,24.9,IDLE,open,
18.241,152.25,2344.88,2483.81,28.4,IDLE,open,
18.283,483.89,2782.60,1679.56,276.5,PULSE,open,
18.335,456.08,3039.44,2699.45,367.2,PULSE,open,
18.377,480.67,1843.02,1672.95,157.1,PULSE,open,
18.443,499.63,1221.12,1205.46,74.0,PULSE,open,
18.483,740.93,1635.66,1497.83,223.2,PULSE,open,
18.519,821.03,1428.15,1943.40,271.8,PULSE,open,
18.579,976.99,1805.93,2705.28,295.5,PULSE,open,
18.616,1132.73,1718.01,3197.84,300.1,PULSE,open,
18.677,1106.35,2118.13,3761.33,228.3,PULSE,open,
18.719,1241.12,1737.44,2445.19,145.7,PULSE,open,
18.760,1061.39,1011.99,1463.18,91.9,PULSE,open,
18.812,1286.75,640.17,1427.62,30.8,PULSE,open,
18.851,1088.39,777.57,2036.49,9.8,REFRACTORY,close,close
18.906,1277.53,689.04,2027.05,20.3,REFRACTORY,close,
18.945,1128.87,741.51,3124.73,36.0,REFRACTORY,close,
19.003,1274.74,743.68,3477.51,43.3,REFRACTORY,close,
19.043,1207.40,759.60,3245.46,48.8,REFRACTORY,close,
19.082,1192.18,796.85,3137.93,52.6,REFRACTORY,close,
19.141,1255.51,773.70,2633.34,49.5,REFRACTORY,close,
19.181,1190.97,754.34,2405.45,51.0,REFRACTORY,close,
19.224,1382.38,626.95,2068.32,51.0,REFRACTORY,close,
19.281,1189.47,708.51,1840.71,51.0,REFRACTORY,close,
19.321,1455.00,514.55,1821.41,48.7,REFRACTORY,close,
19.375,1161.46,565.19,1778.60,50.1,REFRACTORY,close,
19.416,1406.72,514.35,1827.75,46.6,REFRACTORY,close,
19.457,1291.43,765.82,1910.40,45.3,REFRACTORY,close,
19.517,1389.73,562.90,1997.37,47.0,REFRACTORY,close,
19.561,1283.42,710.81,2000.80,49.4,REFRACTORY,close,
19.599,1283.70,782.55,2010.01,47.3,REFRACTORY,close,
19.650,1323.86,790.12,2032.47,45.7,REFRACTORY,close,
19.702,1262.23,808.23,2079.44,34.8,REFRACTORY,close,
19.744,1313.76,732.25,2147.01,24.3,REFRACTORY,close,
19.796,1073.77,858.25,2292.35,11.5,REFRACTORY,close,
19.836,1292.65,652.06,2381.53,14.4,REFRACTORY,close,
19.880,1026.37,584.76,2427.98,31.1,REFRACTORY,close,
19.940,1301.80,744.32,2074.27,50.7,REFRACTORY,close,
19.980,1060.70,654.09,1834.68,60.5,REFRACTORY,close,
20.019,1201.35,923.99,1685.35,65.4,REFRACTORY,close,
20.085,1103.73,777.56,1351.30,79.0,REFRACTORY,close,
20.124,1273.77,1043.96,1155.69,92.0,REFRACTORY,close,
20.165,1315.35,1207.51,1058.06,101.7,REFRACTORY,close,
20.209,1250.75,1259.54,1018.74,108.6,REFRACTORY,close,
20.265,1410.90,2123.03,982.40,104.7,REFRACTORY,close,
20.305,1269.76,1988.47,936.91,102.4,REFRACTORY,close,
20.358,1526.04,1587.68,901.67,97.7,REFRACTORY,close,
20.397,1281.92,1608.80,985.81,85.8,REFRACTORY,close,
20.452,1567.02,3657.39,1171.90,57.0,REFRACTORY,close,
20.493,1299.36,3496.81,1308.79,33.9,REFRACTORY,close,
20.537,1438.74,3282.11,1524.01,11.0,REFRACTORY,close,
20.592,1324.63,2888.28,1761.80,37.7,REFRACTORY,close,
20.630,1429.06,2685.18,1870.30,62.6,REFRACTORY,close,
20.686,1457.34,2451.23,1995.21,77.1,REFRACTORY,close,
20.725,1450.15,2339.32,1880.38,85.2,REFRACTORY,close,
20.779,1557.26,2289.27,1787.39,94.2,REFRACTORY,close,
20.819,1469.77,2301.28,1636.45,95.8,REFRACTORY,close,
20.862,1652.91,2343.44,1389.97,96.3,REFRACTORY,close,
20.919,1542.64,2496.01,1123.14,89.5,REFRACTORY,close,
20.962,1726.35,2531.60,1046.25,90.2,REFRACTORY,close,
21.014,1574.88,2557.29,1042.74,97.4,REFRACTORY,close,
21.057,1775.26,2586.02,1026.91,101.3,REFRACTORY,close,
21.099,1684.36,2594.85,1179.39,97.8,REFRACTORY,close,
21.155,1808.11,2591.68,1274.95,78.3,REFRACTORY,close,
21.197,1791.79,2576.33,1377.92,67.3,REFRACTORY,close,
21.248,1768.96,2553.89,1446.35,56.8,REFRACTORY,close,
21.289,1838.00,2505.94,1483.17,54.5,REFRACTORY,close,
21.343,1764.15,2431.81,1538.44,51.1,REFRACTORY,close,
21.383,1867.74,2388.30,1573.66,48.2,REFRACTORY,close,
21.436,1740.76,2359.28,1632.95,49.6,REFRACTORY,close,
