t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
2.972,394.03,2254.82,1245.38,31.0,REFRACTORY,open,
3.018,401.32,2273.39,1248.63,26.8,REFRACTORY,open,
3.063,392.69,2280.49,1261.05,20.7,REFRACTORY,open,
3.109,394.65,2267.72,1283.35,13.3,REFRACTORY,open,
3.155,348.04,2254.12,1317.52,9.4,REFRACTORY,open,
3.206,379.16,2254.71,1343.17,7.9,REFRACTORY,open,
3.249,350.78,2254.83,1446.13,3.3,REFRACTORY,open,
3.297,364.70,2237.75,1508.06,6.6,REFRACTORY,open,
3.345,328.36,2245.46,1506.27,13.2,REFRACTORY,open,
3.390,315.11,2247.28,1504.76,16.7,REFRACTORY,open,
3.436,331.59,2248.00,1510.82,20.6,REFRACTORY,open,
3.483,294.57,2261.00,1504.47,22.4,REFRACTORY,open,
