t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
6.379,105.33,3110.14,991.31,13.8,IDLE,open,
6.426,113.76,3102.10,986.07,13.7,IDLE,open,
6.471,113.84,3100.10,987.45,13.2,IDLE,open,
6.521,117.64,3094.78,990.66,11.0,IDLE,open,
6.567,120.90,3097.59,990.59,13.4,IDLE,open,
6.616,116.44,3091.59,995.85,12.7,IDLE,open,
6.658,124.83,3083.24,1001.22,11.2,IDLE,open,
6.706,116.74,3070.15,1005.79,9.0,IDLE,open,
6.782,114.13,3066.73,1017.00,8.5,IDLE,open,
6.810,108.80,3060.22,1005.08,7.5,IDLE,open,
6.846,104.71,3051.88,1013.23,8.3,IDLE,open,
6.895,107.13,3055.60,1010.43,7.3,IDLE,open,
6.940,117.56,3071.31,1010.61,10.3,IDLE,open,
6.989,105.14,3074.61,1003.37,12.6,IDLE,open,
7.037,128.25,3078.83,1000.35,17.4,IDLE,open,
7.087,108.69,3093.27,1004.72,18.1,IDLE,open,
7.130,128.12,3092.20,997.07,13.6,IDLE,open,
7.177,102.44,3089.26,984.83,7.7,IDLE,open,
7.224,87.65,3073.73,981.21,5.6,IDLE,open,
7.270,89.72,3063.31,974.63,2.9,IDLE,open,
7.319,78.48,3060.72,966.90,4.3,IDLE,open,
7.363,85.26,3059.69,946.30,4.7,IDLE,open,
7.413,83.25,3062.38,926.33,8.0,IDLE,open,
7.456,92.65,3062.88,922.41,8.2,IDLE,open,
7.502,86.47,3077.34,915.38,10.2,IDLE,open,
7.551,99.66,3102.86,906.78,11.0,IDLE,open,
7.596,87.22,3109.40,907.81,11.5,IDLE,open,
7.648,97.39,3112.15,903.10,9.2,IDLE,open,
7.694,100.46,3112.92,903.89,10.6,IDLE,open,
7.740,96.64,3120.56,896.87,11.1,IDLE,open,
7.783,102.52,3134.18,890.38,9.4,IDLE,open,
7.829,100.10,3166.83,883.05,9.3,IDLE,open,
7.878,102.43,3158.13,878.46,9.3,IDLE,open,
7.923,104.41,3148.82,878.91,10.2,IDLE,open,
7.972,115.05,3137.82,876.77,11.5,IDLE,open,
8.017,109.18,3131.60,878.64,11.4,IDLE,open,
8.067,122.96,3142.65,883.42,14.1,IDLE,open,
8.110,111.57,3142.38,881.91,14.5,IDLE,open,
8.158,124.67,3139.98,882.88,14.4,IDLE,open,
8.206,119.68,3137.15,883.36,13.7,IDLE,open,
8.252,116.67,3132.55,888.12,10.5,IDLE,open,
8.301,123.48,3125.57,893.67,9.8,IDLE,open,
8.346,114.09,3113.17,896.50,7.9,IDLE,open,
8.396,112.89,3099.45,903.48,7.4,IDLE,open,
8.439,114.63,3090.05,905.72,8.5,IDLE,open,
8.487,118.95,3086.03,907.71,8.5,IDLE,open,
8.537,99.72,3078.27,908.27,7.3,IDLE,open,
8.581,119.17,3069.14,904.78,7.2,IDLE,open,
8.634,106.95,3064.13,913.37,8.2,IDLE,open,
8.676,108.68,3066.32,929.62,7.5,IDLE,open,
8.726,108.07,3067.40,933.36,8.0,IDLE,open,
8.770,92.58,3056.19,943.49,5.0,IDLE,open,
8.814,106.89,3056.66,946.64,6.9,IDLE,open,
8.862,88.36,3055.06,966.72,4.4,IDLE,open,
8.908,95.14,3074.44,965.73,3.8,IDLE,open,
8.956,84.47,3101.48,986.52,3.0,IDLE,open,
9.001,92.22,3107.38,989.19,3.4,IDLE,open,
9.050,82.91,3099.55,995.49,1.4,IDLE,open,
9.096,91.12,3087.83,1000.77,2.3,IDLE,open,
9.142,82.73,3075.88,1016.98,2.3,IDLE,open,
9.192,83.73,3073.33,1016.54,2.2,IDLE,open,
9.238,88.37,3073.20,1012.52,1.4,IDLE,open,
9.284,86.61,3075.21,1005.88,1.7,IDLE,open,
9.331,93.07,3080.00,1011.93,1.7,IDLE,open,
9.381,84.18,3090.33,1008.20,1.3,IDLE,open,
9.424,93.53,3091.00,1007.06,1.6,IDLE,open,
9.471,84.47,3092.48,1006.80,1.6,IDLE,open,
9.521,93.32,3092.93,1005.50,2.3,IDLE,open,
9.565,117.61,3084.93,998.14,3.7,IDLE,open,
9.613,118.05,3082.97,1002.06,3.0,IDLE,open,
9.658,117.85,3082.91,991.93,4.5,IDLE,open,
9.709,121.44,3087.78,993.86,4.9,IDLE,open,
9.753,114.12,3084.53,1004.01,3.3,IDLE,open,
9.799,134.47,3083.02,1000.91,4.5,IDLE,open,
9.846,131.37,3083.47,1002.30,4.6,IDLE,open,
9.892,133.25,3098.86,1005.66,5.6,IDLE,open,
9.941,127.30,3110.87,1010.29,4.6,IDLE,open,
9.986,120.61,3118.50,1017.77,4.2,IDLE,open,
10.036,122.70,3145.35,1037.36,5.3,IDLE,open,
10.078,110.69,3153.29,1037.32,5.5,IDLE,open,
10.124,118.22,3154.64,1037.35,5.8,IDLE,open,
10.170,112.50,3160.83,1033.03,6.4,IDLE,open,
10.218,112.67,3195.94,1050.10,5.7,IDLE,open,
10.264,107.29,3200.68,1055.74,5.0,IDLE,open,
10.311,110.93,3206.24,1067.24,5.3,IDLE,open,
10.362,107.12,3206.86,1062.22,6.6,IDLE,open,
10.413,108.75,3215.88,1062.24,5.2,IDLE,open,
10.461,97.09,3211.82,1069.68,2.6,IDLE,open,
10.503,94.40,3203.75,1077.64,2.1,IDLE,open,
10.547,96.77,3209.69,1083.68,3.5,IDLE,open,
10.593,84.75,3203.65,1074.33,3.6,IDLE,open,
10.641,91.81,3197.00,1085.48,1.4,IDLE,open,
10.691,80.29,3197.54,1083.16,3.3,IDLE,open,
10.733,85.15,3192.76,1104.68,3.8,IDLE,open,
10.779,76.32,3195.29,1102.93,2.5,IDLE,open,
10.827,83.98,3195.27,1134.62,2.0,IDLE,open,
10.875,78.06,3199.72,1149.54,2.1,IDLE,open,
10.924,86.11,3201.90,1151.15,2.1,IDLE,open,
10.969,79.26,3203.12,1153.89,2.6,IDLE,open,
11.019,79.39,3208.66,1155.01,2.3,IDLE,open,
11.062,79.42,3208.59,1153.75,2.3,IDLE,open,
11.109,67.06,3207.22,1150.61,2.7,IDLE,open,
11.159,67.94,3206.71,1148.71,3.1,IDLE,open,
11.203,58.18,3208.12,1137.64,4.6,IDLE,open,
11.252,74.01,3207.57,1135.09,3.9,IDLE,open,
11.296,68.21,3198.68,1124.53,3.9,IDLE,open,
11.346,70.96,3194.96,1120.93,3.6,IDLE,open,
11.390,92.47,3196.14,1119.99,4.1,IDLE,open,
11.437,98.08,3203.30,1119.36,4.3,IDLE,open,
11.485,109.95,3203.75,1119.59,4.2,IDLE,open,
11.531,110.58,3202.26,1116.53,4.4,IDLE,open,
11.578,117.08,3202.51,1113.14,3.9,IDLE,open,
11.623,110.98,3207.62,1108.10,5.4,IDLE,open,
11.674,112.76,3208.88,1104.54,5.7,IDLE,open,
11.717,103.82,3210.20,1103.83,5.8,IDLE,open,
11.806,95.34,3197.05,1089.91,3.7,IDLE,open,
11.871,108.72,3209.87,1103.26,4.8,IDLE,open,
11.920,92.11,3206.12,1103.20,3.7,IDLE,open,
12.038,97.67,3198.50,1107.57,2.3,IDLE,open,
