t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
3.633,45971.56,39335.31,42233.63,889.0,PULSE,open,
3.697,46846.62,38765.49,41663.95,878.4,PULSE,open,
3.756,46469.25,38244.81,41143.57,865.9,PULSE,open,
3.805,47699.20,37860.04,40758.45,858.9,PULSE,open,
3.838,47569.10,37565.88,40464.82,856.1,PULSE,open,
3.896,48276.07,37065.76,39965.92,844.5,PULSE,open,
3.944,48314.39,36699.28,39599.05,839.8,PULSE,open,
3.994,49126.47,36250.27,39150.11,828.9,PULSE,open,
4.042,49269.48,35889.47,38789.49,821.3,PULSE,open,
4.086,48815.22,35529.07,38429.18,814.0,PULSE,open,
4.134,48320.79,35136.38,38036.80,808.1,PULSE,open,
4.179,47880.23,34784.22,37684.94,799.9,PULSE,open,
4.228,47458.90,34441.72,37343.64,798.9,PULSE,open,
4.274,47015.46,34098.55,36999.52,791.6,PULSE,open,
4.323,46558.50,33724.85,36625.54,782.6,PULSE,open,
4.382,45989.03,33279.88,36180.91,773.5,PULSE,open,
4.432,45530.70,32910.40,35813.60,764.5,PULSE,open,
4.491,44974.31,32471.92,35374.57,754.9,PULSE,open,
4.541,44528.61,32113.39,35016.04,746.6,PULSE,open,
4.573,44203.45,31860.97,34763.84,742.7,PULSE,open,
4.633,43673.82,31433.71,34336.74,730.5,PULSE,open,
4.697,43101.92,30976.07,33880.55,721.3,PULSE,open,
4.726,42884.42,30798.85,33701.94,719.1,PULSE,open,
4.789,42310.43,30339.54,33241.74,703.2,PULSE,open,
4.833,41926.46,30022.92,32927.29,695.0,PULSE,open,
4.879,41532.98,29710.61,32614.91,690.2,PULSE,open,
4.926,41115.19,29361.59,32264.93,681.8,PULSE,open,
4.977,40690.15,29018.28,31921.51,676.1,PULSE,open,
5.021,40320.26,28710.31,31613.99,668.5,PULSE,open,
5.066,39940.89,28406.06,31310.07,661.9,PULSE,open,
5.115,39534.26,28067.21,30971.90,654.2,PULSE,open,
5.148,39249.51,27832.97,30737.55,649.9,PULSE,open,
5.208,38799.68,27467.77,30371.90,641.5,PULSE,open,
5.255,38402.29,27135.06,30039.73,632.0,PULSE,open,
5.304,38003.68,26810.45,29715.37,627.7,PULSE,open,
5.347,37650.89,26522.38,29427.47,620.6,PULSE,open,
5.394,37298.87,26235.96,29142.22,616.0,PULSE,open,
5.444,36916.05,25920.62,28826.20,606.5,PULSE,open,
5.490,36570.39,25639.48,28545.06,603.2,PULSE,open,
5.537,36231.55,25363.49,28269.47,597.5,PULSE,open,
5.583,35858.19,25063.23,27969.23,594.0,PULSE,open,
5.629,35520.09,24788.38,27693.19,584.2,PULSE,open,
5.677,35155.21,24490.58,27395.99,581.8,PULSE,open,
5.721,34857.83,24253.53,27160.46,577.0,PULSE,open,
5.771,34461.51,23929.36,26838.30,570.1,PULSE,open,
5.816,34135.47,23611.47,26579.52,565.7,PULSE,open,
5.866,33820.59,23243.27,26318.72,560.8,PULSE,open,
5.909,33502.81,22925.91,26062.79,556.3,PULSE,open,
5.958,33157.97,22533.28,25778.13,550.8,PULSE,open,
6.005,32814.29,22181.13,25496.80,545.5,PULSE,open,
6.049,32539.26,21886.61,25273.35,541.0,PULSE,open,
6.099,32205.74,21521.08,24996.30,534.2,PULSE,open,
6.142,31901.72,21265.46,24749.53,529.6,PULSE,open,
6.191,31574.15,20954.12,24480.16,526.8,PULSE,open,
6.236,31280.11,20762.71,24239.82,525.8,PULSE,open,
6.285,30959.53,20434.50,23971.43,520.7,PULSE,open,
6.333,30666.85,20188.82,23734.46,517.7,PULSE,open,
6.377,30387.26,19910.49,23499.69,510.0,PULSE,open,
6.425,30071.80,19642.37,23240.27,505.4,PULSE,open,
6.461,29852.68,19519.01,23064.60,505.1,PULSE,open,
6.519,29484.93,19191.13,22762.64,498.2,PULSE,open,
6.566,29208.66,18966.57,22537.25,492.6,PULSE,open,
6.613,28915.35,18730.26,22290.10,486.9,PULSE,open,
6.660,28636.74,18526.40,22070.07,482.3,PULSE,open,
6.705,28380.11,18359.86,21854.59,479.2,PULSE,open,
6.753,28078.72,18162.66,21616.65,475.4,PULSE,open,
6.798,27821.81,17992.25,21409.36,471.4,PULSE,open,
6.845,27527.94,17806.14,21182.42,465.6,PULSE,open,
6.891,27276.64,17645.71,20979.48,461.4,PULSE,open,
6.940,26980.86,17468.98,20755.36,454.6,PULSE,open,
6.987,26735.02,17321.27,20554.49,451.4,PULSE,open,
7.031,26477.86,17182.65,20359.14,448.3,PULSE,open,
7.081,26227.75,17038.06,20166.10,444.6,PULSE,open,
7.126,25960.43,16869.76,19953.46,440.8,PULSE,open,
7.174,25703.30,16701.79,19763.23,435.2,PULSE,open,
7.219,25448.92,16548.47,19557.85,432.9,PULSE,open,
7.268,25199.25,16401.12,19376.70,429.9,PULSE,open,
7.315,24968.21,16241.33,19196.29,425.4,PULSE,open,
7.407,24480.17,15934.90,18820.13,416.1,PULSE,open,
7.451,24240.71,15796.12,18648.59,414.5,PULSE,open,
7.500,23999.07,15632.09,18456.84,409.5,PULSE,open,
7.546,23769.51,15426.30,18285.23,405.4,PULSE,open,
7.594,23523.00,15212.36,18094.46,401.8,PULSE,open,
7.634,23335.11,15060.18,17947.40,398.7,PULSE,open,
7.686,23078.06,14824.68,17760.85,393.6,PULSE,open,
7.735,22853.06,14626.03,17576.63,390.2,PULSE,open,
7.774,22649.87,14480.76,17431.59,389.3,PULSE,open,
7.828,22401.90,14230.63,17232.21,381.3,PULSE,open,
7.868,22205.99,14081.72,17085.57,378.7,PULSE,open,
7.922,21957.65,13900.81,16888.75,374.4,PULSE,open,
7.969,21740.30,13709.62,16725.48,368.8,PULSE,open,
8.013,21537.40,13578.43,16566.09,365.6,PULSE,open,
8.060,21311.77,13437.54,16392.03,363.8,PULSE,open,
8.106,21108.53,13314.31,16236.68,362.3,PULSE,open,
8.154,20890.33,13181.09,16070.37,359.3,PULSE,open,
8.195,20701.30,13023.59,15932.39,354.9,PULSE,open,
8.248,20505.52,12916.72,15763.35,353.2,PULSE,open,
8.295,20287.64,12750.89,15609.11,349.0,PULSE,open,
8.341,20087.23,12631.33,15440.34,347.7,PULSE,open,
8.388,19860.13,12474.41,15275.74,343.2,PULSE,open,
8.438,19677.85,12327.23,15126.60,338.6,PULSE,open,
8.483,19461.42,12165.66,14959.11,333.8,PULSE,open,
8.524,19300.26,12061.68,14828.37,333.3,PULSE,open,
8.577,19093.54,11915.57,14666.85,329.8,PULSE,open,
8.625,18888.58,11771.15,14508.66,327.1,PULSE,open,
8.670,18713.66,11640.95,14365.99,322.7,PULSE,open,
8.717,18521.47,11514.55,14223.92,319.8,PULSE,open,
8.758,18360.93,11410.49,14082.90,316.2,PULSE,open,
8.810,18126.87,11265.00,13909.89,313.0,PULSE,open,
8.853,17989.56,11174.43,13787.18,310.8,PULSE,open,
8.904,17792.91,11066.85,13635.94,308.0,PULSE,open,
8.951,17613.89,10960.58,13488.45,305.7,PULSE,open,
8.995,17443.28,10872.01,13357.69,304.0,PULSE,open,
9.044,17281.89,10786.59,13227.01,302.1,PULSE,open,
9.090,17102.01,10679.20,13082.04,298.5,PULSE,open,
9.139,16922.76,10570.41,12937.17,294.3,PULSE,open,
9.181,16787.97,10490.90,12824.29,291.4,PULSE,open,
9.234,16603.85,10397.17,12683.78,290.9,PULSE,open,
9.274,16461.94,10312.06,12559.98,290.5,PULSE,open,
9.327,16280.49,10165.99,12421.94,285.5,PULSE,open,
9.375,16124.14,9991.16,12282.93,281.3,PULSE,open,
9.414,15978.97,9869.49,12173.92,277.0,PULSE,open,
9.470,15808.08,9747.30,12024.67,275.9,PULSE,open,
9.512,15672.63,9648.89,11917.59,274.4,PULSE,open,
9.566,15498.28,9517.10,11772.10,271.0,PULSE,open,
9.604,15369.99,9431.52,11667.26,269.4,PULSE,open,
9.657,15192.24,9301.45,11524.86,266.5,PULSE,open,
9.697,15072.56,9211.43,11422.59,264.7,PULSE,open,
9.751,14910.17,9092.98,11293.85,260.2,PULSE,open,
9.801,14761.62,9003.90,11166.09,259.0,PULSE,open,
9.840,14630.81,8913.36,11066.60,255.7,PULSE,open,
9.895,14472.16,8818.35,10931.18,253.3,PULSE,open,
9.934,14342.07,8755.65,10834.08,251.1,PULSE,open,
9.985,14206.27,8691.16,10716.86,249.9,PULSE,open,
10.024,14065.17,8626.01,10612.46,247.4,PULSE,open,
10.079,13921.29,8530.04,10492.94,244.1,PULSE,open,
10.121,13790.62,8478.75,10386.68,242.6,PULSE,open,
10.174,13647.55,8407.47,10269.32,241.0,PULSE,open,
10.211,13536.12,8340.54,10176.25,236.2,PULSE,open,
10.271,13362.81,8275.01,10038.80,236.2,PULSE,open,
10.309,13250.88,8224.38,9948.91,233.9,PULSE,open,
10.363,13107.67,8151.78,9834.16,230.5,PULSE,open,
10.403,12986.05,8095.25,9733.50,229.6,PULSE,open,
10.457,12841.59,8023.76,9619.90,225.5,PULSE,open,
10.498,12722.73,7959.02,9521.70,221.0,PULSE,open,
10.551,12577.82,7886.01,9409.94,219.4,PULSE,open,
10.590,12474.14,7809.19,9319.45,216.8,PULSE,open,
10.642,12323.41,7715.83,9199.34,215.6,PULSE,open,
10.693,12210.97,7653.28,9105.30,215.6,PULSE,open,
10.734,12086.34,7565.54,9010.24,214.2,PULSE,open,
10.785,11961.96,7488.44,8877.60,211.3,PULSE,open,
10.825,11859.99,7436.49,8779.59,209.2,PULSE,open,
10.878,11715.30,7362.77,8665.65,209.8,PULSE,open,
10.916,11620.45,7310.08,8569.57,209.9,PULSE,open,
10.971,11479.05,7239.31,8420.74,206.5,PULSE,open,
11.011,11386.88,7181.82,8279.34,203.4,PULSE,open,
11.065,11259.63,7120.48,8161.96,200.3,PULSE,open,
11.105,11156.63,7064.69,8063.93,199.0,PULSE,open,
11.157,11030.90,7017.38,7956.44,198.1,PULSE,open,
11.195,10940.61,6981.46,7884.54,197.0,PULSE,open,
11.253,10808.81,6906.25,7765.62,195.6,PULSE,open,
11.290,10716.82,6837.17,7670.71,192.8,PULSE,open,
11.347,10591.06,6759.55,7573.19,191.8,PULSE,open,
11.389,10483.46,6678.65,7458.13,188.3,PULSE,open,
11.441,10376.56,6598.09,7359.03,184.5,PULSE,open,
11.492,10267.37,6532.74,7274.94,183.0,PULSE,open,
11.540,10152.26,6479.41,7206.60,182.9,PULSE,open,
11.591,10033.88,6430.44,7136.53,180.8,PULSE,open,
11.627,9962.16,6360.26,7047.31,179.3,PULSE,open,
11.675,9848.62,6293.39,6960.81,175.5,PULSE,open,
11.722,9754.38,6248.73,6906.01,175.9,PULSE,open,
11.767,9646.77,6201.19,6847.57,174.2,PULSE,open,
11.812,9556.16,6130.06,6764.72,172.8,PULSE,open,
11.857,9454.79,6089.68,6721.18,171.5,PULSE,open,
11.901,9368.58,6048.25,6665.87,170.5,PULSE,open,
11.950,9263.42,5997.58,6606.69,168.7,PULSE,open,
11.995,9182.19,5924.44,6525.75,163.8,PULSE,open,
12.040,9084.27,5889.00,6489.45,163.8,PULSE,open,
12.093,8984.26,5843.95,6441.90,162.1,PULSE,open,
12.135,8909.31,5817.77,6415.14,162.3,PULSE,open,
12.188,8795.54,5754.09,6336.04,157.6,PULSE,open,
12.234,8711.55,5718.50,6277.52,156.8,PULSE,open,
12.275,8616.13,5692.69,6231.07,156.9,PULSE,open,
12.329,8532.87,5661.14,6172.49,156.4,PULSE,open,
12.434,8320.08,5576.72,6032.72,152.9,PULSE,open,
12.466,8266.11,5561.96,5992.17,151.3,PULSE,open,
12.510,8183.02,5539.31,5933.41,150.5,PULSE,open,
12.557,8103.39,5516.51,5871.26,150.2,PULSE,open,
12.608,8010.07,5504.52,5808.05,152.6,PULSE,open,
12.650,7938.16,5487.12,5768.34,153.6,PULSE,open,
12.704,7845.06,5447.88,5691.21,147.8,PULSE,open,
12.746,7778.25,5426.34,5642.37,144.9,PULSE,open,
12.792,7685.30,5395.06,5574.66,142.8,PULSE,open,
12.842,7610.04,5371.08,5514.57,143.3,PULSE,open,
12.886,7522.54,5340.32,5457.70,142.2,PULSE,open,
12.932,7462.65,5304.95,5397.38,142.0,PULSE,open,
12.981,7370.79,5264.36,5339.61,138.9,PULSE,open,
13.030,7306.68,5240.45,5289.51,141.1,PULSE,open,
13.070,7233.02,5217.44,5237.09,140.0,PULSE,open,
13.121,7157.41,5189.91,5181.60,141.1,PULSE,open,
13.170,7089.84,5160.75,5138.97,143.2,PULSE,open,
13.212,7032.40,5137.39,5103.27,149.2,PULSE,open,
13.262,6966.34,5118.39,5065.35,156.5,PULSE,open,
13.309,6910.14,5116.70,5041.32,161.8,PULSE,open,
13.359,6858.43,5116.83,5018.55,168.7,PULSE,open,
13.402,6805.72,5126.47,5012.91,177.2,PULSE,open,
13.448,6779.53,5154.76,5023.25,185.4,PULSE,open,
13.501,6729.71,5191.07,5035.20,192.5,PULSE,open,
13.544,6708.00,5230.76,5049.75,195.9,PULSE,open,
13.588,6664.58,5276.38,5064.53,197.9,PULSE,open,
13.637,6634.73,5299.69,5073.09,198.1,PULSE,open,
13.684,6599.42,5304.07,5100.56,197.6,PULSE,open,
13.731,6566.00,5272.69,5124.71,192.4,PULSE,open,
13.776,6525.00,5125.80,5132.00,183.7,PULSE,open,
13.824,6484.63,4995.13,5133.73,174.0,PULSE,open,
13.869,6438.61,4898.78,5126.39,167.1,PULSE,open,
13.916,6386.52,4744.17,5109.45,154.6,PULSE,open,
13.964,6343.33,4628.07,5090.13,146.4,PULSE,open,
14.011,6270.12,4491.62,5061.93,135.8,PULSE,open,
14.056,6230.51,4394.52,4845.58,127.3,PULSE,open,
14.102,6155.11,4293.96,4622.52,118.7,PULSE,open,
14.150,6097.30,4155.59,4357.63,107.2,PULSE,open,
14.197,6022.01,4016.28,4135.56,97.0,PULSE,open,
14.244,5953.07,3929.68,3982.98,90.9,PULSE,open,
14.293,5868.69,3793.48,3751.89,80.2,PULSE,open,
14.342,5797.43,3712.66,3611.84,73.3,PULSE,open,
14.387,5721.99,3669.02,3496.54,66.0,PULSE,open,
14.433,5546.27,3656.85,3406.95,61.5,PULSE,open,
14.482,5288.88,3587.79,3293.59,55.0,PULSE,open,
14.527,5093.46,3528.51,3217.54,49.5,PULSE,open,
14.577,4965.92,3489.33,3177.52,46.3,PULSE,open,
14.619,4804.25,3453.76,3119.66,42.9,PULSE,open,
14.671,4738.64,3439.36,3101.52,42.3,PULSE,open,
14.717,4655.99,3428.24,3093.66,42.5,PULSE,open,
14.762,4581.91,3421.89,3093.05,41.9,PULSE,open,
14.811,4501.38,3415.84,3080.41,41.5,PULSE,open,
14.855,4383.53,3422.13,3050.94,38.7,PULSE,open,
14.899,4228.92,3419.85,3025.92,36.1,PULSE,open,
14.950,4119.65,3421.30,3013.21,31.9,PULSE,open,
14.993,4009.83,3433.01,3012.34,31.1,PULSE,open,
15.045,3942.06,3437.44,3017.70,30.1,PULSE,open,
15.093,3857.52,3470.62,3014.25,29.8,PULSE,open,
15.139,3798.12,3478.45,3037.69,30.4,PULSE,open,
15.181,3754.13,3529.51,3093.92,33.3,PULSE,open,
15.231,3695.46,3641.76,3052.74,33.2,PULSE,open,
15.275,3644.96,3699.41,3006.49,36.9,PULSE,open,
15.328,3563.54,3817.20,2948.61,35.7,PULSE,open,
15.374,3533.80,3918.63,2876.75,37.0,PULSE,open,
15.415,3461.68,3987.94,2810.66,37.2,PULSE,open,
15.468,3427.32,3922.56,2714.01,38.9,PULSE,open,
15.513,3361.03,3842.59,2621.17,42.9,PULSE,open,
15.557,3340.16,3774.89,2525.01,46.4,PULSE,open,
15.609,3260.51,3698.40,2400.10,47.4,PULSE,open,
15.650,3232.28,3629.70,2305.53,48.7,PULSE,open,
15.702,3196.75,3546.92,2165.74,49.3,PULSE,open,
15.745,3160.44,3479.29,2051.13,51.4,PULSE,open,
15.795,3117.21,3398.62,1928.73,54.5,PULSE,open,
15.838,3072.63,3336.87,1826.68,57.5,PULSE,open,
15.887,3054.65,3279.31,1723.34,59.6,PULSE,open,
15.936,2997.86,3227.02,1633.17,61.6,PULSE,open,
15.977,2989.51,3186.89,1571.05,63.3,PULSE,open,
16.030,2946.21,3140.07,1503.79,64.9,PULSE,open,
16.072,2933.64,3102.00,1440.25,67.1,PULSE,open,
16.123,2885.39,3070.76,1382.08,70.8,PULSE,open,
16.168,2883.62,3050.87,1347.87,72.0,PULSE,open,
16.212,2849.45,3029.16,1306.55,71.3,PULSE,open,
16.264,2819.64,3001.18,1266.00,69.9,PULSE,open,
16.305,2806.47,2989.34,1238.49,69.8,PULSE,open,
16.359,2777.71,2974.19,1211.46,72.1,PULSE,open,
16.400,2762.83,2946.47,1192.82,72.8,PULSE,open,
16.452,2724.60,2919.44,1175.79,72.9,PULSE,open,
16.497,2728.29,2898.09,1167.60,74.5,PULSE,open,
16.541,2684.91,2878.26,1159.75,71.5,PULSE,open,
16.592,2685.12,2865.67,1155.15,73.4,PULSE,open,
16.639,2644.68,2844.59,1148.60,71.3,PULSE,open,
16.681,2640.03,2829.47,1142.93,70.6,PULSE,open,
16.731,2603.73,2813.96,1137.70,70.3,PULSE,open,
16.779,2598.80,2797.78,1129.59,71.7,PULSE,open,
16.821,2581.31,2788.59,1125.00,73.3,PULSE,open,
16.870,2561.39,2777.26,1121.41,72.2,PULSE,open,
16.917,2550.01,2769.83,1118.29,70.6,PULSE,open,
16.966,2521.66,2770.94,1119.29,70.2,PULSE,open,
17.011,2518.62,2773.06,1122.55,68.3,PULSE,open,
17.057,2478.97,2776.33,1107.19,68.1,PULSE,open,
17.106,2493.59,2778.59,1129.28,68.1,PULSE,open,
17.151,2449.50,2784.74,1156.56,66.3,PULSE,open,
17.197,2445.57,2784.93,1120.36,64.4,PULSE,open,
17.246,2411.24,2800.16,1174.15,63.9,PULSE,open,
17.293,2390.33,2799.37,1157.45,63.2,PULSE,open,
17.339,2358.68,2804.66,1159.58,63.2,PULSE,open,
17.438,2278.22,2818.81,1199.19,61.7,PULSE,open,
17.479,2238.54,2839.67,1253.73,61.6,PULSE,open,
17.525,2189.28,2866.70,1293.36,58.9,PULSE,open,
17.570,2130.13,2881.53,1304.86,60.6,PULSE,open,
17.619,2002.87,2888.01,1289.44,57.6,PULSE,open,
17.667,1931.98,2897.86,1300.54,56.5,PULSE,open,
17.714,1851.67,2910.28,1319.38,57.4,PULSE,open,
17.760,1762.68,2941.55,1367.01,55.3,PULSE,open,
17.806,1684.92,2978.06,1417.86,55.8,PULSE,open,
17.854,1609.86,3017.87,1435.16,55.3,PULSE,open,
17.899,1537.73,3030.79,1452.46,55.0,PULSE,open,
17.947,1465.37,3063.43,1494.14,54.1,PULSE,open,
17.996,1430.12,3073.35,1502.50,55.3,PULSE,open,
18.040,1346.61,3081.08,1528.14,54.4,PULSE,open,
18.089,1301.83,3091.97,1559.53,53.5,PULSE,open,
18.135,1240.11,3091.26,1560.77,52.3,PULSE,open,
18.184,1221.91,3093.92,1561.17,53.2,PULSE,open,
18.229,1182.69,3092.91,1555.62,53.3,PULSE,open,
18.276,1108.40,3094.32,1544.90,51.7,PULSE,open,
18.324,1101.81,3099.01,1543.82,51.3,PULSE,open,
18.373,1066.45,3098.73,1535.20,50.5,PULSE,open,
18.421,1033.53,3090.28,1525.60,50.4,PULSE,open,
18.467,983.00,3084.26,1510.81,49.1,PULSE,open,
18.517,995.52,3073.96,1500.16,49.3,PULSE,open,
18.567,963.24,3068.43,1487.67,50.3,PULSE,open,
18.615,951.03,3060.74,1478.11,49.6,PULSE,open,
18.653,950.29,3053.31,1460.67,47.7,PULSE,open,
18.700,934.24,3047.54,1445.91,49.4,PULSE,open,
18.746,910.65,3040.16,1434.53,49.6,PULSE,open,
18.793,906.32,3030.38,1414.45,48.3,PULSE,open,
18.841,898.74,3014.31,1398.15,47.4,PULSE,open,
18.888,880.65,2996.27,1375.94,46.0,PULSE,open,
18.935,884.83,2981.68,1360.12,46.7,PULSE,open,
18.980,859.64,2969.59,1339.04,46.2,PULSE,open,
19.027,862.18,2957.35,1321.08,45.7,PULSE,open,
19.072,868.09,2944.84,1312.77,45.8,PULSE,open,
19.130,870.86,2931.01,1295.47,45.7,PULSE,open,
19.177,807.97,2917.21,1275.62,43.6,PULSE,open,
19.226,835.69,2909.72,1262.08,41.9,PULSE,open,
19.273,859.63,2901.46,1244.74,42.6,PULSE,open,
19.319,789.75,2886.04,1225.84,40.6,PULSE,open,
19.365,815.17,2875.80,1207.62,40.0,PULSE,open,
19.413,807.46,2866.73,1189.07,40.5,PULSE,open,
19.456,824.28,2857.63,1172.36,40.0,PULSE,open,
19.500,879.94,2845.30,1158.06,41.2,PULSE,open,
19.544,903.97,2837.59,1146.14,41.8,PULSE,open,
19.591,906.57,2830.47,1135.90,39.2,PULSE,open,
19.638,907.51,2827.22,1119.42,39.2,PULSE,open,
19.681,879.20,2819.79,1101.26,38.3,PULSE,open,
19.742,919.89,2815.32,1091.35,38.8,PULSE,open,
19.787,963.69,2809.47,1081.63,38.8,PULSE,open,
19.822,984.84,2805.71,1074.86,38.8,PULSE,open,
19.882,1014.36,2805.38,1067.41,39.4,PULSE,open,
19.925,1027.75,2786.55,1061.12,39.5,PULSE,open,
19.970,1090.53,2791.35,1056.71,39.6,PULSE,open,
20.014,1079.49,2783.72,1050.01,39.2,PULSE,open,
20.057,1019.47,2782.88,1017.08,36.9,PULSE,open,
20.113,1069.68,2778.94,1019.17,39.4,PULSE,open,
20.156,1034.66,2774.06,1014.83,40.7,PULSE,open,
20.199,1075.70,2771.48,1017.99,40.0,PULSE,open,
20.254,1055.95,2772.85,1014.45,41.0,PULSE,open,
20.296,1058.55,2757.88,1012.79,41.3,PULSE,open,
20.343,1057.76,2758.83,998.53,38.3,PULSE,open,
20.388,1022.28,2765.85,1006.54,40.8,PULSE,open,
20.430,1054.79,2757.31,1006.35,40.2,PULSE,open,
20.489,1008.58,2768.02,986.70,40.7,PULSE,open,
20.533,1032.07,2758.73,977.98,38.3,PULSE,open,
20.577,954.76,2757.11,945.18,35.1,PULSE,open,
20.629,986.67,2752.59,937.26,35.3,PULSE,open,
20.675,941.94,2777.25,930.69,35.5,PULSE,open,
20.719,938.08,2763.14,921.93,35.5,PULSE,open,
20.763,924.33,2769.66,905.31,34.6,PULSE,open,
20.817,830.94,2773.43,878.67,31.3,PULSE,open,
20.859,811.89,2771.49,867.73,29.9,PULSE,open,
20.901,806.84,2768.09,870.02,31.3,PULSE,open,
20.957,764.83,2759.55,852.87,28.9,PULSE,open,
21.000,742.87,2760.25,851.14,28.0,PULSE,open,
21.041,735.45,2755.23,838.47,27.4,PULSE,open,
21.097,733.87,2754.35,829.53,27.7,PULSE,open,
21.140,702.60,2756.08,820.27,27.3,PULSE,open,
21.183,671.08,2755.49,807.46,25.2,PULSE,open,
21.240,691.04,2757.13,803.41,26.4,PULSE,open,
21.280,622.35,2752.21,788.34,23.5,REFRACTORY,open,open
21.323,615.40,2758.49,785.44,23.4,REFRACTORY,open,
21.380,599.86,2766.68,770.55,22.2,REFRACTORY,open,
21.422,544.58,2774.67,772.21,19.9,REFRACTORY,open,
21.464,561.61,2777.04,771.02,19.0,REFRACTORY,open,
21.518,527.24,2788.20,771.86,18.1,REFRACTORY,open,
21.561,543.66,2781.62,759.53,18.6,REFRACTORY,open,
21.606,520.69,2782.42,751.67,18.5,REFRACTORY,open,
