t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
3.871,602.79,2538.82,1185.69,66.7,REFRACTORY,open,
3.921,634.68,2589.96,1210.93,68.6,REFRACTORY,open,
3.964,649.32,2633.82,1234.63,69.8,REFRACTORY,open,
4.012,675.70,2664.78,1259.24,73.3,REFRACTORY,open,
4.060,701.58,2696.56,1283.69,72.9,REFRACTORY,open,
4.106,728.71,2749.56,1304.43,75.0,REFRACTORY,open,
4.155,760.05,2801.49,1321.79,74.8,REFRACTORY,open,
4.200,778.89,2845.25,1334.58,75.1,REFRACTORY,open,
4.249,815.94,2882.84,1340.44,73.3,REFRACTORY,open,
4.295,830.50,2881.61,1339.57,73.4,REFRACTORY,open,
4.340,862.11,2885.87,1347.36,70.8,REFRACTORY,open,
4.388,874.02,2925.80,1361.34,70.3,REFRACTORY,open,
4.433,905.54,3013.48,1381.52,67.2,REFRACTORY,open,
4.481,918.26,3155.79,1486.83,65.1,REFRACTORY,open,
4.527,946.49,3170.78,1612.59,62.2,REFRACTORY,open,
4.576,955.00,3149.07,1615.15,62.7,REFRACTORY,open,
4.622,988.79,3102.48,1541.62,58.0,REFRACTORY,open,
4.666,987.41,3063.65,1503.02,57.7,REFRACTORY,open,
4.729,1025.87,3001.27,1413.85,53.4,REFRACTORY,open,
4.774,1021.27,2947.89,1346.40,50.7,REFRACTORY,open,
4.821,1049.11,2898.77,1281.53,49.2,REFRACTORY,open,
4.866,1046.83,2837.01,1196.12,45.8,REFRACTORY,open,
4.912,1060.76,2775.26,1131.10,42.0,REFRACTORY,open,
4.961,1070.38,2715.63,1076.39,39.3,REFRACTORY,open,
5.007,1072.61,2655.45,1011.90,33.6,REFRACTORY,open,
5.056,1081.75,2598.14,976.39,30.4,REFRACTORY,open,
5.102,1083.87,2546.48,952.60,27.8,REFRACTORY,open,
5.149,1083.10,2494.64,943.17,24.8,REFRACTORY,open,
5.197,1088.91,2468.89,937.37,23.7,REFRACTORY,open,
5.230,1111.67,2460.95,980.44,20.9,REFRACTORY,open,
5.290,1078.40,2429.55,1067.74,17.1,REFRACTORY,open,
5.339,1090.77,2435.90,1068.94,13.9,REFRACTORY,open,
5.385,1057.22,2438.27,1065.88,13.0,REFRACTORY,open,
5.431,1066.69,2446.09,1070.61,9.1,REFRACTORY,open,
5.478,1046.76,2475.66,1077.29,6.3,IDLE,open,
5.523,1046.26,2534.32,1086.40,5.2,IDLE,open,
5.572,1051.42,2682.52,1128.11,3.3,IDLE,open,
5.617,1046.74,2861.72,1261.04,2.6,IDLE,open,
5.666,1052.28,3028.09,1394.23,1.8,IDLE,open,
5.710,1048.83,3115.41,1469.27,4.0,IDLE,open,
5.757,1055.48,3220.05,1561.74,6.4,IDLE,open,
5.807,1056.43,3253.08,1597.17,6.4,IDLE,open,
5.850,1076.44,3269.49,1615.13,9.2,IDLE,open,
5.897,1052.51,3305.07,1667.79,10.1,IDLE,open,
5.944,1078.10,3316.03,1681.78,11.2,IDLE,open,
5.993,1061.61,3348.97,1683.41,15.5,IDLE,open,
6.038,1081.36,3333.31,1680.84,15.6,IDLE,open,
6.085,1086.54,3320.09,1671.69,16.3,IDLE,open,
6.133,1076.81,3302.79,1662.62,13.8,IDLE,open,
6.178,1097.47,3286.73,1652.48,12.5,IDLE,open,
6.226,1088.11,3262.75,1637.92,13.9,IDLE,open,
6.272,1098.47,3246.49,1629.47,12.1,IDLE,open,
6.321,1085.46,3225.34,1618.28,12.0,IDLE,open,
6.368,1129.96,3206.45,1607.68,10.4,IDLE,open,
6.413,1111.27,3186.88,1575.30,8.9,IDLE,open,
6.460,1126.50,3166.54,1552.87,10.1,IDLE,open,
6.506,1096.84,3150.99,1540.45,9.7,IDLE,open,
6.555,1103.92,3140.33,1532.86,9.2,IDLE,open,
6.600,1060.32,3125.00,1517.46,7.0,IDLE,open,
6.648,1049.71,3110.72,1507.25,6.4,IDLE,open,
6.697,1020.38,3095.79,1500.15,4.4,IDLE,open,
6.741,993.46,3082.82,1500.27,2.2,IDLE,open,
6.790,957.81,3069.87,1496.89,3.4,IDLE,open,
6.834,931.26,3059.21,1498.50,3.3,IDLE,open,
6.884,909.42,3049.82,1499.09,3.2,IDLE,open,
6.929,870.41,3041.12,1506.83,1.7,IDLE,open,
6.976,859.77,3030.19,1513.70,2.0,IDLE,open,
7.025,811.27,3026.00,1532.68,2.6,IDLE,open,
7.119,767.58,3028.30,1579.59,2.8,IDLE,open,
7.163,769.38,3032.12,1599.51,3.0,IDLE,open,
7.212,743.40,3091.18,1644.38,4.0,IDLE,open,
7.257,736.80,3155.37,1672.98,4.3,IDLE,open,
7.306,721.19,3149.23,1713.63,5.9,IDLE,open,
7.353,728.05,3147.76,1729.43,3.6,IDLE,open,
7.398,726.32,3146.51,1763.44,3.7,IDLE,open,
7.447,760.03,3142.17,1772.19,3.1,IDLE,open,
7.492,793.86,3140.79,1774.76,5.8,IDLE,open,
7.541,802.58,3137.63,1771.34,3.2,IDLE,open,
7.577,787.82,3124.84,1761.29,3.4,IDLE,open,
7.631,790.55,3117.79,1758.83,4.8,IDLE,open,
7.680,767.64,3114.31,1750.99,7.1,IDLE,open,
7.715,764.02,3147.71,1758.60,5.0,IDLE,open,
7.776,737.65,3129.42,1747.08,3.0,IDLE,open,
7.811,725.19,3151.44,1759.76,1.7,IDLE,open,
7.866,701.16,3161.79,1758.73,3.5,IDLE,open,
7.903,682.73,3155.76,1761.73,2.8,IDLE,open,
7.961,659.39,3180.20,1768.01,3.0,IDLE,open,
8.009,632.46,3181.51,1776.15,2.6,IDLE,open,
8.053,616.32,3181.14,1784.41,1.9,IDLE,open,
8.090,586.95,3221.60,1814.08,2.7,IDLE,open,
8.146,568.37,3251.81,1827.50,1.9,IDLE,open,
8.194,530.65,3272.66,1838.11,1.5,IDLE,open,
8.231,521.82,3244.42,1839.96,2.4,IDLE,open,
8.289,476.28,3318.33,1867.43,1.9,IDLE,open,
8.324,467.06,3324.70,1890.33,1.7,IDLE,open,
8.381,433.22,3388.71,1901.12,2.3,IDLE,open,
8.430,413.65,3394.30,1907.69,2.0,IDLE,open,
8.466,393.45,3387.99,1912.45,2.9,IDLE,open,
8.524,366.44,3433.69,1921.28,2.3,IDLE,open,
8.560,356.50,3474.58,1926.35,2.4,IDLE,open,
8.618,320.45,3477.95,1929.66,3.7,IDLE,open,
8.654,313.81,3480.54,1932.25,4.9,IDLE,open,
8.711,284.88,3482.47,1933.86,3.0,IDLE,open,
8.751,272.21,3482.50,1933.87,2.7,IDLE,open,
8.803,251.67,3482.27,1933.39,2.9,IDLE,open,
8.853,236.10,3482.74,1934.14,2.7,IDLE,open,
8.889,220.73,3484.56,1935.57,2.8,IDLE,open,
8.944,207.28,3482.37,1933.45,2.7,IDLE,open,
8.995,196.60,3480.04,1931.15,4.4,IDLE,open,
9.040,186.58,3480.74,1931.71,3.0,IDLE,open,
9.089,180.68,3480.38,1931.84,2.4,IDLE,open,
9.124,176.18,3480.92,1931.66,2.1,IDLE,open,
9.183,168.21,3481.05,1932.36,2.8,IDLE,open,
9.219,163.47,3480.72,1931.68,3.3,IDLE,open,
9.277,162.32,3482.85,1934.42,2.1,IDLE,open,
9.337,153.61,3486.76,1938.55,2.6,IDLE,open,
9.375,158.28,3487.00,1937.92,3.1,IDLE,open,
9.433,157.51,3487.50,1939.19,2.9,IDLE,open,
9.468,164.33,3488.65,1939.85,2.3,IDLE,open,
9.524,164.29,3489.41,1940.58,4.0,IDLE,open,
9.564,120.83,3361.69,1908.00,9.6,IDLE,open,
9.618,177.32,3063.76,1638.32,20.8,IDLE,open,
9.663,140.98,2965.28,1467.02,31.3,IDLE,open,
9.712,212.93,2882.69,1485.41,45.0,PULSE,open,
9.757,200.91,2803.98,1512.17,60.7,PULSE,open,
9.804,251.49,2754.09,1528.83,73.8,PULSE,open,
9.842,324.60,2711.27,1533.35,87.9,PULSE,open,
9.896,326.02,2672.08,1589.78,103.6,PULSE,open,
9.943,459.62,2656.43,1656.77,116.2,PULSE,open,
9.989,462.36,2632.79,1740.95,128.0,PULSE,open,
10.038,564.34,2633.87,1833.67,138.1,PULSE,open,
10.085,582.02,2637.63,1935.18,146.9,PULSE,open,
10.131,665.15,2645.07,2027.65,149.0,PULSE,open,
10.179,710.22,2665.90,2107.24,150.7,PULSE,open,
10.223,783.12,2649.43,2178.96,148.1,PULSE,open,
10.272,824.13,2620.03,2261.93,144.1,PULSE,open,
10.317,888.82,2609.74,2334.53,142.8,PULSE,open,
10.365,926.05,2588.84,2392.53,137.6,PULSE,open,
10.413,990.48,2547.42,2452.16,133.5,PULSE,open,
10.458,1028.85,2457.61,2473.12,123.9,PULSE,open,
10.504,1057.90,2303.65,2066.63,102.6,PULSE,open,
10.553,1083.22,2128.71,1626.31,79.3,PULSE,open,
10.617,1108.68,1937.20,1077.84,41.6,PULSE,open,
10.644,1104.77,1817.72,1115.12,25.8,PULSE,open,
10.695,1068.43,1825.62,1131.45,7.9,REFRACTORY,open,
10.741,1122.58,1824.97,1052.08,25.8,REFRACTORY,open,
10.791,1112.33,1851.57,1091.85,53.4,REFRACTORY,open,
10.824,1173.68,1902.16,1129.65,73.4,REFRACTORY,open,
10.879,1203.71,1982.13,1215.15,102.4,REFRACTORY,open,
10.928,1276.05,2077.22,1293.15,119.2,REFRACTORY,open,
10.974,1310.15,2179.26,1357.09,127.8,REFRACTORY,open,
11.022,1381.94,2283.61,1402.65,132.7,REFRACTORY,open,
11.068,1434.38,2395.55,1484.84,139.9,REFRACTORY,open,
11.113,1491.24,2489.14,1530.82,140.2,REFRACTORY,open,
11.162,1548.81,2598.62,1606.01,138.1,REFRACTORY,open,
11.207,1807.85,2878.31,1889.13,248.2,REFRACTORY,open,
11.256,2256.33,3460.89,2512.50,709.5,REFRACTORY,open,
11.301,2076.16,3744.48,2833.20,505.9,REFRACTORY,open,
11.347,2578.53,3940.75,3120.42,370.3,REFRACTORY,open,
11.396,2302.47,3759.29,3273.85,255.5,REFRACTORY,open,
11.457,2646.47,2756.34,3325.17,164.4,REFRACTORY,open,
11.491,2318.00,2214.18,2738.61,49.5,REFRACTORY,open,
11.537,2675.26,2241.79,2832.54,64.4,REFRACTORY,open,
11.585,2527.63,2406.10,2982.77,178.0,REFRACTORY,open,
11.630,2830.15,2653.00,3245.52,230.2,REFRACTORY,open,
11.679,2915.81,3126.40,3642.13,266.4,REFRACTORY,open,
11.726,2832.39,3542.96,3821.39,245.0,REFRACTORY,open,
11.771,3171.91,3741.09,4086.07,195.5,REFRACTORY,open,
11.816,2868.41,3387.45,4233.77,148.2,REFRACTORY,open,
11.856,3311.16,2905.94,4249.16,99.1,REFRACTORY,open,
11.911,2853.25,2519.77,3385.02,43.7,REFRACTORY,open,
11.956,3250.37,2344.18,3351.07,9.4,REFRACTORY,open,
12.005,2901.79,2197.00,3351.67,20.7,REFRACTORY,open,
12.085,3149.63,2038.98,3126.82,47.2,REFRACTORY,open,
12.115,2898.01,2076.85,3016.87,53.1,REFRACTORY,open,
12.160,3337.62,1980.91,2933.60,61.5,REFRACTORY,open,
12.206,2978.77,1858.25,2934.57,66.4,REFRACTORY,open,
12.256,3338.79,1769.95,2859.12,64.4,REFRACTORY,open,
12.303,3039.12,1682.73,2782.42,62.7,REFRACTORY,open,
12.349,3305.48,1654.91,2708.81,61.8,REFRACTORY,open,
12.394,3232.20,1583.86,2625.37,60.6,REFRACTORY,open,
12.443,3243.28,1491.28,2541.97,57.1,REFRACTORY,open,
12.488,3369.79,1475.81,2456.34,55.6,REFRACTORY,open,
12.536,3104.39,1462.53,2373.89,51.2,REFRACTORY,open,
12.584,3452.96,1421.18,2332.93,45.5,REFRACTORY,open,
12.632,3095.99,1360.95,2315.86,33.7,REFRACTORY,open,
12.678,3444.68,1416.16,2296.79,18.4,REFRACTORY,open,
12.724,3048.57,1408.32,2265.39,6.2,REFRACTORY,open,
12.773,3466.82,1964.43,2482.21,22.3,REFRACTORY,open,
12.818,3113.80,2447.11,2726.64,43.3,REFRACTORY,open,
12.864,3438.36,2798.34,2999.13,64.4,REFRACTORY,open,
12.912,3265.16,3111.34,3185.88,89.9,REFRACTORY,open,
12.960,3509.38,3342.95,3338.48,112.0,REFRACTORY,open,
13.008,3483.25,3479.60,3434.54,134.8,REFRACTORY,open,
13.052,3471.63,3642.23,3456.25,150.6,REFRACTORY,open,
13.099,3769.99,3841.98,3483.27,167.0,REFRACTORY,open,
13.146,3544.50,4015.84,3531.65,181.1,REFRACTORY,open,
13.191,3967.22,4455.16,3511.87,194.9,REFRACTORY,open,
13.231,3671.37,4392.51,3417.96,197.3,REFRACTORY,open,
13.289,4147.02,3794.00,2807.59,192.1,REFRACTORY,open,
13.336,3829.50,3407.24,2630.09,179.6,REFRACTORY,open,
13.382,4253.06,3009.06,2496.37,163.2,REFRACTORY,open,
13.430,3951.30,2619.57,2391.01,137.6,REFRACTORY,open,
13.474,4272.44,2406.77,2233.39,110.2,REFRACTORY,open,
13.521,4124.73,3280.56,2650.35,84.4,REFRACTORY,open,
13.571,4274.50,3169.38,2132.92,54.6,REFRACTORY,open,
13.618,4216.74,2865.97,1914.94,25.9,REFRACTORY,open,
13.665,4142.13,2681.39,1757.88,6.6,REFRACTORY,open,
13.712,4368.62,2438.07,1522.28,18.3,REFRACTORY,open,
13.760,4080.27,2247.14,1298.25,39.4,REFRACTORY,open,
13.806,4416.93,2129.51,1168.11,53.7,REFRACTORY,open,
13.844,4030.54,2079.91,1103.85,65.2,REFRACTORY,open,
13.900,4410.22,2065.04,1118.18,75.7,REFRACTORY,open,
13.946,4008.01,2106.65,1151.66,81.3,REFRACTORY,open,
13.996,4370.84,2227.62,1174.48,84.5,REFRACTORY,open,
14.041,4038.59,2273.71,1228.71,88.4,REFRACTORY,open,
14.089,4259.68,2327.35,1274.95,89.4,REFRACTORY,open,
14.136,4012.32,2376.36,1299.59,95.4,REFRACTORY,open,
14.183,4146.27,2410.97,1320.70,92.4,REFRACTORY,open,
14.245,3918.47,2418.28,1329.70,93.2,REFRACTORY,open,
14.309,4231.80,2465.20,1345.09,87.6,REFRACTORY,open,
14.340,3882.17,2391.05,1348.75,85.9,REFRACTORY,open,
14.399,4160.20,2388.80,1368.29,85.0,REFRACTORY,open,
14.448,3787.93,2333.14,1373.63,79.5,REFRACTORY,open,
14.494,3996.44,2319.40,1384.54,75.1,REFRACTORY,open,
14.541,3821.04,2291.23,1398.47,71.3,REFRACTORY,open,
14.586,3849.71,2281.77,1429.49,68.7,REFRACTORY,open,
14.635,3944.50,2267.25,1508.38,71.1,REFRACTORY,open,
14.679,3764.45,2278.83,1594.08,73.4,REFRACTORY,open,
14.726,4141.58,2317.92,1623.01,76.7,REFRACTORY,open,
14.774,3811.84,2434.72,1640.82,79.0,REFRACTORY,open,
14.822,4233.98,2887.29,1986.25,81.6,REFRACTORY,open,
14.856,3896.60,3226.36,2229.99,83.1,REFRACTORY,open,
14.914,4208.28,3828.73,2677.15,80.0,REFRACTORY,open,
14.961,3854.45,4123.50,2842.03,80.4,REFRACTORY,open,
15.008,4092.00,4041.08,2759.68,75.9,REFRACTORY,open,
15.055,3872.39,3940.15,2669.11,75.5,REFRACTORY,open,
15.103,3950.65,3815.96,2544.84,73.2,REFRACTORY,open,
15.152,3879.63,3663.16,2393.30,70.4,REFRACTORY,open,
15.197,3802.02,3482.91,2196.11,68.2,REFRACTORY,open,
15.242,3880.01,3276.98,1980.27,63.5,REFRACTORY,open,
15.290,3439.09,3100.18,1782.79,60.6,REFRACTORY,open,
15.334,3308.51,2965.20,1643.15,57.5,REFRACTORY,open,
15.382,3129.44,2816.32,1513.25,57.7,REFRACTORY,open,
15.429,3016.81,2727.84,1405.77,58.3,REFRACTORY,open,
15.478,2962.87,2624.28,1303.35,56.8,REFRACTORY,open,
15.524,2925.92,2577.51,1203.47,52.2,REFRACTORY,open,
15.569,3023.90,2549.43,1148.28,48.6,REFRACTORY,open,
15.619,2845.65,2502.25,1195.10,43.5,REFRACTORY,open,
15.663,2863.05,2474.06,1120.65,38.1,REFRACTORY,open,
15.710,2659.07,2525.14,1064.58,29.9,REFRACTORY,open,
15.759,2593.09,2781.71,1236.03,22.7,REFRACTORY,open,
15.805,2479.67,3054.77,1425.65,16.8,REFRACTORY,open,
15.854,2384.16,3254.97,1565.44,14.2,REFRACTORY,open,
15.899,2361.55,3327.20,1627.38,11.3,REFRACTORY,open,
15.943,2304.91,3392.42,1690.83,5.6,REFRACTORY,open,
15.989,2329.22,3393.62,1701.31,5.0,REFRACTORY,open,
16.036,2383.08,3392.95,1707.44,3.6,IDLE,open,
16.085,2338.74,3378.85,1710.58,2.1,IDLE,open,
16.131,2337.08,3360.09,1708.89,3.3,IDLE,open,
16.179,2338.54,3339.87,1705.84,3.0,IDLE,open,
16.225,2290.88,3318.37,1701.66,3.8,IDLE,open,
16.273,2280.77,3293.58,1692.82,7.2,IDLE,open,
16.318,2229.18,3271.47,1682.37,6.6,IDLE,open,
16.365,2216.62,3246.44,1671.80,8.6,IDLE,open,
16.415,2168.79,3231.10,1668.41,8.9,IDLE,open,
16.463,2173.88,3218.41,1669.75,9.9,IDLE,open,
16.509,2116.35,3218.35,1680.91,7.7,IDLE,open,
16.556,2171.53,3224.85,1698.66,9.7,IDLE,open,
16.605,2077.07,3258.12,1744.17,11.6,IDLE,open,
16.650,2145.16,3285.41,1788.37,14.6,IDLE,open,
16.689,2099.17,3349.46,1792.09,16.3,IDLE,open,
16.744,2135.73,3337.37,1754.98,17.9,IDLE,open,
16.781,2179.19,3326.61,1693.23,21.3,IDLE,open,
16.841,2121.87,3300.91,1673.14,20.3,IDLE,open,
16.886,2156.49,3279.23,1651.51,20.0,IDLE,open,
16.923,2093.31,3264.32,1642.27,21.1,IDLE,open,
16.978,2091.15,3243.26,1599.96,20.6,IDLE,open,
17.016,2014.42,3226.08,1556.43,21.3,IDLE,open,
17.100,1934.22,3188.87,1469.85,23.2,IDLE,open,
17.138,1846.81,3175.96,1451.10,23.0,IDLE,open,
17.183,1830.82,3158.45,1413.56,23.3,IDLE,open,
17.216,1721.78,3138.20,1392.39,23.7,IDLE,open,
17.262,1660.48,3118.46,1361.09,21.2,IDLE,open,
17.307,1570.89,3098.73,1339.44,20.3,IDLE,open,
17.369,1504.76,3078.93,1327.19,22.6,IDLE,open,
17.409,1422.14,3059.69,1300.09,21.0,IDLE,open,
17.451,1328.70,3031.09,1290.83,21.1,IDLE,open,
17.504,1347.85,3000.38,1271.38,19.7,IDLE,open,
17.545,1237.64,2984.08,1271.26,18.3,IDLE,open,
17.597,1292.54,2957.15,1263.86,19.1,IDLE,open,
17.645,1204.11,2925.32,1263.78,21.2,IDLE,open,
17.694,1284.30,2897.35,1292.83,19.3,IDLE,open,
17.742,1281.39,2879.05,1341.81,19.2,IDLE,open,
17.785,1273.67,2867.29,1388.75,18.6,IDLE,open,
17.831,1247.87,2875.15,1416.45,16.6,IDLE,open,
17.876,1216.83,2875.68,1460.08,14.4,IDLE,open,
17.924,1202.98,2876.48,1467.60,14.8,IDLE,open,
17.970,1152.03,2876.34,1471.05,14.0,IDLE,open,
18.020,1130.84,2870.41,1474.87,12.9,IDLE,open,
18.069,1075.72,2873.72,1477.98,11.3,IDLE,open,
18.111,1059.70,2873.05,1478.86,10.8,IDLE,open,
18.151,1018.97,2870.40,1478.79,12.0,IDLE,open,
18.207,985.07,2866.83,1476.44,13.6,IDLE,open,
18.247,954.85,2862.98,1476.27,12.7,IDLE,open,
18.297,913.50,2863.99,1473.94,12.7,IDLE,open,
18.346,878.43,2866.60,1477.22,11.3,IDLE,open,
18.386,855.59,2876.06,1475.59,12.8,IDLE,open,
18.439,824.85,2875.58,1475.16,12.7,IDLE,open,
18.486,789.38,2879.69,1477.72,11.5,IDLE,open,
18.526,776.62,2877.94,1477.78,9.0,IDLE,open,
18.578,724.93,2886.15,1478.55,7.7,IDLE,open,
18.624,726.78,2900.69,1472.84,10.3,IDLE,open,
18.671,676.34,2906.50,1465.89,8.8,IDLE,open,
18.722,664.06,2929.45,1469.43,7.0,IDLE,open,
18.761,626.70,2937.86,1463.29,7.8,IDLE,open,
18.812,598.57,2940.47,1467.34,8.5,IDLE,open,
18.861,568.87,2944.14,1469.31,8.7,IDLE,open,
18.907,530.88,2950.69,1470.68,8.8,IDLE,open,
18.954,524.92,2956.94,1467.82,6.6,IDLE,open,
19.002,467.89,2970.50,1472.47,6.1,IDLE,open,
19.047,456.36,2977.71,1482.15,6.5,IDLE,open,
19.094,414.90,2986.47,1486.91,8.2,IDLE,open,
19.142,398.57,2980.66,1492.66,9.6,IDLE,open,
19.190,364.31,2978.06,1495.29,9.8,IDLE,open,
19.236,346.57,2960.99,1500.50,11.4,IDLE,open,
19.282,308.75,2948.27,1486.95,13.2,IDLE,open,
19.331,298.29,2970.98,1472.20,13.9,IDLE,open,
19.380,270.21,2983.45,1438.72,16.3,IDLE,open,
19.425,259.00,2979.74,1413.22,17.2,IDLE,open,
19.471,238.69,2973.43,1347.14,21.0,IDLE,open,
19.521,217.92,2971.40,1337.22,21.9,IDLE,open,
19.565,206.56,2964.16,1329.64,20.9,IDLE,open,
19.612,187.13,2971.84,1325.80,21.0,IDLE,open,
19.661,176.16,2959.26,1338.72,22.2,IDLE,open,
19.711,161.11,2938.43,1335.35,18.6,IDLE,open,
19.754,150.53,2924.46,1340.69,17.6,IDLE,open,
19.801,142.48,2914.78,1372.73,16.9,IDLE,open,
19.849,124.84,2906.47,1384.67,14.0,IDLE,open,
19.897,110.72,2909.56,1396.09,10.2,IDLE,open,
19.932,118.96,2925.39,1425.33,10.1,IDLE,open,
19.990,112.28,2920.67,1439.17,9.4,IDLE,open,
20.038,111.77,2924.55,1454.87,6.0,IDLE,open,
20.081,113.99,2941.67,1471.78,2.9,IDLE,open,
20.128,104.11,2942.40,1487.12,2.6,IDLE,open,
20.177,108.89,2942.93,1503.12,5.0,IDLE,open,
20.222,103.46,2936.02,1515.31,2.9,IDLE,open,
20.268,98.81,2934.13,1528.22,4.4,IDLE,open,
20.317,108.79,2931.00,1543.83,5.9,IDLE,open,
20.365,103.68,2925.81,1556.97,7.6,IDLE,open,
20.409,118.91,2903.95,1571.59,9.4,IDLE,open,
20.455,111.24,2894.20,1589.43,11.4,IDLE,open,
20.505,123.94,2895.78,1606.36,12.7,IDLE,open,
20.548,143.41,2896.25,1596.03,13.4,IDLE,open,
20.596,165.74,2904.76,1597.16,14.4,IDLE,open,
20.643,201.59,2903.44,1588.52,14.1,IDLE,open,
20.694,213.12,2904.18,1586.62,14.2,IDLE,open,
20.738,205.70,2908.61,1577.88,14.2,IDLE,open,
20.785,214.44,2905.34,1569.36,14.5,IDLE,open,
20.832,209.95,2902.63,1563.64,15.6,IDLE,open,
20.877,200.12,2894.95,1548.43,14.2,IDLE,open,
20.931,196.73,2900.77,1549.06,13.0,IDLE,open,
20.972,184.01,2885.56,1544.79,12.1,IDLE,open,
21.021,178.69,2886.49,1539.16,11.1,IDLE,open,
21.064,165.91,2890.38,1531.33,9.8,IDLE,open,
21.110,167.08,2902.63,1530.72,12.6,IDLE,open,
21.159,150.94,2906.12,1526.68,10.6,IDLE,open,
21.205,161.99,2915.11,1520.40,14.1,IDLE,open,
